; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "HostMemory [MiB]", 64323, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1504094646,"CurrentTimeLocal","Wed Aug 30 14:04:06 2017","Hostname","taurusi2097","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 238.100028
; "Time_ContextDestroy [ms]", 254.593313
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,2,"Warmup",0.996606,1.692181,2.198249,11.431360245,4.1243200302,4.0848321915,9.6229763031,0.537655,34.784728,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,2,"Warmup",0.951535,1.683337,2.234047,11.564736366,4.1232638359,4.0944318771,9.9165763855,0.529827,35.187049,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,2,"Success",0.91112,1.651995,2.222828,11.887392044,4.1179838181,4.0841598511,9.6170558929,0.536024,35.117553,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,2,"Success",0.969851,1.71835,2.176543,11.1650877,4.122879982,4.078335762,9.5099515915,0.539056,34.367016,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,2,"Success",0.979439,1.729233,2.200836,11.271712303,4.1156477928,4.0824961662,9.63052845,0.536252,34.635491,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,2,"Success",0.981098,1.69504,2.159745,11.596287727,4.103263855,4.0813121796,9.6884479523,0.528387,34.922842,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,2,"Success",1.233276,1.728674,2.225,11.619615555,4.120639801,4.0793600082,9.6248960495,0.546206,35.263457,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,2,"Success",0.989365,1.695086,2.226175,11.243359566,4.1256961823,4.0808320045,9.6405439377,0.540536,34.63165,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,2,"Success",0.98625,1.735865,2.227293,11.600768089,4.1066880226,4.0873918533,9.6175680161,0.536681,34.993823,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,2,"Success",0.977889,1.626279,2.225546,11.217663765,4.1175041199,4.0896959305,9.60633564,0.53995,34.490397,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,2,"Success",0.981651,1.690717,2.213928,11.593919754,4.1191039085,4.1044478416,9.6552639008,0.539012,34.985832,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,2,"Success",1.184688,1.705564,2.220249,11.562623978,4.1191039085,4.0918397903,9.7512321472,0.534319,35.259346,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,3,"Warmup",1.019189,1.712022,2.229299,11.519807816,4.1112318039,4.0889282227,9.7125120163,0.532358,35.014511,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,3,"Warmup",0.978669,1.70249,2.194011,11.243167877,4.1235518456,4.0885438919,9.6417922974,0.536532,34.597531,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,3,"Success",0.964837,1.691451,2.197647,11.509152412,4.1117758751,4.0863361359,9.6330881119,0.521109,34.800337,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,3,"Success",0.964519,1.693426,2.127266,11.550880432,4.1143040657,4.0839037895,9.5678720474,0.523067,34.709636,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,3,"Success",0.968878,1.71589,2.175166,11.591263771,4.1163201332,4.0772800446,9.5933122635,0.522188,34.843908,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,3,"Success",0.965706,1.971954,2.18357,11.552384377,4.1184000969,4.085919857,9.6084156036,0.523457,35.095459,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,3,"Success",0.975011,1.69903,2.177887,11.537216187,4.113503933,4.0831680298,9.6406402588,0.527912,34.842356,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,3,"Success",0.972641,1.692044,2.175286,11.518079758,4.1195521355,4.0788478851,9.6739835739,0.531488,34.847712,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,3,"Success",0.965633,1.720849,2.164963,11.753536224,4.0997438431,4.0848321915,9.6049919128,0.533807,35.014114,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,3,"Success",0.973749,1.691249,2.189826,11.548735619,4.1066880226,4.0803837776,9.6134080887,0.53293,34.821375,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,3,"Success",0.969751,1.688799,2.145615,11.512800217,4.1141438484,4.0739197731,9.7325124741,0.516691,34.837996,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,3,"Success",0.970379,1.64393,2.183692,11.167519569,4.1171841621,4.074816227,9.6229124069,0.527451,34.393353,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,4,"Warmup",1.295575,1.70751,2.156738,11.42326355,4.1088318825,4.0809597969,9.6426563263,0.531574,35.035172,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,4,"Warmup",0.970752,1.691438,2.180421,11.522751808,4.1119680405,4.0783038139,9.6622076035,0.529733,34.838503,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,4,"Success",0.968104,1.938928,2.184686,11.535136223,4.1114878654,4.0838079453,9.6496324539,0.529766,35.086881,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,4,"Success",0.964013,1.642638,2.176537,11.168416023,4.1170239449,4.0742721558,9.6384000778,0.530535,34.399282,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,4,"Success",0.969078,1.688753,2.168326,11.533503532,4.1067838669,4.0769920349,9.7206077576,0.530757,34.880756,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,4,"Success",0.965097,1.692142,2.143689,11.211232185,4.1112318039,4.0760321617,9.6419200897,0.525195,34.452729,67108872,67108864,67108864,0,0
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,4,"Success",0.962813,1.730358,2.21679,11.647040367,4.1216640472,4.0936961174,9.6443843842,0.533657,35.037622,67108872,67108864,67108864,0,0
