; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852855,"CurrentTimeLocal","Wed Sep 23 11:20:55 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.4e-05
; "Time_ContextDestroy [ms]", 5.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.007694,14.703671,16.911827,0.306668,6.286137,5.471647,0.147106,0.192069,44.075362,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005199,14.430518,17.049648,0.273481,1.323816,0.474496,0.146683,0.150698,33.882229,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000252,14.354648,17.15671,0.162631,1.318196,0.476641,0.146887,0.145076,33.789021,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000214,14.239661,17.153129,0.160785,1.316656,0.476865,0.147126,0.151313,33.674102,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000279,14.511557,17.086678,0.16284,1.30624,0.475306,0.147219,0.150959,33.868516,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000287,14.391132,17.047565,0.161747,1.311405,0.479407,0.147337,0.150523,33.717523,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000222,14.271153,17.055071,0.162768,1.316663,0.475159,0.146919,0.14929,33.60455,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000215,14.145804,17.103879,0.16043,1.312282,0.476853,0.148196,0.151059,33.527106,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000293,14.49667,17.065593,0.161532,1.313424,0.477105,0.147749,0.148036,33.837689,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.00024,14.355687,17.083679,0.161224,4.270768,5.131552,0.148378,0.149321,41.328778,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000229,14.740187,17.38811,0.377394,1.197686,0.476203,0.147253,0.149907,34.505362,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00027,14.855676,17.377825,0.16457,1.200785,0.477732,0.147774,0.149462,34.402769,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000267,14.762629,17.387866,0.163637,1.201484,0.477001,0.147252,0.147521,34.315974,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000238,14.769242,17.267769,0.160777,4.508997,5.145082,0.148675,0.151193,42.180325,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000239,14.509758,17.054344,0.16031,1.310666,0.478396,0.146645,0.149806,33.838597,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000248,14.495587,17.044645,0.161008,3.922377,0.480095,0.147064,0.1485,36.427808,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000211,14.679375,17.15234,0.163417,1.208809,0.477871,0.148038,0.149233,34.007574,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000295,14.610112,17.081741,0.159667,1.319848,0.478095,0.147458,0.148493,33.974565,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000237,14.457838,17.079122,0.159686,5.341982,5.614582,0.147712,0.149452,42.978792,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000246,14.248542,16.728629,0.159811,2.763206,0.475929,0.147222,0.15041,34.701988,2612288,0,2593080,1.2252147609e-16,0
