; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853151,"CurrentTimeLocal","Wed Sep 23 11:25:51 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000135
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.003191,25.094047,0.051221,0.441188,7.099918,3.787852,0.147806,0.045379,36.671048,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.00499,0.035073,0.039612,0.296379,0.475134,3.790515,0.132713,0.001639,4.776446,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000297,0.031329,0.036295,0.146327,0.459334,3.800217,0.119879,0.001669,4.595773,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000285,0.030862,0.035583,0.142225,0.450717,3.869842,0.116102,0.001715,4.647739,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000295,0.029903,0.035388,0.14289,0.461787,3.804602,0.117131,0.00165,4.594081,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000327,0.030067,0.034894,0.14171,0.410583,3.795001,0.115012,0.001631,4.529632,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000287,0.02953,0.03496,0.141767,0.431068,3.804516,0.115439,0.001647,4.55961,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000262,0.029557,0.035054,0.14221,0.425981,3.789745,0.113851,0.001615,4.538721,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000241,0.029777,0.034725,0.142382,0.42341,3.796961,0.115711,0.001652,4.545329,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000254,0.02902,0.03498,0.141017,0.466883,3.880027,0.114689,0.00159,4.668852,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000281,0.030759,0.034679,0.162221,0.457116,3.792983,0.114924,0.001551,4.594915,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.00032,0.029306,0.034768,0.141442,0.397782,3.795681,0.114944,0.001574,4.516265,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.000277,0.029608,0.034503,0.142935,0.467201,3.79605,0.114619,0.001564,4.587151,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000237,0.029928,0.034749,0.14213,0.432903,3.788593,0.114336,0.001736,4.545005,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000236,0.029921,0.035253,0.141495,0.432878,3.781962,0.114794,0.001657,4.538593,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.00028,0.029635,0.034472,0.14242,0.438582,3.798155,0.115404,0.001539,4.560871,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000264,0.029227,0.034881,0.16142,0.427478,3.867328,0.114138,0.001614,4.636764,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.00024,0.02976,0.034644,0.14253,0.405418,3.7998,0.114801,0.001566,4.529148,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.00026,0.029487,0.034757,0.143083,0.436172,3.799792,0.11424,0.00157,4.559793,3678400,0,3630000,1.7739423785e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000313,0.029273,0.034475,0.141111,0.431805,3.796381,0.11428,0.00166,4.549692,3678400,0,3630000,1.7739423785e-16,0
