; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852865,"CurrentTimeLocal","Wed Sep 23 11:21:05 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000125
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.004277,13.556388,15.795642,0.293536,11.133634,5.986956,0.13837,0.186076,47.09534,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.004806,13.433881,15.819934,0.248033,5.4634,8.77816,0.139812,0.14269,44.031424,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000215,13.414445,15.781348,0.154544,5.648893,9.81428,0.139446,0.135303,45.088885,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000256,13.525568,15.764276,0.141557,8.598629,5.747864,0.144899,0.148298,44.071783,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000292,14.55517,17.156089,0.15662,2.646125,0.46391,0.145257,0.133759,35.257676,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000264,14.581045,17.090374,0.157416,4.01286,3.306886,0.144693,0.141952,39.435936,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00026,14.459167,17.041656,0.144138,2.630238,0.461111,0.144638,0.147074,35.028967,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.00026,14.558426,17.13213,0.157682,4.010299,0.466531,0.144868,0.133615,36.604244,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000224,14.537682,17.104395,0.156161,0.53815,0.460146,0.144696,0.142722,33.084751,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000235,14.475216,17.037427,0.156376,2.619103,0.459147,0.145211,0.147751,35.0409,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000265,14.561705,17.142447,0.143027,3.977309,0.476896,0.145001,0.134989,36.582067,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00024,14.541905,17.087216,0.143149,3.915971,0.470136,0.144653,0.142968,36.446687,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000242,14.45918,17.036072,0.156493,2.552404,0.459736,0.144337,0.146378,34.955287,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000254,14.558157,17.15767,0.144511,3.924883,0.468921,0.144202,0.13444,36.533487,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000251,14.598813,17.096319,0.145592,2.56463,0.462197,0.144962,0.143003,35.156205,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000222,14.450389,17.115047,0.14371,2.573157,0.461553,0.144331,0.146686,35.03553,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000228,14.547011,17.132764,0.157811,3.909788,0.470328,0.144464,0.134318,36.497156,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000229,14.540866,17.089191,0.156884,2.559355,0.462102,0.144365,0.142659,35.096084,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000223,14.481251,17.034768,0.156819,2.556664,0.463125,0.145003,0.146059,34.984351,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000227,14.567617,16.949927,0.156057,4.016794,0.469777,0.145052,0.135329,36.44123,2612288,0,2593080,1.2252147609e-16,0
