; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280111,"CurrentTimeLocal","Mon Sep 28 10:01:51 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00038
; "Time_ContextDestroy [ms]", 0.00068
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.0135,198.723475,125.204492,1.507766,5.790786,6.091006,1.081565,0.250001,338.665551,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.02048,0.671343,0.496962,1.406146,1.235106,7.048711,1.058504,0.211801,12.152293,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.0186,0.621002,0.488043,1.388626,1.217265,7.205612,1.021784,0.200161,12.165053,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.01796,0.618923,0.480242,1.373046,1.230346,7.037791,1.036784,0.218641,12.017633,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.0184,0.610902,0.480922,1.369926,1.192766,7.234412,1.024044,0.209501,12.144493,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.01716,0.620863,0.479522,1.366386,1.175185,7.056631,1.045945,0.210841,11.976353,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.01782,0.607223,0.482222,1.376366,1.196485,7.189012,1.051625,0.217841,12.142374,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.01894,0.612443,0.481342,1.389666,1.240606,7.129811,1.033484,0.209061,12.119113,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.01822,0.604462,0.480322,1.383387,1.229385,7.245972,1.035004,0.213961,12.214873,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.01794,0.605102,0.482503,1.385506,1.216205,7.205772,1.028724,0.211341,12.156153,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.017641,0.602642,0.479062,1.382886,1.201646,7.191751,1.059725,0.222301,12.161314,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.0187,0.614242,0.483042,1.392607,1.220505,7.232792,1.050504,0.212141,12.228453,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.0183,0.608202,0.479203,1.381446,1.205205,7.265512,1.027524,0.208141,12.196773,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.01748,0.583282,0.475282,1.383346,1.179386,7.235231,1.027725,0.211561,12.116653,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.01714,0.601543,0.477622,1.382126,1.264266,7.163891,1.034765,0.206661,12.151654,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.0179,0.599743,0.479042,1.374166,1.177585,7.283832,1.045245,0.217341,12.198654,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.01798,0.607623,0.478382,1.382946,1.236805,7.134152,1.054224,0.216661,12.131753,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.01906,0.604923,0.480822,1.386346,1.198545,7.248672,1.032505,0.2112,12.185493,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.01682,0.599062,0.473422,1.380286,1.256045,7.195292,1.047504,0.213301,12.185313,4822416,0,4762880,4.4509449997e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.01688,0.610022,0.485163,1.389646,1.232165,7.155772,1.053784,0.212501,12.159973,4822416,0,4762880,4.4509449997e-16,0
