; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864245,"CurrentTimeLocal","Wed Sep 23 14:30:45 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.9e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.011267,11.296352,12.193452,1.410611,1.307515,0.234021,0.383051,0.408445,27.299922,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009853,12.660508,12.171167,1.110131,0.337379,0.220989,0.335626,0.179542,27.054424,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003504,12.68533,12.35157,0.374626,0.353057,0.218575,0.342302,0.181542,26.543368,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003526,12.691536,12.262641,0.365154,0.371086,0.219277,0.318653,0.159076,26.419019,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003486,12.563605,12.208191,0.372718,0.353899,0.219379,0.324461,0.154713,26.228469,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003575,12.622441,12.222879,0.371681,0.358096,0.217117,0.320393,0.148139,26.294044,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003411,12.555312,12.140921,0.38077,0.350699,0.219971,0.314591,0.146353,26.140672,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003434,12.678139,12.233678,0.370638,0.347756,0.217623,0.31638,0.145669,26.345518,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003521,12.588871,12.097893,0.374072,0.346862,0.217858,0.30697,0.142902,26.107648,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003499,12.59039,12.229562,0.368009,0.358255,0.218038,0.304619,0.145938,26.246893,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003478,12.581401,12.128338,0.373819,0.346086,0.21892,0.31695,0.140767,26.13831,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00349,12.705288,12.197362,0.361993,0.355614,0.217813,0.306753,0.144701,26.321478,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.00352,12.588779,12.122117,0.378215,0.348194,0.218661,0.311752,0.143629,26.147392,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003454,12.616251,12.211236,0.366536,0.360862,0.215825,0.304969,0.146104,26.254233,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00353,12.61983,12.121916,0.376394,0.345961,0.218563,0.306524,0.141576,26.162062,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003435,12.587928,12.246861,0.366176,0.363316,0.217289,0.306263,0.144626,26.263938,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003468,12.576423,12.12998,0.373726,0.348592,0.218455,0.310079,0.141944,26.130785,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003524,12.5845,12.310341,0.369412,0.364445,0.216502,0.31175,0.145157,26.336882,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003565,12.626662,12.103008,0.379001,0.35148,0.218197,0.310124,0.143722,26.163961,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003469,12.613913,12.222687,0.365469,0.361639,0.216905,0.307757,0.146158,26.266902,2612288,0,2593080,1.2505218701e-16,0
