; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864343,"CurrentTimeLocal","Wed Sep 23 14:32:23 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.3e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.009123,45.579199,48.261544,2.23935,2.642091,2.015049,0.760428,0.456103,102.022329,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009058,44.193732,45.46166,1.658746,1.871347,2.004508,0.661466,0.222104,96.113332,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003614,46.175781,48.131848,0.742589,1.87889,2.032427,0.631959,0.223157,99.854048,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.00354,44.200293,45.40657,0.746603,1.882049,1.97012,0.595966,0.248814,95.084142,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003514,44.26462,45.258292,0.737269,1.837782,2.024901,0.57955,0.24585,94.981295,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003515,44.484874,45.393952,0.723774,1.836685,1.966364,0.586235,0.227313,95.252229,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003683,44.273468,45.44806,0.749071,1.843517,2.015611,0.569258,0.253098,95.184928,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.00355,44.209834,45.26182,0.718185,1.846561,2.029519,0.573478,0.250736,94.928221,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.003565,44.281526,45.359539,0.757403,1.834528,2.026005,0.572234,0.229115,95.092619,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.003607,44.245471,45.428143,0.755751,1.848634,2.018702,0.558546,0.257542,95.146252,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003799,44.171539,45.327207,0.740358,1.8446,2.024168,0.555276,0.258205,94.953975,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.00352,44.27218,45.412325,0.732698,1.853393,2.021958,0.553263,0.228358,95.107551,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003628,44.302804,45.386416,0.738693,1.851847,1.968047,0.552931,0.248972,95.085244,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003521,44.162508,45.281003,0.734314,1.843573,2.013835,0.546132,0.258796,94.873758,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003618,44.296491,45.437247,0.745063,1.84759,2.004174,0.564825,0.236963,95.165415,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.00364,44.27121,45.422313,0.751263,1.847803,1.96802,0.555399,0.254746,95.104271,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003475,44.148737,45.265789,0.749472,1.817817,1.971792,0.547886,0.242062,94.77557,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003523,44.276336,45.426948,0.73966,1.856385,2.021981,0.551423,0.237424,95.146742,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003654,44.22254,45.386669,0.731718,1.846861,1.975955,0.54219,0.255079,94.993846,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.003634,44.178624,45.279863,0.729371,1.850322,2.025112,0.557867,0.250871,94.904148,4822416,0,4762880,1.4684277366e-16,0
