; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864257,"CurrentTimeLocal","Wed Sep 23 14:30:57 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.5e-05
; "Time_ContextDestroy [ms]", 3.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.016277,0.222583,0.04157,1.021774,7.330403,0.348392,0.448418,0.095391,9.525343,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005641,0.068854,0.036493,1.523204,0.276438,0.266549,0.347355,0.01819,2.543313,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.00087,0.052607,0.033496,0.375754,0.266393,0.238495,0.305999,0.017555,1.291574,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000862,0.050368,0.032967,0.373812,0.268316,0.241704,0.300153,0.017993,1.286592,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000788,0.050437,0.032874,0.383759,0.273788,0.242408,0.28939,0.017732,1.291584,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000772,0.048985,0.032712,0.386127,0.274675,0.239038,0.296089,0.017535,1.296323,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000693,0.049238,0.038934,0.374603,0.273501,0.244292,0.293327,0.017711,1.2927,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000779,0.049362,0.032814,0.376913,0.264747,0.246067,0.285687,0.017457,1.274241,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.00085,0.049101,0.032993,0.378291,0.263381,0.247964,0.285468,0.017636,1.27617,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000834,0.049789,0.032692,0.380009,0.269183,0.237863,0.285324,0.017716,1.273813,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000773,0.049195,0.032806,0.385538,0.260602,0.242567,0.285542,0.017293,1.274729,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000783,0.048549,0.032779,0.386527,0.272264,0.238834,0.282665,0.017522,1.280456,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000796,0.049031,0.032822,0.384591,0.264678,0.24236,0.288544,0.017069,1.28039,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000731,0.05543,0.032458,0.378168,0.261404,0.237986,0.290172,0.0178,1.274754,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000791,0.04887,0.032768,0.377235,0.261481,0.244818,0.284108,0.017508,1.268016,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000786,0.049123,0.03275,0.379354,0.273738,0.239792,0.283176,0.017948,1.277074,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000742,0.048926,0.032851,0.378177,0.279219,0.239573,0.283759,0.01743,1.281173,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000723,0.048725,0.032471,0.38393,0.274758,0.243347,0.284554,0.01748,1.286481,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000724,0.04934,0.032562,0.386279,0.26128,0.24348,0.293047,0.017795,1.285,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000693,0.048687,0.032688,0.38527,0.28422,0.240537,0.289967,0.017774,1.300431,2612288,0,2593080,1.2513699244e-16,0
