; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852837,"CurrentTimeLocal","Wed Sep 23 11:20:37 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.8e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.004262,13.544501,15.809948,0.288127,21.072607,6.863585,0.137888,0.187095,57.90846,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.0049,13.443303,15.770975,0.249862,7.248853,8.117472,0.145516,0.14121,45.122479,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000205,13.42319,15.791361,0.144806,7.709585,9.192967,0.146841,0.135322,46.544676,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000264,13.412236,15.782883,0.142665,6.450136,9.181896,0.142123,0.147479,45.260342,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000264,13.968879,16.438825,0.144009,5.989734,5.257788,0.146446,0.13159,42.077967,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000233,14.55884,17.212848,0.146272,4.430858,0.420618,0.145751,0.14354,37.059414,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000209,14.479939,17.039898,0.14904,0.498958,0.430163,0.144946,0.145962,32.889541,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000246,14.489585,16.733895,0.145956,4.633122,2.004774,0.144379,0.134211,38.286606,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000244,14.57191,17.087956,0.143138,4.448979,0.428071,0.144843,0.143247,36.968835,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000244,14.47418,17.039092,0.143349,2.885239,0.421495,0.144977,0.146533,35.255575,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000207,14.611938,17.124703,0.146653,0.497424,0.419228,0.144683,0.133317,33.078583,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00025,14.555205,17.106214,0.143366,5.584262,5.789926,0.145823,0.144023,43.469541,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000229,14.589228,17.052894,0.145046,0.500522,0.421763,0.145368,0.145763,33.001278,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000252,14.571117,17.113003,0.147796,2.868621,0.421402,0.144499,0.134257,35.40138,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00023,14.553357,16.691921,0.14631,4.395462,3.57693,0.144259,0.142587,39.651488,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000211,14.140278,16.628286,0.141918,2.839404,0.424554,0.145259,0.147379,34.467718,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000246,14.225318,16.70735,0.144995,3.612261,0.423389,0.144833,0.133994,35.392801,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000289,14.201223,16.694947,0.147569,5.113788,1.235259,0.144716,0.142982,37.681223,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000201,14.153406,16.635608,0.14563,1.256344,0.41815,0.150769,0.146203,32.906745,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00026,14.238663,16.716494,0.145456,4.388266,0.426571,0.145503,0.132954,36.194687,2612288,0,2593080,1.2252147609e-16,0
