; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852844,"CurrentTimeLocal","Wed Sep 23 11:20:44 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.8e-05
; "Time_ContextDestroy [ms]", 5.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.004217,13.53019,15.918622,0.301724,11.902449,6.946582,0.137887,0.18783,48.929961,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.00499,13.451518,15.79673,0.252437,5.751862,6.898021,0.14471,0.143017,42.443723,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000215,13.429254,15.771157,0.142794,7.078398,6.452525,0.14395,0.139865,43.158552,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000276,13.402592,15.777873,0.155213,6.289909,11.147051,0.145587,0.145933,47.064846,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000291,13.490015,15.838684,0.155873,7.010472,5.759302,0.145042,0.135283,42.535383,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000225,14.035631,16.387841,0.143503,4.458574,2.568532,0.145321,0.143392,37.8835,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000219,14.470937,16.474624,0.157915,4.100863,0.44534,0.144479,0.147261,35.942077,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000254,14.566035,17.105705,0.158827,2.627091,0.440733,0.144067,0.13538,35.178532,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000289,14.545714,16.942369,0.143835,4.200017,0.446539,0.144304,0.143238,36.566743,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000246,14.476622,16.8196,0.156403,2.846597,0.439848,0.143657,0.146269,35.029663,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000238,14.58905,17.102656,0.157623,2.633613,0.439427,0.144135,0.13439,35.201683,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00027,14.589384,17.098197,0.145015,2.625128,0.440094,0.144666,0.142945,35.186169,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000248,14.467058,16.753098,0.143782,4.097661,0.447546,0.145047,0.152476,36.20734,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.00024,14.561659,17.122732,0.159002,2.629317,0.443088,0.145192,0.134192,35.1959,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000228,14.55685,16.910892,0.142554,4.21036,0.445465,0.144013,0.142708,36.553502,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000221,14.198491,16.356805,0.142529,5.138206,1.688193,0.144683,0.147106,37.816677,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000258,14.588824,17.123354,0.158971,0.514235,0.440194,0.145255,0.134626,33.106163,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000267,14.553356,16.98204,0.142076,4.108553,1.843507,0.14476,0.142558,37.917524,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000256,14.478376,17.017909,0.144355,0.504501,0.450204,0.143538,0.148179,32.887735,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00024,14.41113,16.715402,0.157043,4.120663,0.440388,0.144679,0.132872,36.122848,2612288,0,2593080,1.2252147609e-16,0
