; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852796,"CurrentTimeLocal","Wed Sep 23 11:19:56 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 5.8e-05
; "Time_ContextDestroy [ms]", 0.000119
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.007346,13.712213,15.870067,0.297246,10.895166,6.58044,0.169015,0.215729,47.795965,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.004957,13.459746,15.781055,0.266295,5.337331,7.400088,0.158389,0.159456,42.595215,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000254,13.524489,15.885224,0.157604,5.957547,8.003373,0.1691,0.166998,43.892561,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000203,13.51059,15.97047,0.15862,8.378184,9.302561,0.166682,0.17417,47.689494,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000224,13.433468,15.790404,0.157725,7.465568,6.717615,0.157356,0.158227,43.908049,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000244,13.437728,15.837461,0.156995,7.040604,5.995496,0.168838,0.166736,42.832403,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000228,13.912954,16.352106,0.15934,4.582245,4.954819,0.169799,0.168153,40.328251,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000252,14.453644,16.692624,0.160319,4.320251,0.424732,0.167391,0.168563,36.417598,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000242,14.211633,16.743132,0.159664,4.330038,4.181735,0.167377,0.168887,39.992271,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000246,14.489682,17.037806,0.163122,2.646076,0.425218,0.167951,0.168285,35.127599,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000241,14.490167,17.079038,0.16099,0.484497,0.427101,0.167471,0.170567,33.00893,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000226,14.170178,16.515662,0.158674,4.67128,5.217099,0.16974,0.166701,41.099281,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000215,13.878828,16.343151,0.158999,3.671263,0.426806,0.167058,0.16783,34.842972,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000227,13.895741,16.362512,0.158563,5.3099,5.622165,0.168194,0.170981,41.717017,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000238,14.181244,16.817155,0.16232,5.733017,3.651126,0.17055,0.172119,40.917383,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000252,14.781843,17.128396,0.161637,0.502518,0.426109,0.168691,0.169535,33.368088,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.00023,14.16532,16.657248,0.161287,4.983019,2.707065,0.167418,0.168227,39.03917,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000242,14.182488,16.655644,0.15993,4.43136,0.42646,0.167721,0.168625,36.222476,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000239,14.155996,16.638131,0.160575,4.404925,0.435659,0.167289,0.172002,36.164036,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000214,14.489817,17.071599,0.161335,2.617681,0.430593,0.167579,0.169961,35.139239,2612288,0,2593080,1.2252147609e-16,0
