; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852906,"CurrentTimeLocal","Wed Sep 23 11:21:46 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000127
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.003026,31.212809,0.056368,0.296579,7.60298,3.060391,0.148687,0.039158,42.420426,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005228,0.035736,0.043165,0.292203,0.687434,3.029304,0.143898,0.001033,4.238408,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000782,0.03201,0.041016,0.13756,0.674118,3.035962,0.143388,0.001126,4.066406,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000721,0.031309,0.040159,0.13712,0.708962,3.070547,0.143056,0.001092,4.133376,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000901,0.030518,0.040358,0.137105,0.724757,3.076845,0.143687,0.001044,4.155627,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000785,0.0307,0.040352,0.139998,0.677134,3.094416,0.142224,0.001129,4.127142,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000729,0.030243,0.040022,0.136312,0.714221,3.012641,0.142895,0.001084,4.078545,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000692,0.029919,0.039688,0.138276,0.679995,3.03027,0.14257,0.001107,4.06289,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.00073,0.02972,0.039448,0.138071,0.676315,3.076133,0.142634,0.000985,4.104401,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000744,0.029816,0.039659,0.136218,0.672491,3.04239,0.142964,0.000973,4.065626,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000781,0.029638,0.039026,0.136288,0.670109,3.047606,0.142526,0.001064,4.067402,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000693,0.029792,0.039286,0.138074,0.711447,3.063059,0.143253,0.001089,4.127077,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000736,0.029737,0.039487,0.138124,0.677168,3.039479,0.142783,0.001062,4.068968,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.00074,0.029255,0.039057,0.137497,0.67851,3.039095,0.142585,0.00115,4.068279,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000784,0.029919,0.039255,0.136972,0.713751,3.032661,0.142644,0.001125,4.097493,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00066,0.029243,0.038895,0.136788,0.675719,3.024784,0.143218,0.001215,4.050908,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000728,0.029515,0.038928,0.136285,0.717624,3.142445,0.14346,0.001044,4.210407,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.00065,0.029544,0.039172,0.137441,0.723665,3.060595,0.142398,0.001101,4.134957,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000807,0.029129,0.038614,0.136666,0.673614,3.04631,0.142955,0.000998,4.06947,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000648,0.029339,0.038991,0.136794,0.674887,3.062133,0.142514,0.001016,4.086712,2612288,0,2593080,1.8502371647e-16,0
