; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852799,"CurrentTimeLocal","Wed Sep 23 11:19:59 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000132
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.003169,26.276948,0.059033,0.29982,3.321968,2.905199,0.148917,0.040602,33.0561,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005168,0.036579,0.04343,0.295615,0.426642,2.892559,0.146023,0.000941,3.847364,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000777,0.032768,0.042182,0.139343,0.389129,2.90923,0.146524,0.000985,3.661328,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000707,0.032031,0.04136,0.140279,0.40582,2.861731,0.146374,0.001016,3.629718,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.00082,0.031581,0.041237,0.138474,0.384448,2.893195,0.145302,0.001043,3.636496,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000771,0.031167,0.040893,0.156235,0.385725,2.865847,0.146157,0.001088,3.628256,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00098,0.030652,0.040784,0.13916,0.403255,2.895922,0.146042,0.001043,3.658218,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000746,0.030587,0.040814,0.137121,0.38652,2.894656,0.14603,0.001019,3.637896,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000783,0.03072,0.040541,0.14012,0.40111,2.895387,0.146149,0.001078,3.656287,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000868,0.030904,0.041317,0.138925,0.402303,2.871428,0.145604,0.000972,3.63271,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000832,0.030929,0.040528,0.138353,0.410089,2.889799,0.145989,0.00102,3.657922,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000742,0.030201,0.040218,0.138907,0.399682,2.896232,0.146231,0.001016,3.653627,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000853,0.030601,0.040162,0.139168,0.406892,2.88015,0.145622,0.001104,3.644941,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000755,0.030493,0.040345,0.138731,0.409953,2.872745,0.149067,0.001058,3.643529,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000804,0.030693,0.040532,0.136557,0.386404,2.89084,0.146192,0.001121,3.633537,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000797,0.030395,0.040735,0.138905,0.410635,2.882,0.145844,0.000948,3.65068,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000902,0.030495,0.04043,0.139972,0.40515,2.89436,0.145638,0.0011,3.658433,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000748,0.030202,0.040575,0.138978,0.407538,2.88437,0.145538,0.001004,3.64933,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.001008,0.030044,0.040573,0.138148,0.41208,2.949659,0.145776,0.00098,3.71865,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00075,0.030255,0.040489,0.138985,0.4056,2.886596,0.146482,0.000982,3.650523,2612288,0,2593080,1.8502371647e-16,0
