; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853502,"CurrentTimeLocal","Wed Sep 23 11:31:42 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.2e-05
; "Time_ContextDestroy [ms]", 5.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.003391,28.794447,0.093267,0.581627,11.779793,19.16211,0.276963,0.055049,60.79068,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009445,0.072914,0.077038,0.449485,10.612585,19.143708,0.26037,0.002283,30.651753,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000576,0.06439,0.075,0.249562,10.60649,19.285313,0.254036,0.002582,30.562393,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.00077,0.065355,0.076611,0.252372,10.573035,19.147595,0.247489,0.002221,30.388668,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000621,0.062618,0.073517,0.246732,10.485861,19.143107,0.246812,0.002529,30.284168,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000595,0.061992,0.073234,0.247427,10.477042,19.136462,0.246402,0.00229,30.268236,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000545,0.06138,0.073135,0.24697,10.456473,19.125605,0.246619,0.00207,30.235019,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000623,0.061162,0.073203,0.254122,10.505047,19.148836,0.247754,0.002183,30.317815,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000631,0.061127,0.072764,0.246429,10.498897,19.104516,0.247517,0.002144,30.256073,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000705,0.061532,0.072841,0.247576,10.725995,19.588135,0.250717,0.0022,30.972565,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000588,0.06297,0.074588,0.250686,10.758841,19.585906,0.249564,0.002289,31.008103,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.000599,0.06167,0.074472,0.251564,10.672678,19.576442,0.250079,0.002195,30.912391,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.00052,0.062576,0.074341,0.250019,10.7796,19.578219,0.249545,0.002356,31.020083,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000476,0.061494,0.073543,0.259286,10.742619,19.573372,0.250454,0.00201,30.986002,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000503,0.061627,0.07382,0.248778,10.69555,19.56463,0.249694,0.002246,30.919213,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000445,0.06175,0.07341,0.246435,10.729633,19.501747,0.243503,0.002262,30.881804,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000463,0.061554,0.073219,0.245072,10.703419,19.45026,0.238934,0.002326,30.79792,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000756,0.06207,0.073813,0.243681,10.75857,19.471491,0.240271,0.002263,30.87712,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000445,0.061911,0.073308,0.243697,10.716228,19.476843,0.238937,0.002013,30.835569,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000541,0.060984,0.073488,0.243187,10.671298,19.469459,0.239088,0.002189,30.782329,4822416,0,4762880,5.1107359024e-15,0
