; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853010,"CurrentTimeLocal","Wed Sep 23 11:23:30 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000124
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.003232,22.87525,0.080658,0.334424,7.888395,12.668808,0.106859,0.04353,44.001622,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005408,0.065035,0.071232,0.331727,7.12196,12.642313,0.094807,0.00185,20.334766,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000396,0.056071,0.068484,0.0918,6.976061,12.627475,0.084749,0.001705,19.907149,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.00031,0.053565,0.06591,0.090618,6.90926,12.678162,0.084627,0.001635,19.884515,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000387,0.052543,0.110774,0.091784,6.910186,12.640667,0.085054,0.001741,19.893547,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000373,0.052207,0.065236,0.089612,6.861118,12.638233,0.084655,0.001593,19.793423,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000324,0.052127,0.064709,0.089522,6.962306,12.644213,0.08471,0.001627,19.899962,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000305,0.051143,0.065133,0.089776,7.054728,12.653494,0.085544,0.001543,20.00209,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000395,0.052049,0.065005,0.089933,6.923952,12.64562,0.084148,0.001648,19.863149,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000308,0.051703,0.065045,0.088858,7.074041,12.642093,0.084886,0.001533,20.008892,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000365,0.05165,0.063992,0.089952,7.058943,12.662367,0.084694,0.001635,20.014004,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000324,0.051417,0.064326,0.089202,6.992731,12.684892,0.08546,0.001611,19.97037,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000317,0.051565,0.064484,0.090001,6.943001,12.631958,0.084421,0.001529,19.867672,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000287,0.051453,0.065088,0.089057,6.897441,12.642618,0.084326,0.001726,19.832422,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000369,0.051036,0.064648,0.093696,6.334534,12.655377,0.085395,0.001563,19.287009,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000371,0.051219,0.063774,0.090801,6.34079,12.651199,0.085204,0.001563,19.285322,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000306,0.051414,0.064336,0.090503,6.291438,12.664234,0.08568,0.001717,19.250041,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000252,0.051688,0.064324,0.091396,6.331971,12.674509,0.085132,0.001573,19.301313,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000376,0.050758,0.0636,0.091233,6.301486,12.685149,0.085814,0.001639,19.280462,3037968,0,2996352,2.9388303756e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000356,0.051515,0.063324,0.091167,6.411777,12.666009,0.085351,0.001515,19.371423,3037968,0,2996352,2.9388303756e-15,0
