; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161576,"CurrentTimeLocal","Tue Sep 15 11:19:36 2020","Hostname","taurusml20","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.2e-05
; "Time_ContextDestroy [ms]", 0.000201
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,13,2,"Success",0.015189,4.533631,3.77087,76.483028,292.482416,244.900163,40.855618,5.432617,668.474184,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,14,2,"Success",0.018062,4.528892,3.869847,76.464147,315.714765,245.762833,40.726224,5.251219,692.337243,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,15,2,"Success",0.021138,4.660023,3.906803,77.488849,291.682626,243.865464,41.037769,5.283683,667.946942,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,16,2,"Success",0.015547,4.855699,4.113116,78.863369,316.201985,287.241196,41.097904,5.242235,737.632693,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,17,2,"Success",0.015012,4.463157,3.786201,76.439147,300.600149,313.538362,40.722967,5.17197,744.737547,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,18,2,"Success",0.015218,4.74098,3.995136,78.250091,332.649602,278.27076,40.330306,5.083004,743.335937,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,19,2,"Success",0.014529,4.556873,3.837694,76.660148,304.00737,279.59465,40.302257,6.049606,715.024205,1073872896,0,536870912,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,0,3,"Success",0.014125,5.133766,4.263428,302.708487,940.143981,752.015762,162.778009,20.575926,2187.634368,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,1,3,"Success",0.015615,5.495697,4.475105,306.990793,769.193697,730.46434,158.471096,18.882991,1993.989905,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,2,3,"Success",0.014402,5.161964,4.233809,302.502824,780.17832,729.672976,163.769786,20.429866,2005.96495,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,3,3,"Success",0.014943,5.14245,4.233843,302.473689,803.27789,729.86693,162.531307,20.029423,2027.571347,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,4,3,"Success",0.020135,5.235216,4.334934,307.232066,766.176443,730.647495,160.851648,20.222139,1994.720711,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,5,3,"Success",0.014673,5.176394,4.238764,302.70611,773.277155,730.386511,159.427999,18.815031,1994.043516,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,6,3,"Success",0.014965,5.128686,4.238888,302.450756,732.917443,772.686457,160.337397,18.785169,1996.560779,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,7,3,"Success",0.015271,5.117304,4.245861,302.540682,763.232464,729.191149,158.470984,18.590336,1981.404866,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,8,3,"Success",0.015055,5.147366,4.234629,303.097088,772.406579,731.174593,159.998196,18.836636,1994.911401,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,9,3,"Success",0.014122,5.155057,4.23338,302.582154,787.443248,730.219437,163.213887,20.259417,2013.121512,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,10,3,"Success",0.015922,5.152958,4.22384,302.501368,778.726934,748.56349,159.446013,18.714216,2017.346235,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,11,3,"Success",0.014482,5.117817,4.248826,302.880273,772.180977,735.326805,164.152418,22.002283,2005.924462,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,12,3,"Success",0.020348,5.151608,4.223976,302.586466,789.822515,730.122059,163.593905,20.262343,2015.784063,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,13,3,"Success",0.014786,5.181218,4.232199,302.564998,734.564891,730.036851,158.476515,18.601066,1953.673103,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,14,3,"Success",0.020112,5.165322,4.252812,302.858324,734.38472,798.801896,162.238487,19.591917,2027.314242,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,15,3,"Success",0.015189,5.406752,4.477905,310.128155,768.727783,730.681019,163.561769,20.42034,2003.419478,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,16,3,"Success",0.014495,5.122968,4.250546,302.680554,916.138162,730.41236,163.819086,20.579157,2143.017867,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,17,3,"Success",0.015349,5.66361,4.654932,313.115094,759.178832,729.763294,158.470372,18.640157,1989.502261,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,18,3,"Success",0.014002,5.162519,4.23375,302.418927,777.753472,742.155736,164.186873,21.648515,2017.574814,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,19,3,"Success",0.015876,5.146698,4.231506,302.610274,779.424429,729.599943,163.825664,20.66898,2005.524234,4295229440,0,2147483648,1.962615577e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,0,4,"Success",0.01914,8.233555,5.755507,1303.575297,2585.988687,2511.155813,647.87409,81.843412,7144.446584,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,1,4,"Success",0.015407,5.465471,4.1102,1209.579826,2574.869653,2509.955743,638.481842,78.144697,7020.623685,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,2,4,"Success",0.014597,5.530415,4.151509,1210.226435,2589.037394,2511.64691,646.112601,81.870744,7048.591337,17180393472,0,8589934592,0,0
