; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279964,"CurrentTimeLocal","Mon Sep 28 09:59:24 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00044
; "Time_ContextDestroy [ms]", 0.0004
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.01326,201.910009,213.249919,0.944884,4.784601,4.071398,0.412042,0.251761,425.640934,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.02246,0.368362,0.260841,0.880084,2.492391,4.403939,0.478902,0.135921,9.04622,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.02112,0.369942,0.262841,0.938124,2.20791,4.55614,0.407182,0.281501,9.048,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.01918,0.361942,0.261121,0.863544,2.055849,3.774157,0.407541,0.121801,7.868135,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.02066,0.345842,0.256061,0.859644,2.641491,3.660136,0.424882,0.276081,8.487777,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.01962,0.348941,0.253821,0.865644,2.058269,3.403275,0.400902,0.279901,7.633413,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.018621,0.342561,0.251621,0.863804,2.054329,3.461475,0.675683,0.133501,7.804855,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.02062,0.343382,0.252701,0.861044,2.44361,3.690137,0.414541,0.121701,8.150996,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.01966,0.344282,0.251561,0.863404,2.607611,3.702836,0.464383,0.12364,8.380297,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.019661,0.367041,0.261241,0.915984,2.09285,3.964917,0.408542,0.12298,8.156436,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.02022,0.365641,0.259181,0.869864,2.060169,4.026458,0.434462,0.289201,8.328176,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.0217,0.361201,0.262782,0.913444,2.037589,4.065477,0.462962,0.279582,8.407677,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.0203,0.363962,0.263721,0.937324,2.093829,3.901218,0.473182,0.1283,8.184956,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.022,0.350601,0.257241,0.945825,2.058729,3.848717,0.467882,0.1341,8.088075,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.02056,0.356641,0.260061,0.946085,2.118569,4.000678,0.411161,0.281822,8.399117,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.01954,0.349381,0.257782,0.872983,2.06983,3.755776,0.418422,0.11702,7.864094,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.0192,0.369021,0.253861,0.853304,2.074609,4.009098,0.415522,0.12196,8.119775,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.0208,0.362241,0.256261,0.864884,2.509231,3.690316,0.416902,0.119961,8.244076,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.01946,0.344202,0.272581,0.875644,2.099149,3.688396,0.415342,0.126001,7.844135,3037968,0,2996352,2.4330161874e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.01914,0.336981,0.252301,0.893084,2.26563,3.760357,0.418362,0.12238,8.071815,3037968,0,2996352,2.4330161874e-16,0
