; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864268,"CurrentTimeLocal","Wed Sep 23 14:31:08 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.2e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.008997,17.567987,17.311112,1.127609,1.787503,0.521287,0.41223,0.276048,39.070724,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009871,18.173221,16.214577,1.52267,0.700209,0.516647,0.439669,0.150418,37.756683,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.00347,18.168543,16.153242,0.432404,0.627904,0.518494,0.40469,0.127174,36.468956,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003532,18.263467,17.181487,0.570504,0.712977,0.501899,0.490359,0.15007,37.904528,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.00354,18.366649,16.41475,0.546678,0.699618,0.522634,0.480928,0.127673,37.192357,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003647,18.169083,16.225959,0.52953,0.716482,0.541766,0.472418,0.151719,36.840358,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.003494,18.19596,16.186235,0.440514,0.664016,0.539441,0.42198,0.152941,36.633663,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.003522,18.103127,16.206002,0.432271,0.627754,0.535666,0.402862,0.150687,36.495301,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003526,18.078839,16.197866,0.430866,0.612705,0.505639,0.394571,0.146422,36.399104,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003539,18.130079,16.282378,0.431411,0.616352,0.543209,0.383673,0.151819,36.571096,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.003501,18.143451,16.167247,0.43622,0.617063,0.499762,0.380138,0.129108,36.410226,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.003518,18.191316,16.138401,0.4333,0.612549,0.522236,0.366297,0.150087,36.447181,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.00355,18.147134,16.135468,0.428257,0.694088,0.488213,0.374973,0.127675,36.430797,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.003493,18.189482,16.169799,0.431321,0.646982,0.522708,0.374454,0.15122,36.517879,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003577,18.22187,16.184108,0.438574,0.648416,0.519515,0.366946,0.151286,36.563068,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003537,18.206312,16.178115,0.429498,0.64894,0.535516,0.372445,0.152714,36.555626,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003552,18.190907,16.141859,0.429013,0.639773,0.517911,0.371526,0.1484,36.471539,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.003526,18.19699,16.159285,0.432411,0.638273,0.520889,0.368924,0.153994,36.506369,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003545,18.218502,16.173993,0.429451,0.630301,0.520022,0.365,0.129336,36.498553,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003665,18.204222,16.292578,0.428196,0.646592,0.51589,0.371729,0.149298,36.641487,3037968,0,2996352,6.9603414721e-17,0
