; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852637,"CurrentTimeLocal","Wed Sep 23 11:17:17 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.003445,21.282469,0.061714,0.232361,1.620885,1.552502,0.110979,0.102664,25.009583,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004295,0.033047,0.043292,0.202742,0.497965,1.500313,0.109844,0.001686,2.414809,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.00024,0.031561,0.037714,0.108432,0.397483,1.534099,0.109387,0.001736,2.241979,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000273,0.030622,0.037525,0.104879,0.474122,1.528858,0.109299,0.001603,2.307642,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000256,0.030067,0.03747,0.104428,0.3476,1.546611,0.109445,0.001854,2.198547,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000289,0.030082,0.037499,0.104639,0.473947,1.541749,0.109463,0.00174,2.320074,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000246,0.029913,0.037216,0.105368,0.473732,1.536847,0.109441,0.001688,2.314875,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000266,0.029566,0.036989,0.104807,0.473793,1.514318,0.108838,0.001793,2.292305,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000255,0.029663,0.036776,0.104201,0.481585,1.527122,0.109331,0.001673,2.311166,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000281,0.029562,0.037122,0.10584,0.474392,1.511297,0.109139,0.001754,2.290079,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000245,0.029502,0.036864,0.103581,0.475934,1.51265,0.109012,0.001758,2.290009,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000264,0.029714,0.036585,0.102965,0.468924,1.520501,0.109029,0.00168,2.290479,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000297,0.029429,0.036747,0.105482,0.467649,1.483135,0.109305,0.001751,2.25411,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000267,0.02965,0.036544,0.105363,0.473932,1.520711,0.108984,0.001696,2.297714,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000263,0.029185,0.036212,0.102977,0.476363,1.520784,0.108889,0.001822,2.297038,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000223,0.029407,0.036376,0.104321,0.475763,1.528173,0.110488,0.001764,2.307215,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000234,0.029496,0.036391,0.105727,0.472979,1.533101,0.109371,0.001668,2.309461,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000214,0.0293,0.036471,0.104637,0.472992,1.516715,0.109098,0.001753,2.293149,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000225,0.029495,0.036483,0.105436,0.476009,1.545583,0.108969,0.001671,2.324803,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000204,0.029796,0.036788,0.104356,0.474486,1.539094,0.109067,0.001824,2.316338,2041200,0,2025000,1.2987409565e-16,0
