; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864279,"CurrentTimeLocal","Wed Sep 23 14:31:19 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.009038,17.441399,17.307001,1.208524,1.885148,0.830595,0.407217,0.286449,39.434244,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009396,18.330279,17.145385,1.568344,0.891099,0.828903,0.433251,0.152326,39.389942,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.003479,18.147893,16.155892,0.440984,0.902631,0.840868,0.405511,0.140111,37.070227,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003462,18.223761,16.106515,0.4377,0.976315,0.83745,0.387051,0.147713,37.148843,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.003787,18.196633,16.133078,0.425729,0.614553,0.505551,0.381714,0.128309,36.418323,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003573,18.141069,16.15624,0.424517,0.638851,0.519868,0.379001,0.152352,36.444244,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.003528,18.175576,16.159635,0.431085,0.629665,0.523084,0.376675,0.154887,36.482525,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.003538,18.170384,16.214082,0.429578,0.633376,0.520641,0.372324,0.154497,36.530667,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003558,18.163139,16.123686,0.425512,0.624901,0.519633,0.374846,0.151834,36.415899,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003541,18.236111,16.179055,0.427955,0.634312,0.517829,0.380837,0.154066,36.563747,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.003581,18.20348,16.284437,0.429162,0.630894,0.512957,0.3642,0.128318,36.58599,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.003508,18.18163,16.116571,0.431386,0.622631,0.518094,0.361308,0.160215,36.424115,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.003564,18.263959,16.121657,0.431663,0.608224,0.524653,0.368213,0.139178,36.493086,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.003511,18.238498,16.143145,0.436857,0.603623,0.54091,0.359128,0.162675,36.517208,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003521,18.257658,16.23654,0.435298,0.634307,0.521148,0.36019,0.163806,36.641789,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003616,18.243481,16.16239,0.434185,0.638126,0.520294,0.354071,0.161773,36.547254,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003468,18.212662,16.14952,0.435841,0.613348,0.533345,0.362507,0.158332,36.497435,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.003525,18.244891,16.170653,0.432806,0.619911,0.540694,0.365783,0.161705,36.573362,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003489,18.24455,16.14614,0.43147,0.604579,0.534569,0.359578,0.130467,36.483591,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003465,18.065829,16.120705,0.437666,0.593327,0.502046,0.357268,0.147364,36.255804,3037968,0,2996352,6.9603414721e-17,0
