; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864262,"CurrentTimeLocal","Wed Sep 23 14:31:02 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.6e-05
; "Time_ContextDestroy [ms]", 4.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.008407,11.337006,12.198055,1.0561,1.145694,0.233425,0.333276,0.359076,26.671475,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009216,12.834543,12.279201,1.024398,0.367224,0.219833,0.335168,0.179566,27.249542,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003716,12.917291,12.173031,0.367009,0.369798,0.220228,0.331707,0.181719,26.564931,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003512,12.656142,12.191371,0.369401,0.343344,0.218237,0.322658,0.180465,26.285523,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003531,12.676839,12.267356,0.3664,0.372856,0.219724,0.338706,0.182472,26.428282,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003458,12.634698,12.15747,0.369374,0.351366,0.217115,0.328376,0.178765,26.241055,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00347,12.726627,12.23007,0.363572,0.352746,0.218262,0.322228,0.18954,26.406905,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003465,12.635638,12.138004,0.364176,0.353618,0.233588,0.317453,0.179128,26.225472,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003397,12.651071,12.221142,0.366225,0.340801,0.218354,0.311922,0.191889,26.30521,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003461,12.650501,12.150962,0.359927,0.349063,0.232219,0.315705,0.179785,26.242044,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003467,12.657916,12.214326,0.372148,0.351105,0.219485,0.310997,0.191798,26.321675,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003498,12.735701,12.303253,0.36058,0.366451,0.217987,0.31441,0.182094,26.484398,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003435,12.666774,12.175458,0.365864,0.340571,0.217683,0.318968,0.180274,26.2695,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003477,12.644757,12.356463,0.359752,0.350064,0.217349,0.314146,0.191887,26.438326,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003537,12.634825,12.161023,0.362871,0.361391,0.219207,0.317227,0.180144,26.240622,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003517,12.650154,12.224083,0.360459,0.355924,0.218567,0.308972,0.193128,26.315212,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003472,12.624756,12.144749,0.362504,0.349491,0.220584,0.315178,0.180165,26.201327,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003484,12.648387,12.237453,0.362139,0.355082,0.218822,0.309811,0.190567,26.326155,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003514,12.635447,12.186612,0.364144,0.340574,0.233908,0.30887,0.178179,26.251698,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003493,12.651285,12.239756,0.371459,0.354374,0.21826,0.311079,0.190228,26.340303,2612288,0,2593080,1.2505218701e-16,0
