; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864243,"CurrentTimeLocal","Wed Sep 23 14:30:43 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.7e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.007976,11.138676,12.102221,1.355799,1.375685,0.233577,0.355376,0.395321,27.019041,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009871,12.646197,12.301863,1.08884,0.34997,0.233087,0.322835,0.176403,27.156923,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003521,12.689615,12.359516,0.371444,0.348878,0.219299,0.322313,0.181384,26.528161,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003536,12.646013,12.263633,0.36897,0.352717,0.220557,0.309344,0.158224,26.350563,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003527,12.570775,12.201678,0.367929,0.349808,0.218456,0.317127,0.152052,26.209245,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003561,12.551203,12.293377,0.366602,0.365799,0.218558,0.309158,0.142934,26.278265,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003436,12.546749,12.385226,0.394224,0.351539,0.232033,0.305308,0.145195,26.391492,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003562,12.578785,12.289364,0.375569,0.354497,0.219175,0.311869,0.140574,26.304238,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003593,12.55985,12.379949,0.363614,0.36444,0.218803,0.297794,0.141644,26.357348,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003529,12.709676,12.114413,0.368493,0.354883,0.21939,0.303728,0.139762,26.24163,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003531,12.604517,12.321408,0.360864,0.346265,0.215281,0.29893,0.142696,26.321781,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.0036,12.560295,12.202933,0.381663,0.356668,0.218265,0.305119,0.141,26.197015,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003538,12.569893,12.314685,0.366024,0.340562,0.218551,0.301029,0.144256,26.289005,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003582,12.564553,12.120791,0.36878,0.336822,0.217953,0.29827,0.141157,26.079344,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.0036,12.562709,12.902695,0.366387,0.349978,0.217488,0.298979,0.140035,26.869333,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003582,12.725794,12.770599,0.368608,0.335691,0.230507,0.287377,0.139307,26.888881,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003532,12.583008,12.781314,0.371886,0.341082,0.230205,0.289875,0.14245,26.770959,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003609,12.576496,12.764178,0.366069,0.350145,0.232211,0.286174,0.140166,26.750114,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003561,12.566459,12.759323,0.371198,0.348499,0.232202,0.285494,0.14059,26.735434,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003625,12.580751,12.822228,0.366996,0.361874,0.218539,0.28612,0.142039,26.810629,2612288,0,2593080,1.2505218701e-16,0
