; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864225,"CurrentTimeLocal","Wed Sep 23 14:30:25 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 0.000103
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008554,7.988005,7.933704,0.826404,1.16851,0.192896,0.254346,0.305252,18.733107,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.009499,9.288701,8.568671,0.770405,0.313953,0.178721,0.236833,0.149662,19.545603,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003576,9.05695,8.596924,0.277849,0.315061,0.175502,0.234053,0.139599,18.830752,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003618,8.9952,8.589464,0.28082,0.317042,0.174711,0.232273,0.142463,18.763507,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003502,8.97058,8.60932,0.277338,0.310652,0.188608,0.228966,0.147148,18.764063,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003512,9.02669,8.613339,0.278722,0.297617,0.1906,0.222183,0.136532,18.796321,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003661,8.975336,8.69846,0.278442,0.306242,0.17432,0.225661,0.126138,18.815406,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003544,9.022545,8.651257,0.27455,0.29703,0.174856,0.227369,0.137065,18.818669,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003484,8.971992,8.654521,0.280146,0.311571,0.179117,0.230356,0.144724,18.803591,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003541,9.022821,8.673324,0.279358,0.314647,0.17662,0.231197,0.136102,18.865171,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003602,9.059757,8.744438,0.275937,0.309383,0.175123,0.226161,0.125318,18.947977,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003395,9.058062,8.650137,0.279297,0.293372,0.173582,0.228489,0.136392,18.850466,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003456,8.961945,8.676892,0.279381,0.294844,0.179148,0.231235,0.149339,18.806724,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003517,9.066712,8.660227,0.277421,0.296354,0.17495,0.231082,0.135729,18.873537,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003657,9.001178,8.729019,0.273814,0.309665,0.175472,0.228798,0.126725,18.877164,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003466,9.011592,8.683179,0.278972,0.308908,0.176087,0.229224,0.136987,18.856236,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003484,8.961224,8.679272,0.280363,0.292624,0.182575,0.221152,0.155128,18.80372,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003549,9.015511,8.676003,0.28141,0.307233,0.175486,0.219885,0.143879,18.85406,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003588,8.977499,8.831164,0.281053,0.308722,0.175285,0.230194,0.12511,18.961064,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003436,9.024584,8.669576,0.285228,0.296606,0.174665,0.222762,0.143961,18.849842,2041200,0,2025000,1.2852379761e-16,0
