; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279916,"CurrentTimeLocal","Mon Sep 28 09:58:36 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.00042
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.01362,15.557169,16.411492,0.640263,4.144518,3.118954,0.272141,0.240361,40.401958,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.01516,14.961546,15.98459,0.552263,3.374554,3.881818,0.765603,0.189181,39.727955,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.00054,14.933186,15.94647,0.316601,3.773557,4.5228,0.258161,0.191281,39.945756,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.00052,14.976446,15.94439,0.305162,3.656176,3.981537,0.259222,0.18158,39.307933,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.00054,14.906185,15.968351,0.302741,3.042833,4.214159,0.260261,0.165041,38.863071,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.00068,14.872846,15.90019,0.297241,3.705256,3.984218,0.258181,0.164321,39.185813,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.00052,14.863166,15.87809,0.296521,3.741556,2.892653,0.276341,0.191901,38.143688,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.00054,14.929046,15.89295,0.301441,2.07825,2.24531,0.432441,0.204801,36.087959,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.00066,14.920186,15.91245,0.431962,2.534791,2.29379,0.433182,0.219321,36.749402,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.00058,14.856045,15.91223,0.434102,1.966149,2.26269,0.429922,0.199321,36.064399,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.00052,14.877166,16.04469,0.433582,1.983189,2.24511,0.430202,0.222141,36.23972,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.00054,14.916946,15.92629,0.435642,1.975609,2.24865,0.434481,0.218901,36.160239,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.00052,14.873385,15.88951,0.434162,1.978989,2.25735,0.428822,0.20032,36.066338,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.00052,14.877066,16.03007,0.433242,2.018889,2.28065,0.436862,0.224861,36.30532,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.00052,14.911966,15.94371,0.433982,2.011029,2.30449,0.432422,0.225441,36.26674,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.00056,14.865366,15.92839,0.433142,2.012569,2.27279,0.431322,0.20446,36.151679,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.00056,14.898126,16.03823,0.449062,2.034109,2.28263,0.434802,0.228421,36.36906,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.00056,14.926965,15.934951,0.436241,2.07643,2.243969,0.434222,0.230801,36.287319,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.00056,14.870325,15.94661,0.440282,1.701228,0.386662,0.442842,0.2116,34.003089,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.00064,14.894206,16.04567,0.435722,0.422262,0.378122,0.450602,0.237861,32.868085,2041200,0,2025000,1.2804596238e-16,0
