; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864236,"CurrentTimeLocal","Wed Sep 23 14:30:36 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 6.8e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.00834,8.33795,7.911011,0.88601,1.231474,0.191024,0.242359,0.285008,19.093787,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.007817,9.191304,8.642781,0.772914,0.313107,0.176711,0.240873,0.121793,19.467677,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003426,9.078511,8.658375,0.281471,0.313018,0.18536,0.224933,0.142654,18.888139,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003537,9.073491,8.680906,0.283827,0.312577,0.193446,0.226584,0.120225,18.894996,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003429,9.078015,8.662553,0.280367,0.308199,0.189596,0.22878,0.140203,18.891513,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003595,9.059391,8.665723,0.283315,0.309184,0.190979,0.222508,0.118975,18.854065,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003499,9.074581,8.639023,0.281711,0.310651,0.188162,0.220632,0.143974,18.862634,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003552,9.064964,8.728827,0.286088,0.310791,0.188023,0.226682,0.12105,18.930405,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.0034,9.066184,8.637159,0.281304,0.306637,0.191252,0.229198,0.137202,18.852728,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003629,9.059819,8.669993,0.283179,0.291949,0.190222,0.222806,0.119429,18.841468,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003355,9.068013,8.648201,0.279518,0.291484,0.175779,0.227373,0.142174,18.836299,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003589,9.054542,8.686764,0.283073,0.307036,0.19033,0.213199,0.119578,18.858518,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003461,9.074629,8.650902,0.278283,0.31002,0.176051,0.227196,0.14312,18.864099,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003587,9.069233,8.722213,0.285542,0.30815,0.188152,0.221936,0.120342,18.919534,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003355,9.068888,8.645776,0.279376,0.29843,0.176057,0.224697,0.143799,18.840784,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003532,9.060085,8.671397,0.281916,0.310932,0.176186,0.224138,0.120966,18.849607,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003433,9.074474,8.653392,0.284612,0.312409,0.175875,0.227336,0.142662,18.874645,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003616,9.05649,8.683513,0.280694,0.312167,0.176176,0.225551,0.122571,18.861234,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003427,9.063893,8.661655,0.283729,0.310973,0.175262,0.227176,0.144278,18.870791,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.00357,9.071495,8.681198,0.282902,0.312638,0.177579,0.223726,0.121825,18.875392,2041200,0,2025000,1.2852379761e-16,0
