; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280054,"CurrentTimeLocal","Mon Sep 28 10:00:54 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.0004
; "Time_ContextDestroy [ms]", 0.0004
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.0139,21.560775,24.644488,1.135505,4.863661,4.140779,0.554902,0.303181,57.220531,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.01864,20.832992,24.073986,1.069005,3.315454,2.819993,0.530622,0.217961,52.881953,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.00064,20.747311,24.016106,0.569662,3.610756,4.848822,0.530402,0.228301,54.55534,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.00054,20.784952,23.995326,0.563602,3.683176,4.717161,0.736823,0.221721,54.706621,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.00064,20.744871,23.991125,0.546203,3.657656,4.6083,0.474162,0.216741,54.242738,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.00078,20.789451,23.985226,0.539842,3.909377,4.44166,0.506762,0.226441,54.402399,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.00052,20.786051,24.004906,0.555062,4.220239,4.724121,0.508602,0.221381,55.024042,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.00064,20.790772,24.029826,0.548062,4.292119,4.005137,0.492383,0.219061,54.38104,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.00066,20.756811,23.944726,0.531542,3.672676,4.918342,0.506402,0.218641,54.55266,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.00058,20.740592,24.020885,0.551503,4.057918,4.230158,0.471502,0.222341,54.298419,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.00056,20.766651,24.011326,0.531422,2.673472,3.239234,0.474682,0.210081,51.910368,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.00058,20.726652,24.021965,0.530843,3.788956,5.089103,0.475482,0.213741,54.850262,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.00058,20.742691,23.968706,0.532222,2.738312,4.299859,0.790504,0.267781,53.343875,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.00102,20.854052,24.121086,0.796404,2.42693,2.765633,0.759183,0.263261,51.990669,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.0009,20.893212,24.165106,0.792964,2.38583,2.766873,0.771083,0.258081,52.037229,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.0007,20.827352,24.139846,0.795844,2.42833,3.027434,0.767183,0.254481,52.24439,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.00066,20.807232,24.130846,0.796363,1.084925,0.624763,0.775643,0.257022,48.480894,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.00062,20.921652,24.131706,0.788383,0.655463,0.618583,0.773043,0.250141,48.143051,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000621,20.851591,24.124407,0.787763,0.647103,0.625583,0.765243,0.250521,48.056372,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.00078,20.843072,24.069646,0.787963,0.664803,0.619043,0.766563,0.246722,48.002472,3678400,0,3630000,1.5859004983e-16,0
