; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864241,"CurrentTimeLocal","Wed Sep 23 14:30:41 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.7e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.008276,11.926964,12.317449,1.049878,1.234952,0.238057,0.362146,0.363563,27.50174,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009427,12.850522,12.257374,1.003384,0.357789,0.219166,0.340576,0.178652,27.21726,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003459,12.854558,12.286766,0.365773,0.339131,0.217306,0.325573,0.191713,26.584671,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003407,12.636465,12.160891,0.363102,0.349947,0.23078,0.312866,0.180815,26.238669,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003419,12.702916,12.22528,0.368333,0.353225,0.217318,0.316489,0.191338,26.378688,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003465,12.73055,12.281886,0.363906,0.362047,0.219332,0.30391,0.182392,26.447865,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.00352,12.732068,12.181834,0.362462,0.354638,0.216614,0.315127,0.181323,26.347996,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003484,12.669144,12.241568,0.360211,0.353468,0.218591,0.308351,0.182685,26.337919,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003454,12.634279,12.173608,0.35945,0.35481,0.218148,0.308428,0.179244,26.231841,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003397,12.642876,12.475088,0.385427,0.4231,0.218939,0.314142,0.181087,26.644435,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003474,12.646991,12.345351,0.361637,0.389945,0.217948,0.308255,0.191894,26.465896,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003443,12.660492,12.268851,0.363373,0.34577,0.23003,0.30098,0.179907,26.353281,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003394,12.688546,12.256741,0.372847,0.354267,0.218702,0.310916,0.182063,26.387901,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003446,12.634211,12.467995,0.368624,0.351504,0.2182,0.300433,0.189706,26.534551,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003419,12.636595,12.153144,0.363675,0.336796,0.235289,0.29712,0.178822,26.20525,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003485,12.693225,12.219817,0.372639,0.350822,0.219503,0.299431,0.191457,26.350777,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003437,12.624299,12.31009,0.365956,0.368295,0.218843,0.303851,0.180958,26.376124,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.00343,12.668382,12.189566,0.370688,0.350527,0.219134,0.304994,0.180708,26.287881,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003417,12.63873,12.283928,0.362807,0.37181,0.218087,0.299136,0.181222,26.359585,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003424,12.661529,12.167149,0.368995,0.351878,0.217421,0.303091,0.181969,26.255856,2612288,0,2593080,1.2505218701e-16,0
