; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280044,"CurrentTimeLocal","Mon Sep 28 10:00:44 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00038
; "Time_ContextDestroy [ms]", 0.00066
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.01352,157.950456,202.877773,1.129985,5.222683,5.058102,0.825704,0.190641,373.272104,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.02366,0.373041,0.258562,1.115965,1.732807,5.622825,0.789143,0.164561,10.083524,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.0206,0.346482,0.254181,1.078525,0.666323,5.341743,0.799164,0.15368,8.663798,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.02152,0.350441,0.249001,1.098545,0.660103,5.388064,0.791603,0.154241,8.716578,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.02288,0.340422,0.246781,1.113405,0.662563,5.367843,0.794964,0.145281,8.697119,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.02244,0.335681,0.249662,1.080764,0.651823,5.316524,0.785983,0.151681,8.597398,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.01936,0.322701,0.246661,1.106345,0.651143,5.318464,0.814783,0.146921,8.629478,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.0213,0.319241,0.240501,1.070265,0.636243,5.406364,0.783323,0.147521,8.628038,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.02154,0.314401,0.242941,1.107885,0.649423,5.312044,0.785263,0.159201,8.595618,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.02056,0.315741,0.239601,1.106805,0.610143,5.355763,0.803984,0.158161,8.613918,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.02386,0.335282,0.247061,1.128945,0.637702,5.355284,0.786383,0.150721,8.668738,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.02136,0.326022,0.243021,1.119105,0.643103,5.435504,0.800123,0.157641,8.748979,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.02152,0.327082,0.244741,1.087104,0.634983,5.416804,0.794384,0.15246,8.681958,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.021281,0.325041,0.245661,1.109585,0.671543,5.277843,0.800584,0.15448,8.609058,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.02488,0.339721,0.274761,1.126345,0.639703,5.317004,0.804283,0.156601,8.686458,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.02368,0.343262,0.246601,1.127825,0.679623,5.269743,0.801564,0.15434,8.649418,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.02406,0.341681,0.247081,1.125465,0.641383,5.328404,0.828743,0.149381,8.689198,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.02368,0.335242,0.244461,1.092645,0.652223,5.376243,0.795644,0.15642,8.679458,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.0217,0.320301,0.239341,1.085845,0.624243,5.419764,0.798823,0.149201,8.662478,3678400,0,3630000,3.0723972588e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.02458,0.342482,0.245761,1.123105,0.630662,5.450284,0.789824,0.162221,8.772239,3678400,0,3630000,3.0723972588e-16,0
