; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279933,"CurrentTimeLocal","Mon Sep 28 09:58:53 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00038
; "Time_ContextDestroy [ms]", 0.00042
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.01352,18.993784,22.454179,0.799683,5.990367,4.044438,0.357641,0.289241,52.946633,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.01612,18.2748,21.876836,0.745064,3.683236,2.794052,0.367882,0.214301,47.976211,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.0005,18.1774,21.821556,0.389161,2.976514,4.405699,0.355842,0.2078,48.338352,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.00064,18.20254,21.820916,0.386842,3.665716,5.027442,0.369502,0.210661,49.687779,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.00056,18.15318,21.825296,0.395941,3.531176,3.969777,0.326202,0.211141,48.416873,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.00052,18.203621,21.808816,0.375361,2.715032,2.493071,0.362422,0.211201,46.173304,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.0005,18.12814,21.794956,0.388942,2.106409,2.080289,0.352022,0.215341,45.069999,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.0005,18.14284,21.827176,0.393862,0.506762,0.460202,0.368702,0.219881,41.923005,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.0005,18.15422,21.797996,0.394801,0.513743,0.457882,0.374581,0.219421,41.916064,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.00056,18.16226,21.820256,0.390922,0.506582,0.464222,0.367102,0.220241,41.935025,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.00056,18.11988,21.792056,0.390802,0.541582,0.461762,0.352182,0.217521,41.879285,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00056,18.15434,21.799576,0.381162,0.528242,0.462722,0.367622,0.218841,41.915905,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.00054,18.13314,21.780936,0.388562,0.539442,0.460042,0.377722,0.219621,41.902945,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.00054,18.12558,21.825916,0.388862,0.497162,0.465222,0.367422,0.218561,41.892385,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00054,18.11424,21.762796,0.390042,0.512822,0.461282,0.372442,0.218501,41.835765,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00054,18.15322,21.799016,0.389362,0.510802,0.459982,0.350502,0.216581,41.883085,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.00054,18.12258,21.752056,0.381961,0.527323,0.461982,0.350641,0.216341,41.816284,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.0005,18.12358,21.791656,0.379501,0.532243,0.461242,0.365961,0.219141,41.876624,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.0005,18.1027,21.782976,0.416861,0.688883,0.462142,0.367582,0.219101,42.043625,2612288,0,2593080,1.5230038673e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00068,18.1549,21.801656,0.388401,0.531643,0.457082,0.366141,0.219681,41.923144,2612288,0,2593080,1.5230038673e-16,0
