; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864255,"CurrentTimeLocal","Wed Sep 23 14:30:55 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.6e-05
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.007903,11.176489,12.095671,1.345294,1.232077,0.240624,0.360794,0.389495,26.904411,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009939,12.663547,12.192023,1.101325,0.351272,0.219772,0.348575,0.178863,27.095136,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003502,12.769956,12.360068,0.375459,0.356224,0.218847,0.343587,0.182424,26.642907,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003422,12.737169,12.260391,0.36835,0.362691,0.220044,0.320131,0.160098,26.460122,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003518,12.597855,12.137538,0.376935,0.351721,0.219504,0.324687,0.153654,26.195396,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003544,12.588185,12.216544,0.36816,0.368891,0.21938,0.31626,0.147902,26.257172,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003466,12.581174,12.1429,0.377863,0.347809,0.21887,0.310121,0.144123,26.154765,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003558,12.657486,12.217954,0.367366,0.362945,0.220243,0.312345,0.143604,26.318876,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003467,12.636562,12.10007,0.376834,0.35247,0.218967,0.316226,0.143627,26.177734,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003518,12.751105,12.17906,0.369792,0.335049,0.21956,0.309649,0.1558,26.356463,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003459,12.593599,12.110946,0.371118,0.346718,0.21815,0.318083,0.142715,26.132717,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.00347,12.593182,12.218264,0.365168,0.335951,0.218825,0.307446,0.145123,26.216787,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003494,12.574207,12.133773,0.374786,0.352872,0.219197,0.317549,0.143379,26.150696,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003471,12.605806,12.219739,0.366137,0.360657,0.216981,0.307549,0.146042,26.254652,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003475,12.586992,12.132291,0.376118,0.348396,0.218301,0.320012,0.144376,26.157937,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00347,12.593213,12.218474,0.365522,0.351444,0.217851,0.302668,0.14377,26.225214,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003453,12.585267,12.143739,0.373429,0.350342,0.219675,0.306024,0.143385,26.153515,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003491,12.594288,12.236217,0.366485,0.369187,0.217906,0.301756,0.145061,26.266085,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003458,12.578763,12.160848,0.372876,0.347037,0.219083,0.312069,0.142366,26.165751,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.00347,12.60371,12.229582,0.365785,0.366474,0.218946,0.303222,0.144673,26.264286,2612288,0,2593080,1.2505218701e-16,0
