; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864226,"CurrentTimeLocal","Wed Sep 23 14:30:26 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.6e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.00838,8.301872,7.914796,0.945959,1.274106,0.191242,0.276598,0.293881,19.207431,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.007867,9.165352,8.683936,0.778084,0.31328,0.175295,0.267914,0.12426,19.516372,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003419,9.048056,8.749067,0.279972,0.299239,0.175685,0.242191,0.143937,18.941922,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003693,9.057783,8.675956,0.279657,0.295869,0.176497,0.244707,0.121478,18.85611,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003456,9.050709,8.667801,0.276018,0.310955,0.17507,0.236343,0.145318,18.866044,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003644,9.044832,8.692722,0.280335,0.308153,0.17406,0.239613,0.120437,18.864231,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003422,9.050308,8.652743,0.284637,0.309241,0.174717,0.237749,0.144998,18.858185,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003653,9.048091,8.684421,0.285725,0.308209,0.175004,0.243771,0.124222,18.873512,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003711,9.040859,8.668045,0.281558,0.299626,0.175638,0.23946,0.145645,18.85492,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.00361,9.032176,8.687044,0.281234,0.31489,0.175394,0.242129,0.12098,18.857887,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003398,9.04964,8.749026,0.283385,0.311751,0.175672,0.240795,0.145211,18.959276,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003573,9.040582,8.691318,0.287311,0.314164,0.173688,0.238266,0.122347,18.871697,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003392,9.039876,8.642275,0.282566,0.298708,0.175464,0.240554,0.14565,18.828884,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003623,9.037983,8.696174,0.280093,0.310824,0.174332,0.239911,0.122826,18.866147,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003395,9.031913,8.658249,0.286091,0.29542,0.174646,0.241116,0.145105,18.836354,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003705,9.031972,8.695705,0.282137,0.309655,0.174566,0.23771,0.122094,18.857966,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.0034,9.041715,8.666269,0.28415,0.313121,0.175541,0.24055,0.144167,18.869287,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003619,9.031571,8.76222,0.281519,0.312616,0.173508,0.243265,0.12523,18.933951,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003443,9.037341,8.671125,0.277787,0.312098,0.175561,0.238757,0.145336,18.861836,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003612,9.037935,8.691681,0.282531,0.311419,0.174,0.237844,0.122837,18.862256,2041200,0,2025000,1.2852379761e-16,0
