; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601280059,"CurrentTimeLocal","Mon Sep 28 10:00:59 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00062
; "Time_ContextDestroy [ms]", 0.0004
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.01392,21.781716,24.811709,1.149725,5.576564,3.387415,0.751344,0.264761,57.740734,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.0169,21.010673,24.296587,0.983604,2.631232,2.806232,0.490502,0.208581,52.447651,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.00078,20.943433,24.201406,0.538363,2.611971,2.785252,0.487563,0.2152,51.787788,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.00074,20.946792,24.176246,0.532123,2.742112,4.715101,0.472122,0.215881,53.804277,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.00072,20.942992,24.195766,0.533643,4.054998,4.304739,0.473842,0.218101,54.728461,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.00076,20.971732,24.150047,0.532522,4.059118,4.747081,0.476162,0.212081,55.153143,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.00086,20.969092,24.174167,0.537522,3.547096,3.736576,0.790284,0.261001,54.020218,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.00082,21.119493,24.317267,0.806063,2.631692,2.780732,0.779064,0.251421,52.690212,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.00088,21.025593,24.249407,0.812023,2.374411,2.801412,0.783203,0.248441,52.29961,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.00082,20.975372,24.330747,0.814384,2.39771,2.788392,0.780884,0.248141,52.34053,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.0007,21.046333,24.303467,0.812303,2.380631,2.804112,0.782624,0.243461,52.376871,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.00064,21.025072,24.289667,0.807024,2.39081,2.762673,0.785263,0.248441,52.31283,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.00066,21.032753,24.263807,0.805263,2.424711,2.789092,0.782704,0.249421,52.351611,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.00072,21.002932,24.328347,0.805904,2.422351,2.811292,0.787283,0.253122,52.415211,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.0006,21.040472,24.288007,0.806024,2.449851,2.796032,0.783743,0.252261,52.42029,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.0007,20.975012,24.339887,0.807504,2.44013,2.770053,0.778123,0.249801,52.36439,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.0008,21.014253,24.291607,0.815203,2.380971,2.775332,0.784623,0.251821,52.31783,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.0007,21.060932,24.306267,0.816204,2.438431,2.767752,0.782403,0.250921,52.42665,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.00058,21.014132,24.350707,0.808924,2.463771,2.765152,0.780503,0.251862,52.438731,3678400,0,3630000,1.5859004983e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.00068,20.987172,24.276407,0.812003,2.421011,2.780912,0.781144,0.249581,52.31217,3678400,0,3630000,1.5859004983e-16,0
