; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279910,"CurrentTimeLocal","Mon Sep 28 09:58:30 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00032
; "Time_ContextDestroy [ms]", 0.00042
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.01372,15.618289,16.574413,0.643562,4.083738,2.27469,0.282482,0.241641,39.735495,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.01618,15.167587,16.115531,0.594603,2.26671,2.30249,0.297981,0.191901,36.956063,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.0005,15.093827,16.120771,0.302821,2.27757,2.29761,0.286341,0.191221,36.573581,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.00048,15.071706,16.045651,0.301641,2.891933,3.259414,0.286941,0.200221,38.061127,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.00046,15.068267,16.111151,0.299761,2.853353,4.014917,0.291842,0.1694,38.812191,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.00052,15.020726,16.079351,0.292261,3.343095,4.042477,0.276502,0.16736,39.225372,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.00052,15.044046,16.03313,0.293222,2.29053,2.30455,0.294281,0.191941,36.45524,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.00048,15.047407,16.04801,0.300482,2.879392,3.994418,0.287001,0.167541,38.727751,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.00048,15.070727,16.07089,0.301962,3.668436,3.925097,0.284801,0.192081,39.517374,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.00064,15.020666,16.05849,0.304422,3.664616,3.427055,0.297181,0.166861,38.943011,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.00058,15.012506,16.126311,0.296502,3.356655,2.801772,0.262281,0.190581,38.050228,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.00052,15.105427,16.08969,0.290142,2.505091,3.948077,0.256361,0.183501,38.381889,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.00048,15.049346,16.074411,0.287641,2.525711,3.286095,0.429442,0.201101,37.857167,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.00052,15.087187,16.186391,0.426762,1.972268,2.331131,0.432942,0.223941,36.664342,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.00058,15.134286,16.125191,0.422542,2.046449,2.583312,0.433162,0.226601,36.975303,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.00054,15.089846,16.078151,0.423522,2.030249,2.30357,0.432182,0.206421,36.567621,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.00054,15.066466,16.176892,0.422761,2.035489,2.351411,0.429802,0.228501,36.714922,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.00048,15.108166,16.111531,0.422682,2.018029,2.380671,0.435221,0.228682,36.708522,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.00048,15.073786,16.094131,0.424042,2.032289,2.28867,0.431222,0.209161,36.557081,2041200,0,2025000,1.2804596238e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.0005,15.057066,16.192412,0.424461,2.040949,2.305711,0.431421,0.228981,36.684601,2041200,0,2025000,1.2804596238e-16,0
