; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864336,"CurrentTimeLocal","Wed Sep 23 14:32:16 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.5e-05
; "Time_ContextDestroy [ms]", 5.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.008683,43.322764,45.69613,1.948668,2.581658,1.979638,0.705544,0.438803,96.682542,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.00906,44.375497,45.461862,1.605966,1.905527,2.006564,0.587796,0.233498,96.186292,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003445,44.477305,45.294674,0.759193,1.840655,2.01327,0.559686,0.212907,95.161511,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.014202,44.289941,45.485321,0.748013,1.839219,2.00991,0.534372,0.263577,95.184981,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003443,44.347566,45.296997,0.756465,1.848916,1.979443,0.523807,0.213329,94.970395,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003776,44.258305,45.366306,0.746367,1.866315,2.015292,0.516631,0.263082,95.036498,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003472,44.30879,45.288438,0.750297,1.863692,1.987085,0.526754,0.213044,94.942001,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.003648,44.61722,45.627128,0.757679,1.876612,1.968683,0.512758,0.248881,95.613047,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.003807,44.40081,45.319695,0.744079,1.857362,2.016165,0.503955,0.208978,95.055278,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.00364,44.361803,45.646439,0.756299,1.871859,1.969183,0.501921,0.264105,95.375689,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003475,44.582961,45.237446,0.751188,1.858116,2.022887,0.495964,0.217918,95.170358,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.003665,44.39961,45.58754,0.731935,1.927247,1.970567,0.502138,0.25561,95.378682,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003525,44.483643,45.239804,0.747027,1.828308,1.976078,0.5011,0.20251,94.982401,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003711,44.562958,45.647427,0.751153,1.858178,1.966719,0.493099,0.259055,95.542809,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003492,44.49607,45.234017,0.74498,1.878576,1.971345,0.494197,0.20147,95.024583,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.003712,44.333045,45.612394,0.74071,1.862359,1.975707,0.484269,0.264368,95.276976,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003502,44.363985,45.41655,0.753926,1.861273,2.025983,0.501449,0.219192,95.146406,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003651,44.530468,45.500689,0.749928,1.842189,2.012612,0.487381,0.262921,95.39027,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003504,44.481899,45.263159,0.743776,1.854881,2.029911,0.482565,0.214661,95.074745,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.003816,44.380414,45.585328,0.743838,1.873443,2.009156,0.485339,0.27287,95.354593,4822416,0,4762880,1.4684277366e-16,0
