; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600161871,"CurrentTimeLocal","Tue Sep 15 11:24:31 2020","Hostname","taurusml24","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 0.000209
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,3,"Success",0.000195,16.728503,18.805954,0.230167,5.8262,5.80529,0.183647,0.133755,47.741631,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,3,"Success",0.000211,17.116871,19.234884,0.233454,5.653809,6.309559,0.184273,0.132612,48.894232,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,3,"Success",0.000205,16.710564,18.778845,0.229857,5.737151,2.033262,0.184153,0.133031,43.835493,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,3,"Success",0.000183,16.710583,18.761809,0.230675,6.118827,6.210541,0.179298,0.132659,48.372236,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,3,"Success",0.000229,16.71036,18.775866,0.230847,5.738033,5.271085,0.184536,0.133435,47.072197,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,3,"Success",0.0002,17.426936,19.103219,0.230667,4.403966,1.923565,0.184382,0.133359,43.435333,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,3,"Success",0.000218,17.43554,19.603445,0.237794,1.905974,0.388927,0.184404,0.13353,39.918538,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,3,"Success",0.000207,16.906683,18.456056,0.228353,5.162731,5.064082,0.185326,0.134382,46.167179,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,3,"Success",0.000201,17.461393,19.605021,0.235031,2.668923,0.386847,0.18487,0.134556,40.705591,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,3,"Success",0.000241,17.45222,19.600789,0.238448,4.194754,0.388886,0.184569,0.134741,42.223079,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,3,"Success",0.00026,17.434191,19.510757,0.232654,6.047646,5.427087,0.185127,0.133422,48.999184,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,3,"Success",0.000197,17.113121,19.221999,0.234295,2.576887,0.376535,0.183816,0.132092,39.867149,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,3,"Success",0.000207,17.106486,19.260369,0.236093,4.997601,1.902712,0.184404,0.133839,43.850391,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,3,"Success",0.000219,17.419321,19.590864,0.238673,2.683153,0.376842,0.183525,0.133009,40.654263,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,4,"Success",0.005148,58.8236,60.992684,0.596888,7.278606,8.721319,0.266106,0.252096,136.967669,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,4,"Success",0.007082,53.52025,55.379439,0.366124,8.080507,11.170604,0.274848,0.21958,129.04551,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,4,"Success",0.000199,53.492718,55.363311,0.342275,6.757322,10.00656,0.266172,0.191079,126.446859,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,4,"Success",0.0002,53.308471,55.395325,0.341177,9.07494,9.913364,0.266014,0.191929,128.520577,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,4,"Success",0.00027,53.354243,55.440714,0.339368,9.422545,9.64538,0.262813,0.184232,128.679989,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,4,"Success",0.000186,53.342616,55.454636,0.339271,7.155834,10.138192,0.264165,0.198742,126.925298,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,4,"Success",0.000203,53.471436,55.432494,0.335845,9.374261,10.317368,0.262688,0.193916,129.419736,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,4,"Success",0.000276,53.367104,55.42773,0.309151,7.908467,10.032192,0.257282,0.199894,127.533289,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,4,"Success",0.000236,53.361305,55.425416,0.336495,7.71141,10.831753,0.262096,0.188565,128.149307,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,4,"Success",0.000231,53.513069,55.420248,0.335246,7.719721,10.593443,0.2587,0.193348,128.065718,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,4,"Success",0.000234,53.351165,55.384761,0.335576,7.013518,9.790761,0.258444,0.188872,126.355021,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,4,"Success",0.000207,53.337335,55.423605,0.336115,8.39004,8.106109,0.257792,0.188926,126.072455,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,4,"Success",0.00024,53.368334,55.411307,0.336802,6.769108,9.733444,0.258565,0.189733,126.100772,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,4,"Success",0.000209,53.34886,55.419898,0.322557,6.939368,10.232879,0.254631,0.188433,126.738311,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,4,"Success",0.000282,53.416542,55.418466,0.335104,7.434678,8.268279,0.258413,0.188966,125.352021,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,4,"Success",0.000186,53.373308,55.402073,0.335982,6.949063,8.658052,0.259579,0.194852,125.204974,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,4,"Success",0.000224,53.36171,55.419293,0.334492,7.655813,10.884854,0.259339,0.188161,128.135558,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,4,"Success",0.000207,53.324859,55.447664,0.334634,9.088394,9.956175,0.258307,0.195391,128.637818,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,4,"Success",0.000224,53.325853,55.376482,0.338769,7.427418,9.078811,0.257296,0.188137,126.024666,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,4,"Success",0.000219,53.34485,55.429602,0.309321,8.677325,8.859822,0.255582,0.197735,127.105898,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.007533,11.54111,11.987402,0.237274,1.290594,0.386846,0.108894,0.231547,25.839807,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005299,11.384057,11.941958,0.213721,0.449976,0.371317,0.108807,0.124581,24.626937,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000224,11.128886,11.757301,0.115857,0.436222,0.373729,0.108088,0.124267,24.071569,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000228,11.156238,11.811132,0.116293,0.433465,0.373758,0.108137,0.111988,24.138261,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000257,11.160441,11.776304,0.114777,0.433272,0.373082,0.108256,0.12449,24.117942,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000277,11.193567,11.814261,0.114966,0.432734,0.369668,0.108052,0.122574,24.183005,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000225,11.172549,11.779153,0.115209,0.436031,0.375904,0.108584,0.125464,24.140201,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000221,11.189147,11.795595,0.11535,0.434654,0.377633,0.10841,0.124857,24.173981,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000237,11.179019,11.786198,0.115822,0.436307,0.373893,0.108153,0.125004,24.151427,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000239,11.186755,11.819244,0.115011,0.435398,0.375286,0.108736,0.124861,24.192625,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000219,11.197811,11.782951,0.114684,0.435943,0.374077,0.107975,0.12422,24.164916,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000235,11.179631,11.788536,0.115984,0.432742,0.374879,0.108259,0.124939,24.152359,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000223,11.175068,11.82952,0.1153,0.435869,0.375205,0.108123,0.12455,24.190577,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000233,11.176277,11.809213,0.103982,0.436119,0.374594,0.108272,0.124922,24.161241,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000222,11.183146,11.796765,0.116242,0.435718,0.373918,0.108404,0.12457,24.166037,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000229,11.1804,11.796224,0.115131,0.440447,0.374436,0.108265,0.126586,24.169105,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000198,11.174023,11.78456,0.114579,0.438721,0.374303,0.108933,0.124503,24.146997,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000215,11.167705,11.804582,0.115816,0.432863,0.373217,0.108838,0.125073,24.155899,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000212,11.189485,11.818233,0.116617,0.429328,0.376428,0.108426,0.123982,24.189758,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000209,11.178893,11.789484,0.11565,0.433211,0.375229,0.108986,0.124511,24.15285,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,1,"Success",0.004503,14.547182,17.097533,0.30101,0.554156,0.49682,0.14655,0.195077,33.371561,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,1,"Success",0.005885,14.539972,17.097487,0.180931,0.559419,0.479035,0.139178,0.148616,33.177965,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,1,"Success",0.000214,14.472876,17.058314,0.155267,1.16561,0.475869,0.139608,0.136266,33.632048,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,1,"Success",0.000224,14.167474,16.53506,0.152106,5.680505,5.866208,0.141016,0.147912,42.718565,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,1,"Success",0.000241,14.266448,16.560472,0.153231,1.589087,0.482687,0.14153,0.151309,33.373251,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,1,"Success",0.000213,14.149902,16.682496,0.145165,5.183971,6.032516,0.143026,0.13896,42.504022,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,1,"Success",0.000209,13.796417,16.097243,0.15091,3.976557,0.479197,0.139533,0.149498,34.817474,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,1,"Success",0.000252,14.177531,16.669442,0.151426,1.294904,0.474467,0.140127,0.148391,33.084128,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,1,"Success",0.000232,13.650424,16.098036,0.149864,5.714526,5.652615,0.14128,0.135694,41.569491,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,1,"Success",0.000307,14.176717,16.439202,0.151858,4.203523,0.47595,0.140612,0.150102,35.765663,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,1,"Success",0.000189,13.906184,16.38626,0.152061,5.701249,5.462719,0.139468,0.148522,41.92386,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,1,"Success",0.000216,14.487839,16.733759,0.152551,3.072217,0.474688,0.140557,0.137071,35.226835,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,1,"Success",0.000246,14.168756,16.666725,0.150589,5.584507,4.426785,0.140284,0.149319,41.315057,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,1,"Success",0.000215,14.491927,17.096452,0.15437,0.55652,0.475291,0.140132,0.14906,33.091318,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,1,"Success",0.000246,14.435778,16.668295,0.152348,4.923449,3.148648,0.13969,0.135779,39.631617,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,1,"Success",0.000211,14.185705,16.657149,0.151978,4.917123,0.477557,0.140147,0.148282,36.70666,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,1,"Success",0.000235,14.46649,17.068362,0.15384,0.554655,0.480557,0.139956,0.14896,33.040492,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,1,"Success",0.000251,14.491555,16.691374,0.151444,4.908465,3.175557,0.140716,0.13471,39.721801,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,1,"Success",0.000252,14.508161,17.057748,0.153951,0.55107,0.47368,0.139058,0.149934,33.061339,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,1,"Success",0.000236,14.165585,16.676359,0.151596,3.092294,0.440158,0.142588,0.146108,34.842118,2612288,0,2593080,1.2252147609e-16,0
