; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853069,"CurrentTimeLocal","Wed Sep 23 11:24:29 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 0.000119
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.007663,19.512161,19.898395,0.358822,17.500432,16.981378,0.163082,0.165727,74.638081,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005476,19.470631,19.861077,0.324051,16.715757,16.77099,0.158331,0.126059,73.461512,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.00026,19.231814,19.723011,0.191281,16.62652,16.727508,0.158282,0.117765,72.805148,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000271,19.321779,19.893435,0.178941,16.754551,16.860836,0.157428,0.117548,73.313252,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000217,19.238532,19.749825,0.193338,17.046658,16.111498,0.157702,0.129025,72.655843,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000265,18.828693,19.428516,0.189984,17.082995,16.101534,0.157618,0.120017,71.938158,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.00025,18.783748,19.316486,0.176016,17.111979,16.217317,0.157702,0.12415,71.916112,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000225,18.817136,19.362783,0.189935,16.994094,16.158184,0.157954,0.130032,71.839925,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000326,18.915398,19.375462,0.1775,17.133782,16.221325,0.157245,0.12006,72.129746,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000205,18.812096,19.418743,0.176078,17.02938,16.072343,0.157278,0.130152,71.824922,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000234,18.825522,19.378888,0.175181,16.997855,16.13842,0.157729,0.118802,71.821008,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000259,18.903295,19.437386,0.17677,17.057019,16.193898,0.157124,0.12944,72.083608,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000224,18.755606,18.930747,0.174088,27.592369,16.115805,0.157372,0.11727,81.871401,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000234,19.268027,20.056626,0.177275,16.10668,16.192719,0.157674,0.129058,72.116365,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000262,19.207496,19.739982,0.176672,16.849378,16.262583,0.15812,0.118377,72.541898,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000215,18.969392,19.499147,0.189032,25.655616,16.092482,0.157648,0.116609,80.708905,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000264,18.862277,19.381406,0.191404,19.568768,16.044295,0.157977,0.129451,74.364401,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000257,19.174379,19.528984,0.177234,20.180599,16.100112,0.157473,0.116844,75.466061,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000226,18.952793,19.291379,0.177152,20.281698,16.28815,0.157565,0.118502,75.295932,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000215,19.180155,19.7219,0.189747,19.440655,15.801048,0.156944,0.129724,74.648833,3037968,0,2996352,6.5256333432e-17,0
