; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853192,"CurrentTimeLocal","Wed Sep 23 11:26:32 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.8e-05
; "Time_ContextDestroy [ms]", 0.000119
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.007302,16.046997,17.911242,0.420175,8.890764,7.136302,0.198874,0.180463,50.838856,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.005064,15.841857,17.826321,0.402345,5.796211,6.666804,0.192273,0.138829,46.89661,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000188,16.105124,18.088426,0.240088,5.192539,5.662969,0.195433,0.130747,45.64367,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000226,16.085163,18.128591,0.240233,6.740073,5.955703,0.19305,0.135672,47.506656,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000237,16.024181,18.170565,0.236348,5.160097,6.007426,0.193913,0.135744,45.95567,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000227,17.538208,19.708592,0.245612,1.496443,1.517076,0.194572,0.13835,40.868189,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000238,17.522376,19.707367,0.24609,1.497367,5.60111,0.19479,0.132828,44.930626,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000225,17.471101,19.364395,0.243609,4.286467,0.719298,0.192776,0.135181,42.443003,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000254,17.559491,19.717043,0.244662,4.151323,2.064024,0.192572,0.135878,44.094621,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000213,17.498368,19.71682,0.244287,4.146824,0.715948,0.192406,0.13689,42.681542,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000218,17.413231,19.566688,0.241512,0.811209,1.495611,0.192458,0.131271,39.880888,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.00021,17.401099,19.629068,0.245322,3.60047,3.318564,0.1934,0.136332,44.553463,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.00024,17.409827,19.615505,0.24512,2.649289,1.067062,0.192626,0.13537,41.344225,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000188,17.534845,19.683258,0.243994,1.884208,1.072255,0.1924,0.138185,40.778294,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000213,17.530189,19.715719,0.243545,1.88842,1.063805,0.192697,0.13106,40.795163,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000224,17.579847,19.731079,0.24586,1.890815,1.050006,0.193588,0.135671,40.856272,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000245,17.525126,19.704614,0.244187,1.896571,1.071601,0.193132,0.13531,40.799706,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.00025,17.396334,19.552796,0.229545,1.888412,1.069687,0.191277,0.138513,40.496463,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000217,17.401978,19.570241,0.242152,1.880108,1.063686,0.192583,0.130695,40.510827,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000193,17.407359,19.606761,0.244537,1.881075,1.060612,0.192422,0.135723,40.557896,3678400,0,3630000,1.4998352425e-16,0
