; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852751,"CurrentTimeLocal","Wed Sep 23 11:19:11 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.2e-05
; "Time_ContextDestroy [ms]", 6.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.007384,11.279842,11.786803,0.237414,2.638196,0.37818,0.113768,0.227017,26.716755,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004953,11.210953,11.741972,0.220416,1.235261,0.392472,0.114314,0.122451,25.071083,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000225,11.088298,11.727042,0.122248,1.23395,0.38104,0.114802,0.125734,24.820948,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000223,10.889097,11.605572,0.12082,1.235995,0.380256,0.114183,0.124779,24.498444,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000232,10.932469,11.737319,0.120182,1.226299,0.380342,0.113871,0.117412,24.655366,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000221,11.030879,11.842412,0.122267,1.114334,0.434056,0.113838,0.126132,24.81232,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000229,11.096795,11.718206,0.120776,1.226745,0.374829,0.114269,0.128059,24.806983,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000205,10.712852,11.399412,0.119951,4.959446,5.595575,0.120812,0.125252,33.061426,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000221,10.869313,11.442153,0.118201,1.238171,0.380052,0.114185,0.1167,24.306083,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000227,10.668038,11.38424,0.118977,1.237242,0.39003,0.114064,0.125512,24.065599,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000194,10.685598,11.47795,0.120226,4.681502,5.685037,0.115621,0.126742,32.920447,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000225,11.34289,11.938692,0.120798,1.12597,0.385434,0.114498,0.125033,25.181876,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000183,11.339125,11.726325,0.120603,2.711944,0.377741,0.114702,0.116821,26.535458,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000234,11.316382,11.946099,0.122027,0.450069,0.382982,0.114074,0.12541,24.484689,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.00025,11.32093,11.947765,0.123,2.831573,0.374911,0.115203,0.127635,26.869307,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000221,11.282297,11.708792,0.12064,1.242448,0.380657,0.114369,0.124064,25.00114,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000221,11.345445,11.955516,0.121002,1.119954,0.377174,0.114421,0.116401,25.177845,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000211,11.149324,11.717559,0.120647,4.657128,1.970524,0.11368,0.125019,29.883173,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000295,11.331057,11.951733,0.121032,1.267851,0.378057,0.115012,0.128398,25.321997,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000217,11.33377,11.933508,0.120807,0.448256,0.384087,0.114203,0.124311,24.486731,2041200,0,2025000,1.2892023476e-16,0
