; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864235,"CurrentTimeLocal","Wed Sep 23 14:30:35 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.7e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.00897,8.449797,7.968561,0.813406,1.13153,0.191497,0.24119,0.283048,19.088577,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.007891,9.171542,8.729538,0.774282,0.325984,0.172433,0.238374,0.122457,19.542868,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003568,9.061759,8.602842,0.282411,0.311792,0.17544,0.234093,0.143358,18.815629,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003606,9.066318,8.614612,0.282091,0.310483,0.191041,0.233467,0.123328,18.825299,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003536,9.060868,8.635162,0.283746,0.310013,0.197252,0.230358,0.142493,18.863765,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003597,9.06117,8.647896,0.281466,0.309619,0.187787,0.229371,0.12186,18.843153,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003553,9.065033,8.62682,0.284523,0.308462,0.189218,0.226925,0.143962,18.848889,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003564,9.05242,8.651857,0.286027,0.307817,0.186327,0.222839,0.123199,18.834423,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003522,9.055292,8.756588,0.27761,0.312742,0.187392,0.231232,0.14379,18.968518,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.00356,9.053471,8.637216,0.277779,0.31302,0.186623,0.225861,0.122021,18.819938,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003539,9.061924,8.691512,0.282505,0.311202,0.186024,0.225337,0.144327,18.906798,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003543,9.0519,8.639036,0.280942,0.308741,0.190189,0.223898,0.122042,18.820709,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003484,9.052017,8.635599,0.284811,0.316848,0.189204,0.226784,0.140453,18.849581,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003634,9.052289,8.659423,0.282854,0.290935,0.187329,0.226291,0.124248,18.827417,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003543,9.053915,8.638889,0.281574,0.311883,0.175731,0.23276,0.144932,18.843595,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003545,9.056634,8.720547,0.281984,0.309352,0.189341,0.223469,0.122557,18.907797,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003545,9.059611,8.650977,0.27724,0.307755,0.176144,0.229235,0.144355,18.849238,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003547,9.054252,8.663357,0.279943,0.306735,0.174944,0.231623,0.122457,18.837273,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003591,9.061867,8.641857,0.284555,0.295165,0.177658,0.23593,0.146622,18.847662,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003585,9.056529,8.673952,0.280289,0.309376,0.17661,0.230324,0.123058,18.854159,2041200,0,2025000,1.2852379761e-16,0
