; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864328,"CurrentTimeLocal","Wed Sep 23 14:32:08 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.7e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.00911,12.948707,13.122391,1.634077,1.212484,0.776417,0.537939,0.474136,30.71575,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.009762,14.568798,14.278723,1.629553,0.445018,0.418899,0.537943,0.171939,32.061058,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.00347,14.425295,13.099581,0.565253,0.452202,0.377924,0.518469,0.13654,29.579145,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.003579,14.420946,13.080504,0.560544,0.436477,0.348174,0.487894,0.148884,29.487404,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.003427,14.425454,13.073642,0.563249,0.447682,0.351223,0.484037,0.139777,29.488963,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.003626,14.434871,13.146999,0.550436,0.446418,0.372806,0.476081,0.166331,29.597957,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.003522,14.521341,13.072438,0.553895,0.462266,0.380115,0.475727,0.139999,29.609743,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.003648,14.488225,13.075845,0.563898,0.433089,0.374371,0.478358,0.145262,29.563131,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.003563,14.44575,13.074939,0.559192,0.451521,0.380897,0.476364,0.135177,29.527843,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.003497,14.442478,13.073024,0.559092,0.433098,0.355849,0.469823,0.145762,29.483219,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.003485,14.417693,13.062113,0.563651,0.446497,0.353818,0.464438,0.135379,29.447573,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.003544,14.482085,13.073803,0.564856,0.423914,0.389174,0.460512,0.148782,29.547217,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.003455,14.396007,13.075837,0.55343,0.447862,0.398793,0.454117,0.140768,29.470822,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.003545,14.389245,13.082298,0.552356,0.445412,0.374816,0.455485,0.157128,29.460765,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.003507,14.35628,13.077033,0.554832,0.466397,0.383529,0.461403,0.148521,29.451863,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.003574,14.369326,13.089338,0.552823,0.442707,0.332824,0.458149,0.156485,29.405724,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.003597,14.354616,13.076718,0.558588,0.46216,0.335816,0.458268,0.14963,29.399797,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.003576,14.380894,13.072135,0.557811,0.442473,0.37325,0.45289,0.158141,29.44155,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.00375,14.445281,13.174141,0.558075,0.466094,0.380415,0.467216,0.137303,29.632744,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.003612,14.525397,13.08572,0.557625,0.4287,0.333786,0.462463,0.145075,29.542792,3678400,0,3630000,1.4334338601e-16,0
