; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853301,"CurrentTimeLocal","Wed Sep 23 11:28:21 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000116
; "Time_ContextDestroy [ms]", 4.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.004678,55.561643,56.483724,0.553372,9.089015,9.255743,0.268911,0.261374,131.479088,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.005073,54.621079,56.808987,0.579893,7.169363,10.035042,0.263022,0.196572,129.679443,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000291,54.680761,55.940002,0.335706,6.466646,6.660314,0.264724,0.19251,124.541336,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000246,55.569662,57.818347,0.33866,5.975419,6.886861,0.26353,0.191793,127.044938,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000236,54.779108,56.875115,0.334232,6.015295,8.197685,0.267841,0.19179,126.661706,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000203,53.992574,55.446298,0.30871,6.715242,7.896262,0.260429,0.197097,124.817199,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000221,53.785629,55.819391,0.333352,7.456607,8.045595,0.265686,0.195197,125.902124,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000252,53.880939,55.830465,0.332859,6.698287,9.074072,0.25488,0.192741,126.264904,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000244,53.517762,55.467875,0.331075,6.755243,8.541999,0.256737,0.192779,125.064103,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000195,53.331196,55.418609,0.331479,7.285129,10.114803,0.267809,0.1869,126.936498,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000228,53.200523,55.328241,0.329878,6.7731,7.558563,0.268782,0.199927,123.659633,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.000274,54.215088,55.632977,0.329871,6.545904,10.777762,0.268528,0.198419,127.969218,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000281,54.552172,55.884611,0.330413,6.474621,6.902534,0.267141,0.195614,124.607785,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000224,55.580868,57.903498,0.33916,6.638788,7.615776,0.260323,0.193097,128.532123,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000248,53.851592,55.875883,0.33326,7.386397,8.228539,0.268724,0.20386,126.148912,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000219,53.210263,55.229581,0.331981,7.197247,7.736325,0.268414,0.199275,124.173708,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.000225,53.820195,55.828765,0.332669,7.370413,7.065924,0.261147,0.197179,124.876922,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000223,53.75338,55.88186,0.328462,6.243498,6.967028,0.255484,0.194388,123.624715,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.00027,53.888382,55.825072,0.330647,7.309819,7.535019,0.260439,0.209802,125.359855,4822416,0,4762880,1.1168004092e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000291,53.171928,55.248088,0.330448,6.573657,8.958715,0.264124,0.201513,124.749184,4822416,0,4762880,1.1168004092e-16,0
