; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852727,"CurrentTimeLocal","Wed Sep 23 11:18:47 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.1e-05
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.003369,20.97178,0.060035,0.23451,1.527066,1.598606,0.115775,0.102957,24.657856,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004595,0.035015,0.046342,0.209328,0.336202,1.567996,0.114251,0.001941,2.338919,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000271,0.031811,0.039678,0.108274,0.362443,1.56563,0.113779,0.00192,2.245947,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.00027,0.030853,0.039155,0.107124,0.309245,1.593454,0.114281,0.001887,2.217746,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000283,0.030812,0.039092,0.10584,0.311593,1.589318,0.11444,0.002002,2.215376,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000265,0.030456,0.039006,0.105918,0.311573,1.574902,0.114102,0.001873,2.199611,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000254,0.030517,0.038715,0.107135,0.314236,1.586105,0.114187,0.001803,2.214638,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000291,0.030202,0.038772,0.106672,0.308919,1.590972,0.114018,0.001844,2.214544,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000234,0.030759,0.038936,0.107014,0.311463,1.589997,0.114289,0.001867,2.215731,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000266,0.030499,0.038745,0.106934,0.311802,1.565041,0.113904,0.001977,2.190663,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000258,0.030495,0.038967,0.106811,0.312737,1.565352,0.11435,0.001935,2.192174,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000227,0.030396,0.038333,0.104848,0.303786,1.550489,0.111955,0.001803,2.163349,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000241,0.029781,0.03786,0.104141,0.312679,1.542266,0.112111,0.001914,2.161727,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000216,0.029304,0.037438,0.104004,0.313788,1.556308,0.111508,0.00179,2.175409,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000232,0.029464,0.037763,0.104194,0.310447,1.544544,0.112088,0.001989,2.161845,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000262,0.029428,0.037815,0.10362,0.310204,1.540745,0.111657,0.001757,2.156644,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000269,0.029567,0.037821,0.104697,0.306951,1.547086,0.111809,0.001779,2.16097,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000268,0.029331,0.037963,0.104395,0.304838,1.543067,0.111694,0.001849,2.155349,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000254,0.029382,0.037663,0.104524,0.30604,1.547286,0.111428,0.001728,2.159204,2041200,0,2025000,1.2987409565e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000266,0.028993,0.037645,0.104306,0.315923,1.535541,0.11242,0.001899,2.157879,2041200,0,2025000,1.2987409565e-16,0
