; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864298,"CurrentTimeLocal","Wed Sep 23 14:31:38 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.008866,17.311935,17.295101,1.299508,1.798817,0.526312,0.406732,0.391731,39.039594,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009605,18.151284,16.293887,1.291299,0.689485,0.544436,0.38815,0.15291,37.52147,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.003618,18.273597,16.755873,0.444053,0.656476,0.531619,0.360614,0.153865,37.18018,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003454,18.31089,16.316057,0.435014,0.613487,0.51371,0.366241,0.12342,36.682728,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.00353,18.131252,16.147738,0.429052,0.625667,0.520786,0.372973,0.151678,36.38311,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003468,18.230637,16.150334,0.434281,0.627984,0.516958,0.369266,0.142641,36.47604,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.003491,18.223601,16.176612,0.454964,0.673061,0.518249,0.415508,0.152562,36.618502,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.003476,18.259896,16.172712,0.575247,0.681102,0.503381,0.458728,0.138894,36.793892,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003421,18.130167,16.177268,0.444943,0.61186,0.501236,0.409507,0.152859,36.431737,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003452,18.241037,16.161862,0.433522,0.612234,0.501606,0.37421,0.141106,36.469565,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.003461,18.15058,16.150603,0.42975,0.623081,0.519724,0.379313,0.152448,36.409473,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.003426,18.243857,16.183939,0.426809,0.633227,0.517774,0.36893,0.140168,36.518641,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.003435,18.202665,16.241527,0.430418,0.625268,0.517356,0.367896,0.151867,36.540966,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.00353,18.248556,16.164492,0.428137,0.622628,0.486956,0.369318,0.139687,36.463804,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003462,18.203131,16.148164,0.429588,0.622425,0.48601,0.368759,0.160833,36.422915,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003434,18.301824,16.154027,0.435555,0.62503,0.522329,0.362662,0.149987,36.555355,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003522,18.21894,16.17556,0.445992,0.630627,0.487944,0.358725,0.166105,36.487961,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.003555,18.298208,16.152009,0.438238,0.621972,0.519866,0.356659,0.147454,36.538515,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003444,18.257997,16.191166,0.453688,0.637603,0.518491,0.354006,0.164115,36.581116,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003457,18.282305,16.236586,0.436981,0.620704,0.519942,0.354091,0.154299,36.608872,3037968,0,2996352,6.9603414721e-17,0
