; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853017,"CurrentTimeLocal","Wed Sep 23 11:23:37 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 5.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.007722,19.091518,19.750461,0.349805,18.00588,17.321409,0.159684,0.165227,74.900621,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005637,18.899671,19.429274,0.307939,18.093289,17.188052,0.157512,0.126853,74.236706,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000274,18.79372,19.337905,0.18938,17.96677,17.541768,0.157551,0.134126,74.149879,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000253,19.289205,19.481744,0.186283,28.224656,17.214563,0.157322,0.118172,84.701046,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000268,19.156378,19.753645,0.189683,16.530336,15.45146,0.157653,0.129161,71.397177,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000246,18.788857,19.351365,0.18903,27.854729,15.534963,0.157892,0.11951,82.025425,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000264,18.288491,18.860837,0.187519,16.768681,15.354063,0.157469,0.118873,69.76408,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000199,18.355251,18.885434,0.186248,34.988765,15.09092,0.158014,0.128517,87.822055,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000225,19.126264,19.325964,0.187152,25.026248,15.60433,0.156979,0.119815,79.576173,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000211,18.820905,19.35322,0.188673,19.450125,15.26117,0.156899,0.131548,73.390891,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000276,19.154792,19.709892,0.189665,14.809953,14.60114,0.156555,0.119535,68.769555,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000261,19.227666,19.795888,0.190626,22.536084,14.53006,0.157184,0.129009,76.595359,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000291,19.140171,19.811147,0.191088,18.292255,14.622737,0.16169,0.120289,72.36865,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000207,19.270384,19.786889,0.188351,18.420957,14.587569,0.156858,0.131574,72.571774,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000215,19.146019,19.712033,0.188346,18.241784,14.525081,0.157165,0.11874,72.118227,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000251,19.294758,19.811016,0.189493,14.549979,14.764345,0.157401,0.118013,68.913629,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000211,19.176002,19.485916,0.185419,18.604117,14.58163,0.156886,0.130187,72.349413,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000226,19.163878,19.730364,0.190492,18.325618,14.53612,0.156561,0.117332,72.250419,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000255,19.102698,19.686231,0.191808,18.683575,14.832168,0.156967,0.119215,72.801472,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000213,19.170684,19.811559,0.188849,14.552602,14.5378,0.155872,0.12833,68.575228,3037968,0,2996352,6.5256333432e-17,0
