; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853093,"CurrentTimeLocal","Wed Sep 23 11:24:53 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000107
; "Time_ContextDestroy [ms]", 9.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.00423,17.528482,17.925732,0.329248,108.99957,46.434847,0.159497,0.167899,191.549905,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005342,18.224019,18.74054,0.293549,69.730144,46.100887,0.157879,0.129429,153.382263,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000227,19.307121,19.849983,0.17611,50.478585,46.154114,0.157813,0.121845,136.246224,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000234,19.312978,19.819473,0.188627,46.155787,46.178117,0.156697,0.129277,131.941627,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000222,19.307241,19.836678,0.187289,49.251321,38.826231,0.157219,0.124263,127.690966,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000328,19.152968,19.646914,0.183639,42.380086,38.782302,0.157003,0.130935,120.434571,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000226,19.108375,19.666062,0.188243,41.724285,40.436553,0.157358,0.121482,121.403028,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000197,18.798212,19.297383,0.18485,44.843147,39.205156,0.160371,0.122641,122.612375,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000213,19.319415,19.846296,0.19207,41.872403,38.724252,0.16034,0.127898,120.243309,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000203,19.325915,19.845121,0.189682,41.762368,37.818246,0.160563,0.127095,119.229697,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000214,19.310425,19.853973,0.191314,42.948095,45.858151,0.160626,0.12266,128.445903,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000214,18.770352,19.292323,0.186439,49.999303,44.327729,0.159778,0.129267,132.865844,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000227,18.776615,19.306182,0.175314,46.925234,44.204742,0.160242,0.122846,129.671823,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.0003,18.797559,19.279237,0.188271,49.158275,38.963496,0.160573,0.123322,126.671436,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000252,19.242274,19.468411,0.175957,43.788537,39.785989,0.161538,0.12713,122.750707,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000225,18.970542,19.468903,0.17472,45.306152,37.985183,0.160194,0.126164,122.192477,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.00019,19.062529,19.474258,0.188818,38.820965,38.013255,0.16086,0.123359,115.844665,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000265,18.762744,19.332491,0.188685,45.3716,44.803204,0.160467,0.129627,128.749547,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000226,18.748348,19.31974,0.18896,47.145063,44.771161,0.160662,0.122281,130.456876,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000213,18.762561,19.299813,0.187533,47.196534,44.99008,0.160791,0.121002,130.718971,3037968,0,2996352,6.5256333432e-17,0
