; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852981,"CurrentTimeLocal","Wed Sep 23 11:23:01 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000117
; "Time_ContextDestroy [ms]", 0.000134
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.007535,19.347898,19.780657,0.339276,47.341176,46.731502,0.172855,0.200415,133.92178,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005404,19.322158,19.869054,0.309753,46.665933,46.504839,0.172183,0.15826,133.008069,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000219,18.946075,19.481754,0.173697,47.630039,46.415024,0.172066,0.148973,132.968797,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000256,18.366143,18.449404,0.180922,38.152547,38.961416,0.154132,0.129655,114.39487,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000184,17.542749,18.095635,0.179135,48.564268,38.558363,0.151245,0.121185,123.213193,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000207,17.367065,17.852829,0.166131,72.180854,38.731904,0.15711,0.128679,146.585185,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000225,18.742685,19.292851,0.185656,44.438497,38.422029,0.158379,0.123035,121.363799,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000263,19.237786,19.647352,0.186849,42.078674,36.847316,0.156895,0.123242,118.278804,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000211,19.341444,19.825008,0.186756,36.81811,36.935108,0.156434,0.127558,113.391033,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.00025,19.311961,19.619073,0.184918,40.883957,36.909304,0.157065,0.126348,117.193346,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000213,19.108633,19.482475,0.173029,41.177201,37.186163,0.157432,0.122867,117.408453,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000273,19.088711,19.655332,0.188246,40.721312,37.045766,0.156616,0.129663,116.986325,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000218,19.107095,19.704292,0.187765,40.767647,36.990011,0.15685,0.122839,117.037122,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000204,19.097101,19.652885,0.175535,36.856689,36.903861,0.15717,0.123207,112.967104,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000217,19.315869,19.840374,0.187767,40.932147,37.068724,0.156524,0.128263,117.630321,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000216,19.309201,19.845039,0.186002,42.33758,36.905146,0.157163,0.126256,118.867055,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000213,19.313949,19.88073,0.175086,36.962894,37.003992,0.157176,0.122568,113.617005,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000223,19.090375,19.648002,0.188079,42.255411,36.964924,0.15702,0.129294,118.433765,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000203,19.089697,19.68018,0.187463,36.924933,36.991802,0.157187,0.122593,113.154489,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000197,18.882413,19.283044,0.184795,40.841107,37.007447,0.156792,0.121623,116.477831,3037968,0,2996352,6.5256333432e-17,0
