; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852881,"CurrentTimeLocal","Wed Sep 23 11:21:21 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 0.000316
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.003191,24.242366,0.058287,0.308441,1.44395,2.959857,0.144003,0.04067,29.244266,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005021,0.037108,0.042989,0.295974,0.512626,2.997414,0.141844,0.001006,4.056261,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000774,0.032534,0.04228,0.138435,0.46899,2.992114,0.140473,0.001049,3.838099,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000859,0.030917,0.041631,0.137603,0.486339,2.98662,0.140815,0.000982,3.847649,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000718,0.030878,0.041028,0.136693,0.482724,2.973337,0.140577,0.001008,3.828012,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.00074,0.030265,0.040803,0.13796,0.491209,2.986126,0.140905,0.00097,3.850213,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000825,0.030395,0.040559,0.138419,0.484491,2.972546,0.140837,0.000967,3.830234,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000709,0.030374,0.040883,0.137554,0.486218,2.983161,0.140986,0.000944,3.843085,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000697,0.030858,0.0407,0.137499,0.486401,2.969028,0.140746,0.001132,3.828127,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000707,0.030276,0.040383,0.137664,0.486056,2.971376,0.14196,0.000971,3.830586,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000773,0.0305,0.040788,0.139904,0.482501,2.982352,0.141192,0.001122,3.840294,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000752,0.030267,0.040781,0.140177,0.483665,3.001278,0.140964,0.000949,3.860172,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000783,0.030874,0.040712,0.139203,0.489037,2.994011,0.141499,0.001084,3.858739,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000699,0.030546,0.040823,0.140009,0.48198,2.986341,0.1413,0.000958,3.84396,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000718,0.032009,0.040724,0.14153,0.481333,2.979257,0.141503,0.001061,3.83997,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00074,0.030468,0.040676,0.139657,0.487565,2.994184,0.141513,0.000977,3.857102,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000756,0.030761,0.040485,0.140075,0.484053,2.980315,0.141152,0.001099,3.840038,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000736,0.030071,0.040184,0.138636,0.48762,2.986515,0.14179,0.001014,3.849069,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000738,0.030493,0.040258,0.13906,0.488573,3.011943,0.141944,0.000979,3.875431,2612288,0,2593080,1.8502371647e-16,0
"Fftw_ESSL","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.0009,0.030454,0.040447,0.139812,0.63809,3.021234,0.141798,0.000953,4.034944,2612288,0,2593080,1.8502371647e-16,0
