; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864222,"CurrentTimeLocal","Wed Sep 23 14:30:22 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.6e-05
; "Time_ContextDestroy [ms]", 4.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.007978,7.934983,7.915552,0.898928,1.27347,0.19479,0.246995,0.298701,18.828089,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.009653,9.171448,8.641493,0.786719,0.313938,0.189065,0.238613,0.150562,19.531122,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003548,9.091162,8.709895,0.2815,0.306998,0.177729,0.235082,0.136457,18.974284,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003527,9.011426,8.631388,0.284824,0.320004,0.175696,0.230719,0.143398,18.828901,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003452,8.989753,8.635952,0.28275,0.313355,0.18774,0.231596,0.145766,18.819206,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003507,9.044689,8.628637,0.282593,0.311919,0.188864,0.232873,0.13608,18.856445,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003531,9.003825,8.698719,0.285028,0.306627,0.187679,0.229348,0.127103,18.869644,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003643,9.044208,8.628215,0.282737,0.311787,0.190555,0.229278,0.135253,18.856908,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003576,9.013753,8.641982,0.28005,0.311728,0.190087,0.224551,0.144376,18.838666,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003536,9.039932,8.632565,0.283757,0.306855,0.187302,0.230108,0.134896,18.847104,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003526,8.99912,8.717528,0.284839,0.310345,0.189033,0.224463,0.123977,18.880947,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003657,9.047987,8.638238,0.286663,0.293402,0.189035,0.227566,0.137496,18.85188,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003567,8.986105,8.656797,0.280898,0.310389,0.17994,0.229499,0.148119,18.826396,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003562,9.031364,8.653151,0.283885,0.313669,0.17597,0.231434,0.135781,18.856533,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003559,8.996709,8.723901,0.281907,0.295933,0.174891,0.228656,0.128663,18.86245,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003588,9.037875,8.659674,0.280895,0.298818,0.174437,0.229155,0.136343,18.849439,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003649,8.989041,8.659469,0.285753,0.30921,0.178621,0.233769,0.145958,18.834101,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003497,9.035628,8.680022,0.282798,0.310865,0.176581,0.230441,0.135655,18.88726,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003481,9.002122,8.735056,0.283472,0.307924,0.173615,0.228208,0.12701,18.888953,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003571,9.041596,8.656741,0.283074,0.312018,0.174894,0.229442,0.137976,18.867729,2041200,0,2025000,1.2852379761e-16,0
