; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864347,"CurrentTimeLocal","Wed Sep 23 14:32:27 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.2e-05
; "Time_ContextDestroy [ms]", 4.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.00911,43.922879,45.709984,2.21808,2.516296,1.981885,0.745869,0.446091,97.607903,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009312,44.391003,45.508023,1.630632,1.872323,2.010242,0.592972,0.242903,96.287632,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003651,44.262716,45.551137,0.706173,1.843809,1.965741,0.557879,0.232839,95.157466,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.00354,44.190271,45.421043,0.729947,1.869127,2.0306,0.538848,0.266441,95.079603,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003654,44.159052,45.233037,0.723387,1.849564,2.035974,0.52506,0.250447,94.808824,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003873,44.286536,45.419843,0.716794,1.852277,2.013862,0.515845,0.232293,95.070472,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003582,44.246442,45.429603,0.709752,1.855273,1.987031,0.520497,0.25141,95.032878,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.003611,44.401647,45.338833,0.735803,1.885404,2.032886,0.578539,0.254858,95.264546,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.0036,44.223425,45.390295,0.715981,1.836507,1.972292,0.530012,0.227789,94.928289,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.003555,44.217047,45.403652,0.708598,1.848892,1.966915,0.520985,0.249336,94.948829,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003629,44.248198,45.264021,0.716319,1.844442,2.026351,0.520006,0.254173,94.90577,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.003624,44.258403,45.410486,0.719194,1.8489,1.976999,0.515347,0.229839,94.992278,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003588,44.261753,45.386478,0.713379,1.855313,2.016752,0.501458,0.254215,95.0247,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003637,44.212088,45.232151,0.701855,1.843362,1.98789,0.51586,0.251181,94.776844,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003591,44.333772,45.469555,0.728434,1.876122,2.026723,0.503158,0.240971,95.21163,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.003766,44.315829,45.380428,0.713537,1.849715,1.991336,0.50347,0.245115,95.031684,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003645,44.240144,45.223159,0.719488,1.868436,2.037803,0.51621,0.261693,94.900146,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003545,44.331263,45.448764,0.718084,1.841718,2.034953,0.513429,0.232672,95.156851,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003536,44.403705,45.385115,0.709369,1.84513,2.029091,0.496519,0.256998,95.166334,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.00361,44.214963,45.231269,0.716332,1.840742,1.981721,0.514629,0.251405,94.783437,4822416,0,4762880,1.4684277366e-16,0
