; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852769,"CurrentTimeLocal","Wed Sep 23 11:19:29 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.5e-05
; "Time_ContextDestroy [ms]", 5.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004236,10.450134,10.855321,0.230321,10.099642,5.75822,0.114822,0.198254,37.71159,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.004755,10.299185,10.887429,0.210811,6.492159,5.737601,0.110703,0.126023,33.869081,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000199,10.378069,10.923084,0.118705,4.774919,0.383094,0.11435,0.137951,26.830908,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000193,10.38204,10.899445,0.115546,5.225947,6.882722,0.109565,0.121683,33.737559,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000207,10.476367,11.103695,0.107512,5.097125,5.264218,0.114838,0.128859,32.293278,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000191,11.205251,11.844116,0.119894,1.257721,0.383569,0.114695,0.127541,25.053396,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000228,11.213905,11.901368,0.112041,1.24604,0.388063,0.123246,0.123609,25.108943,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000197,11.19264,11.68867,0.107978,4.562453,4.917692,0.115367,0.126158,32.711569,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000236,11.426043,11.995354,0.120723,2.603132,0.387589,0.114778,0.124397,26.772793,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.00022,11.419253,12.023826,0.111518,0.4532,0.393475,0.114025,0.118229,24.634195,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000223,11.331506,11.927418,0.111862,2.612687,0.386765,0.11428,0.127551,26.612734,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000199,11.294102,11.792258,0.11109,2.716315,0.384241,0.115338,0.128665,26.542685,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000229,11.430137,12.00871,0.12266,1.140599,0.391539,0.114246,0.126127,25.334699,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.00022,11.438286,12.039801,0.12324,2.619542,0.375743,0.115092,0.128906,26.841271,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000217,11.406008,12.066411,0.122267,1.248323,0.387237,0.115812,0.126377,25.473106,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000225,11.42934,12.021401,0.111323,2.620847,0.388451,0.114775,0.122025,26.808844,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000246,11.41061,11.935194,0.121609,2.716103,0.381233,0.115232,0.126687,26.807348,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000234,11.412945,12.003851,0.111057,1.140559,0.389253,0.115659,0.125062,25.299078,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000235,11.439965,11.892008,0.121935,2.724134,0.384122,0.115484,0.117978,26.79629,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000227,11.328599,11.935353,0.111329,2.627417,0.392604,0.113678,0.128547,26.638201,2041200,0,2025000,1.2892023476e-16,0
