; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852862,"CurrentTimeLocal","Wed Sep 23 11:21:02 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 6.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.007582,14.636347,17.028337,0.30454,8.58276,4.686072,0.145781,0.18875,45.628185,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.005163,14.443793,17.083618,0.271133,1.309641,0.469543,0.155046,0.15103,33.916435,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000246,14.382436,17.153786,0.158237,1.309814,0.469248,0.147944,0.144499,33.79428,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.000225,14.271465,17.153461,0.159929,1.30546,0.465463,0.147189,0.157346,33.688509,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.00025,14.48912,17.067177,0.158918,1.304056,0.463944,0.148157,0.149887,33.809295,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.00025,14.173548,16.675589,0.157573,4.890665,5.689903,0.145838,0.149042,41.909112,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000238,14.463794,16.843318,0.159889,5.462731,1.343355,0.147271,0.149405,38.597529,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000284,14.270547,17.07331,0.160245,4.652619,5.486201,0.149413,0.151176,41.972712,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000246,14.358429,17.075499,0.159657,1.314485,0.468947,0.147452,0.147058,33.699542,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000229,14.769187,17.370491,0.160373,2.847658,0.465131,0.147645,0.148514,35.937625,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.00025,14.470853,17.049645,0.158873,2.884375,0.466205,0.147003,0.150476,35.35546,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.0003,14.646768,17.087468,0.159979,2.869837,0.463963,0.147401,0.147608,35.551226,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000244,14.697646,17.032928,0.159579,4.135259,3.344239,0.147561,0.148964,39.694474,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000266,14.788569,17.36806,0.160402,0.536963,0.465244,0.146937,0.149506,33.644009,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.00031,14.755945,16.855792,0.155813,1.322145,0.465052,0.147835,0.147553,33.878465,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000253,14.754685,17.392781,0.162307,2.661982,0.463868,0.147362,0.147798,35.759321,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000262,14.592421,17.174023,0.160731,4.100119,0.475481,0.147175,0.150548,36.828865,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000297,14.778583,17.184461,0.157188,4.280135,2.723709,0.147882,0.150733,39.451946,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000232,14.746361,17.374044,0.160081,0.552455,0.464787,0.147208,0.149265,33.622185,2612288,0,2593080,1.2252147609e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000248,14.760407,17.377325,0.159276,1.206299,0.463027,0.146644,0.149431,34.291244,2612288,0,2593080,1.2252147609e-16,0
