; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853183,"CurrentTimeLocal","Wed Sep 23 11:26:23 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000112
; "Time_ContextDestroy [ms]", 0.0001
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.00453,16.804874,18.862079,0.425601,4.674938,3.646494,0.195031,0.183522,44.797543,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.005244,17.123001,19.19941,0.388709,5.442724,5.431398,0.189321,0.14002,47.920257,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000269,16.699237,18.725117,0.224641,1.742468,5.604635,0.190248,0.132882,43.319898,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000297,16.719614,18.745156,0.240279,1.7573,1.603278,0.192517,0.138755,39.397615,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000216,16.687085,18.773627,0.24085,1.640318,1.728785,0.191673,0.132935,39.395888,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000228,16.681491,18.78149,0.23991,1.636892,5.013587,0.191607,0.137462,42.683061,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000215,16.687723,18.765583,0.237396,1.748578,1.721486,0.192046,0.139521,39.493253,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000207,17.073257,19.334147,0.24272,1.635367,1.621057,0.191256,0.130551,40.229035,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000242,17.08219,19.207351,0.241671,1.641532,1.610989,0.19163,0.13596,40.111976,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000236,17.110314,19.209183,0.24237,1.633789,1.485784,0.191267,0.140126,40.013471,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000287,17.284807,19.194895,0.240971,1.630279,1.476397,0.191874,0.140417,40.160409,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.000261,17.432618,19.570747,0.24638,4.153131,1.460556,0.191374,0.126933,43.182404,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.00026,17.531237,19.480863,0.241832,3.057985,1.490151,0.198853,0.138517,42.140211,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000242,17.592519,19.702842,0.243598,0.832833,1.492873,0.191777,0.140419,40.197581,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000279,17.531001,19.69474,0.243828,0.824302,1.46197,0.192296,0.141495,40.090378,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000274,17.573519,19.928172,0.244556,1.520516,1.464597,0.191419,0.135383,41.058903,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000235,17.312108,19.005022,0.240935,1.624547,3.146855,0.19232,0.137501,41.659922,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.000215,16.805612,18.88547,0.238476,4.775316,5.437162,0.189701,0.134423,46.466801,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000257,17.221432,19.183137,0.222045,1.622529,5.969638,0.183187,0.135349,44.537987,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000219,16.231528,18.184466,0.235716,5.915666,4.115146,0.189486,0.137339,45.010036,3678400,0,3630000,1.4998352425e-16,0
