; "SupportedThreads",64,"UsedThreads",32,"TotalMemory",274153406464,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1601279907,"CurrentTimeLocal","Mon Sep 28 09:58:27 2020","Hostname","juawei-a18","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00036
; "Time_ContextDestroy [ms]", 0.0004
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.01304,205.619045,482.523164,0.656143,3.509796,3.105993,0.273162,0.17756,695.880823,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.01714,0.322622,0.247281,0.588422,2.15301,4.063338,0.270781,0.192001,7.857315,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.01386,0.314381,0.233021,0.572843,1.803988,3.357414,0.293022,0.194441,6.78579,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.01596,0.318681,0.264461,0.621643,2.33865,2.810713,0.547922,0.090661,7.011591,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.01538,0.319421,0.238601,0.623243,2.080469,3.320695,0.286641,0.08436,6.97159,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.01544,0.313262,0.233961,0.610042,1.873349,3.006313,0.292761,0.089261,6.437109,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.01596,0.311661,0.231781,0.622023,1.699527,2.958433,0.288942,0.09744,6.228707,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.01434,0.295601,0.229941,0.587443,1.461426,3.358635,0.262501,0.090421,6.303268,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.014161,0.283901,0.225181,0.556922,1.505487,3.711056,0.276661,0.080721,6.65697,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.0145,0.288641,0.228001,0.593323,1.797628,3.456235,0.297381,0.199321,6.87785,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.01564,0.298081,0.229361,0.611903,1.430126,3.997358,0.274421,0.091641,6.951411,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.0155,0.294481,0.230421,0.591083,1.501846,3.693517,0.274221,0.0887,6.692729,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.01562,0.304982,0.227701,0.588202,1.527707,3.147834,0.277921,0.08932,6.182807,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.01482,0.273302,0.222641,0.587422,0.447142,2.899873,0.289901,0.085001,4.822802,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.01548,0.266321,0.221801,0.581002,0.495523,2.844232,0.286601,0.095221,4.809061,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.0158,0.274541,0.222061,0.626203,0.486242,2.821572,0.293342,0.08888,4.831481,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.01604,0.279621,0.221401,0.607203,0.455722,2.843452,0.280142,0.08682,4.793421,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.01576,0.289742,0.224861,0.607282,0.486922,2.823133,0.279741,0.0835,4.813841,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.01444,0.267642,0.218941,0.580362,0.483022,2.867953,0.305981,0.093541,4.834822,2041200,0,2025000,1.7420594319e-16,0
"Fftw_ARMPL","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.01516,0.281181,0.222841,0.604643,0.465542,2.817852,0.280341,0.089821,4.780161,2041200,0,2025000,1.7420594319e-16,0
