; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853426,"CurrentTimeLocal","Wed Sep 23 11:30:26 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.1e-05
; "Time_ContextDestroy [ms]", 4.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.003232,26.12148,0.096104,0.582664,16.85983,19.456974,0.262082,0.056262,63.484671,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.005262,0.075533,0.079765,0.442661,11.383592,19.49308,0.215481,0.002504,31.721869,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.000545,0.067189,0.0768,0.238519,11.156432,19.484918,0.213042,0.002205,31.262744,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000668,0.064961,0.076584,0.238096,11.374686,19.430415,0.221084,0.002052,31.431894,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.000598,0.064943,0.075074,0.239309,11.346226,19.452501,0.214854,0.002317,31.418833,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000596,0.063242,0.075405,0.240093,11.435658,19.446889,0.216108,0.002164,31.502716,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000642,0.063812,0.074986,0.275004,11.428503,19.44364,0.215276,0.002074,31.526316,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000539,0.062918,0.073929,0.240066,11.368487,19.423966,0.216641,0.002272,31.413386,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000539,0.062265,0.07374,0.239549,11.34432,19.461112,0.215317,0.002215,31.421624,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.00059,0.062586,0.07372,0.240176,11.398093,19.440876,0.21512,0.001916,31.456168,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000592,0.062799,0.074144,0.240054,11.359728,19.451197,0.215132,0.002225,31.428733,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.000635,0.062202,0.073885,0.240586,11.357766,19.443314,0.215842,0.002057,31.41909,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.000586,0.061894,0.073574,0.240051,11.351906,19.419768,0.216171,0.002199,31.388638,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000621,0.062863,0.073696,0.238138,11.456484,19.447165,0.214557,0.002009,31.518082,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.000564,0.062035,0.073881,0.238506,11.431406,19.457369,0.213368,0.002087,31.501683,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000769,0.062633,0.074386,0.239834,11.377044,19.450608,0.215339,0.002297,31.445241,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.00044,0.06234,0.073507,0.240938,11.373718,19.448679,0.216606,0.00218,31.44102,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.000554,0.062221,0.074298,0.239312,11.382883,19.457305,0.216591,0.002043,31.460099,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000613,0.061793,0.073581,0.239061,11.334994,19.445642,0.216195,0.001843,31.396245,4822416,0,4762880,5.1107359024e-15,0
"Fftw_ESSL","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.000558,0.062231,0.073593,0.240123,11.415278,19.443128,0.216207,0.002031,31.475701,4822416,0,4762880,5.1107359024e-15,0
