; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864358,"CurrentTimeLocal","Wed Sep 23 14:32:38 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.003697,2.150849,1.931909,1.898321,21.851936,12.437023,0.827642,0.251782,41.353657,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.005137,2.125737,2.062185,1.62048,1.754933,1.964381,0.678885,0.01976,10.231905,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.001016,2.098565,2.061875,0.779884,1.75291,1.942723,0.577628,0.012306,9.227284,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.000951,2.09791,2.062289,0.787021,1.741334,1.946315,0.541166,0.018591,9.195976,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.00099,2.093658,2.063442,0.784148,1.742538,1.949342,0.523873,0.012049,9.170394,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.000857,2.089814,2.065622,0.788676,1.742935,1.939178,0.516526,0.011978,9.155932,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.000953,2.090371,2.066895,0.775928,1.763085,1.967485,0.508021,0.011843,9.184927,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.000871,2.091309,2.062901,0.78424,1.748207,1.95284,0.497821,0.012,9.150513,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.000944,2.08514,2.061895,0.781821,1.751119,1.93621,0.504476,0.011647,9.133602,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.000986,2.093404,2.063568,0.780845,1.746341,1.945764,0.4997,0.011991,9.143035,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.000889,2.08578,2.06135,0.786754,1.738311,1.943112,0.512487,0.011848,9.140875,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.001062,2.092006,2.054772,0.776714,1.751438,1.940408,0.504287,0.012068,9.133098,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.001087,2.243631,2.224124,0.793239,1.830257,2.020664,0.552469,0.012492,9.678358,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.000967,2.253224,2.215667,0.792055,1.817338,2.014487,0.551749,0.012607,9.658452,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.0009,2.248019,2.22311,0.797325,1.818593,2.023617,0.529033,0.012937,9.653884,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.000817,2.258708,2.218939,0.791517,1.823834,2.02793,0.528741,0.012673,9.663579,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.00087,2.25531,2.21416,0.796091,1.826138,2.026917,0.511941,0.012224,9.644024,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.001033,2.238658,2.21649,0.780507,1.823705,2.00805,0.516449,0.012167,9.597425,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.000955,2.233875,2.202266,0.787397,1.824844,2.027698,0.516492,0.012106,9.606035,4822416,0,4762880,6.0382820401e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.001058,2.247083,2.222941,0.79298,1.827645,2.026463,0.516259,0.012685,9.647499,4822416,0,4762880,6.0382820401e-16,0
