; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404345503744,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586147952,"CurrentTimeLocal","Mon Apr  6 06:39:12 2020","Hostname","csk013.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.8e-05
; "Time_ContextDestroy [ms]", 3.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",3,"powerof2",128,256,256,9,20,"Success",0.40017,4461.110572,4087.375463,14.693653,39.074091,51.939902,15.496189,1.55306,8671.647386,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,256,256,10,20,"Success",0.395742,4327.18849,3950.361641,14.397768,5.632354,5.082612,15.52696,1.489096,8320.076993,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",128,256,256,11,20,"Success",0.403259,4327.032575,4063.111261,14.364924,5.621419,5.047661,15.607469,1.404747,8432.59418,134217728,0,67108864,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,0,21,"Warmup",0.421608,5488.43547,5155.31614,29.842709,16.167542,13.344113,30.176378,2.03463,10735.740838,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,1,21,"Warmup",0.460607,5642.133761,5395.636608,28.398037,14.04696,13.32711,29.787339,1.95611,11125.749076,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,2,21,"Success",0.440751,5491.655085,5337.982421,27.147262,13.794034,11.572407,29.86508,1.986591,10914.459031,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,3,21,"Success",0.446785,5296.00764,5154.172966,29.635755,17.294779,13.01347,29.743918,1.962583,10542.334363,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,4,21,"Success",0.451197,5178.998616,5255.4155,29.349636,17.640237,13.072766,29.671363,1.85031,10526.461079,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,5,21,"Success",0.447962,6101.629795,5023.943212,32.098802,14.780433,11.321885,19.678263,2.065635,11205.967157,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,6,21,"Success",0.373385,5226.466608,5053.929506,33.037174,15.500331,12.687311,19.868885,1.893065,10363.805166,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,7,21,"Success",0.414442,5461.421156,5165.677339,31.526061,13.640067,12.910345,19.935193,1.843939,10707.370817,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,8,21,"Success",0.399779,5387.197502,5140.515621,56.728934,17.30542,11.527242,29.908204,1.904056,10645.491554,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,9,21,"Success",0.397582,5399.088628,5071.897231,28.708669,13.482425,12.749986,29.667151,1.82223,10557.814893,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,10,21,"Success",0.435798,5342.96088,5412.332883,28.466835,13.068299,11.617613,29.550592,1.893399,10840.331599,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,256,11,21,"Success",0.407584,7421.406565,5611.84478,26.894032,13.602619,11.745356,22.665443,2.275624,13110.847267,268435456,0,134217728,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,0,22,"Warmup",0.418298,7978.952329,7473.735158,47.005209,41.014613,28.474365,61.258528,2.642619,15633.503682,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,1,22,"Warmup",0.455694,8080.935414,7652.613756,49.27315,31.321748,29.31865,57.897749,2.62885,15904.447329,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,2,22,"Success",0.445783,8510.151766,8745.597093,57.02776,34.549904,34.480807,58.297273,2.578528,17443.135436,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,3,22,"Success",0.417807,7929.898989,8793.064942,41.612759,28.547913,35.574099,61.524348,2.868191,16893.515912,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,4,22,"Success",0.405665,8017.131821,8124.718565,56.911931,31.293308,34.086445,57.673449,2.680466,16324.907482,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,5,22,"Success",0.456096,8175.338124,8645.326802,56.312082,27.773107,40.529611,58.128926,2.652638,17006.524323,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,6,22,"Success",0.457072,9471.001447,7931.458968,55.357129,41.359479,35.850256,57.753339,2.572169,17595.812126,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,7,22,"Success",0.454835,8113.404269,8059.475061,57.316059,31.08162,37.853236,57.71604,2.682465,16359.9906,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,8,22,"Success",0.589086,7983.785292,7979.330908,56.59267,37.604729,40.439414,56.859943,2.535032,16157.744552,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,9,22,"Success",0.405899,7963.537489,8095.122548,54.916783,40.747817,35.733853,58.015171,2.593037,16251.074369,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,10,22,"Success",0.456437,7891.959962,7910.417895,55.197449,35.793768,42.118449,57.907142,2.569759,15996.429219,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,256,512,11,22,"Success",0.442044,7968.652847,8126.430647,56.548721,41.030621,35.750997,56.89989,2.573301,16288.331549,536870912,0,268435456,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,0,23,"Warmup",0.444188,11796.795403,14478.79017,103.876791,78.593573,61.900463,117.753614,4.111495,26642.267077,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,1,23,"Warmup",0.411543,13412.535182,12556.546279,113.304373,60.780496,73.831485,114.100439,4.001904,26335.516688,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,2,23,"Success",0.408157,13563.483331,12885.31631,112.179325,64.337416,74.750902,113.629339,4.067265,26818.189343,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,3,23,"Success",0.399908,12619.225109,12883.788192,107.810588,52.42938,75.735416,115.816494,4.315163,25859.528517,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,4,23,"Success",0.398599,12503.69025,13497.395787,100.996037,76.875783,72.113915,117.15092,3.944148,26372.57274,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,5,23,"Success",0.406648,11691.518545,12625.166188,100.33307,59.241627,81.585379,118.562994,4.17683,24680.999526,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,6,23,"Success",0.396203,13275.04994,14025.566385,113.472764,76.133795,61.355044,88.673764,4.761131,27645.415331,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,7,23,"Success",0.412502,13795.927172,12479.227244,181.104321,65.589982,76.724368,110.334424,5.245174,26714.58683,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,8,23,"Success",0.401904,13487.146165,12323.89452,121.387875,68.302228,75.33936,92.310038,4.191752,26172.978086,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,9,23,"Success",0.442377,13544.1038,11622.625749,126.948944,64.840151,54.841498,111.943288,4.283299,25530.038111,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,10,23,"Success",0.442576,11907.837827,12849.821788,135.336596,60.094493,70.906238,112.938907,4.08228,25141.47019,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",256,512,512,11,23,"Success",0.441433,12702.425267,12918.126585,102.319676,65.423829,59.558726,117.556962,4.283117,25970.148145,1073741824,0,536870912,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,0,24,"Warmup",0.456412,22898.120875,24649.555042,257.90923,136.637684,167.365529,150.741532,7.275861,48268.064445,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,1,24,"Warmup",0.460667,24574.73554,24716.530306,348.654412,145.143054,161.181987,186.312483,7.075667,50140.113499,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,2,24,"Success",0.41593,25351.420264,26266.789544,308.611974,160.438721,175.259218,216.806404,6.653222,52486.404026,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,3,24,"Success",0.435672,25895.776118,26254.494281,249.819897,160.695314,170.345447,218.814757,6.644683,52957.034572,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,4,24,"Success",0.408246,23828.182787,26028.183778,222.774536,167.745171,177.775985,222.841903,6.751532,50654.675265,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,5,24,"Success",0.412606,23894.795478,24935.187684,223.19156,160.075722,175.257158,223.342017,6.793623,49619.067473,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,6,24,"Success",0.401303,24440.593103,24773.663608,221.693352,145.82479,150.233793,223.840436,6.906716,49963.167604,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,7,24,"Success",0.414226,24312.284259,25382.845285,220.919092,147.654614,159.038763,221.987305,6.835946,50451.986255,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,8,24,"Success",0.407238,21648.600748,26111.726421,225.961548,114.401173,157.268901,224.31555,7.094137,48489.781644,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,9,24,"Success",0.405878,21990.751435,24274.235225,184.047072,99.837831,99.6584,241.055181,7.7908,46897.792858,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,10,24,"Success",0.419749,25759.792366,25663.549565,223.078255,159.323258,162.497693,226.200303,6.930728,52201.801682,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,512,11,24,"Success",0.407797,24215.806698,24833.819418,217.462591,135.670773,138.563067,227.210318,7.02239,49775.972958,2147483648,0,1073741824,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,0,25,"Warmup",0.452859,43902.601687,42441.305631,438.351908,310.41645,320.102606,448.941078,11.978076,87874.152481,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,1,25,"Warmup",0.422672,44398.628147,40481.161586,439.118057,321.235752,303.236098,452.87951,12.100649,86408.792662,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,2,25,"Success",0.454083,46552.812835,43573.093329,443.500131,256.748579,323.820946,444.939935,12.274153,91607.653283,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,3,25,"Success",0.445454,43278.226304,41975.877697,432.098862,313.563004,309.198794,445.84028,11.951135,86767.212169,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,4,25,"Success",0.39579,44153.314078,42107.76273,430.67967,307.423596,304.586357,447.733007,11.983987,87763.885248,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,5,25,"Success",0.43981,43204.018815,44737.717866,436.944282,336.195407,325.273379,407.367119,15.674959,89463.634227,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,6,25,"Success",0.422818,41486.627707,42294.811241,516.514979,328.198918,324.943216,284.156912,11.670971,85247.358496,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,7,25,"Success",0.424965,41443.84519,38796.39134,647.106451,268.299046,256.56477,414.58799,12.363676,81839.591925,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,8,25,"Success",0.413358,43818.691837,43344.341692,473.488332,281.167045,313.699935,382.563438,12.705861,88627.120359,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,9,25,"Success",0.417769,45999.712402,42502.28099,636.946604,316.300259,308.915108,445.439695,12.327552,90222.349706,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,10,25,"Success",0.407967,42045.795872,43484.772006,492.069324,309.645206,338.795878,451.819991,12.349983,87135.665579,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,512,1024,11,25,"Success",0.420661,42133.20569,45243.154366,453.182735,326.18732,346.060729,452.834378,12.062123,88967.118076,4294967296,0,2147483648,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,0,26,"Warmup",0.454173,81472.292567,72453.271617,855.527978,644.650565,557.481289,889.553923,21.222779,156894.45674,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,1,26,"Warmup",0.403504,80033.606527,79087.446246,837.367596,641.754013,526.327824,915.703078,21.86147,162064.47887,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,2,26,"Success",0.461696,82004.535601,75751.331413,863.229182,635.633865,553.774286,909.556594,21.767951,160740.29879,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,3,26,"Success",0.411783,83295.712507,83851.835493,1015.601158,549.792225,599.801241,810.065473,25.048167,170148.28056,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,4,26,"Success",0.415591,80638.781253,84675.412777,1282.560829,664.79844,646.40388,762.984085,22.171517,168693.53682,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,5,26,"Success",0.446475,79166.348296,81646.188098,1090.678873,658.970942,701.35206,713.414868,20.922741,163998.37759,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,6,26,"Success",0.398711,73157.642584,74885.038254,1195.346221,529.514276,590.122737,810.26565,21.929725,151190.26649,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,7,26,"Success",0.406787,83871.814427,86777.051409,1000.785263,486.665514,660.875911,679.773318,23.494031,173500.87832,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,8,26,"Success",0.450505,84906.366218,80705.445917,882.454685,623.421959,539.390614,850.231463,21.813654,168529.58672,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,9,26,"Success",0.392475,77915.700067,74667.270873,1067.704259,530.401901,610.44383,882.722167,21.725509,155696.36912,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,10,26,"Success",0.443188,78673.366933,82604.779896,898.595663,572.016756,616.93781,882.29098,21.145213,164269.58487,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",512,1024,1024,11,26,"Success",0.404442,77636.54187,79817.361771,871.842671,597.202283,618.532437,883.436882,21.286545,160446.61772,8589934592,0,4294967296,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,0,27,"Warmup",0.454781,184923.29276,189678.7991,1935.471491,844.818464,826.423425,1892.697323,48.06394,380150.02371,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,1,27,"Warmup",0.460178,188673.76038,181014.86489,1783.696893,1245.034636,1161.823493,1785.467071,42.513036,375707.63031,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,2,27,"Success",0.425068,184687.52535,182072.69195,2282.468374,1238.388033,859.751771,1222.184919,50.844291,372414.28798,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,3,27,"Success",0.40361,189945.18543,181128.86976,2357.613391,1201.709916,853.137025,1839.131169,52.561625,377378.6184,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,4,27,"Success",0.411475,182540.23063,175830.50524,1909.639394,1073.205982,936.857968,1607.51659,49.44287,363947.82398,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,5,27,"Success",0.416638,189260.11423,177906.80576,1868.777252,1164.62764,886.352441,1490.608817,50.570858,372628.28176,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,6,27,"Success",0.417075,189525.32129,184791.15794,2125.462533,1178.339711,775.220287,1589.617509,45.00061,380030.54658,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,7,27,"Success",0.464338,183179.10773,183649.70741,1982.508717,1126.945254,1218.269458,1800.501118,54.671193,373012.18387,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,8,27,"Success",0.403322,190496.19681,180570.56333,2376.356702,826.934489,1155.505553,1762.313333,44.987189,377233.26969,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,9,27,"Success",0.452419,181868.69372,178815.49056,1865.968178,912.470586,836.696714,1491.964458,51.650411,365843.40133,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,10,27,"Success",0.415296,185790.65273,185684.29883,1226.845084,1248.367771,1192.307913,1917.209406,56.825875,377116.93187,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"powerof2",1024,1024,1024,11,27,"Success",0.422229,183081.35417,180537.34188,1999.254106,924.877136,1095.885657,1318.07662,45.462627,369002.6834,17179869184,0,8589934592,0,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,0,28,"Warmup",0.000254,34.439229,34.310289,0.000118,0.039978,0.044477,0.000372,0.015583,68.850862,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,1,28,"Warmup",0.000275,35.089665,34.287544,0.000137,0.042712,0.042527,0.000365,0.017128,69.481162,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,2,28,"Success",0.000153,34.140105,35.023384,0.00017,0.042734,0.04457,0.000324,0.016836,69.268918,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,3,28,"Success",0.000174,34.513119,34.207215,0.000126,0.05512,0.044757,0.000289,0.015508,68.836805,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,4,28,"Success",0.000212,34.368369,34.260136,0.000132,0.05499,0.044758,0.000968,0.017095,68.747096,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,5,28,"Success",0.000158,34.241361,37.858863,0.000133,0.047088,0.042287,0.000171,0.016018,72.20656,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,6,28,"Success",0.000207,34.349447,34.649601,0.000136,0.045529,0.042808,0.000307,0.022885,69.111289,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,7,28,"Success",0.000191,34.63191,34.418216,0.000118,0.045963,0.044296,0.000253,0.01898,69.160311,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,8,28,"Success",0.000208,34.379168,34.412721,0.000129,0.042676,0.041518,0.000248,0.017756,68.895264,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,9,28,"Success",0.00019,34.300345,34.059069,9.9e-05,0.044031,0.041263,0.000186,0.015305,68.461038,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,10,28,"Success",0.000217,34.48711,34.457508,0.000149,0.041804,0.044485,0.000204,0.01679,69.048941,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,3,11,28,"Success",0.000193,34.338173,34.194658,0.000117,0.044469,0.046041,0.000196,0.018322,68.642651,432,0,216,9.2044720401e-09,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,0,29,"Warmup",0.000217,40.562311,39.176224,0.000164,0.043191,0.045358,0.000305,0.024268,79.852393,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,1,29,"Warmup",0.000183,39.54864,40.654726,0.000166,0.043511,0.043261,0.000339,0.02195,80.313151,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,2,29,"Success",0.000192,39.310857,40.534242,0.00017,0.042957,0.0476,0.001029,0.019654,79.957168,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,3,29,"Success",0.000184,39.410761,39.567814,0.000142,0.044189,0.041784,0.000226,0.021934,79.087578,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,4,29,"Success",0.000182,38.998993,39.391059,0.000142,0.043047,0.044084,0.001022,0.021035,78.500403,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,5,29,"Success",0.000202,39.49432,39.851806,0.000154,0.043398,0.043678,0.000321,0.021811,79.456209,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,6,29,"Success",0.000269,39.975143,39.298174,0.000179,0.041707,0.044706,0.000304,0.026367,79.387418,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,7,29,"Success",0.000283,39.24209,39.60295,0.000136,0.042588,0.042877,0.000214,0.02094,78.952905,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,8,29,"Success",0.000198,41.476067,39.228778,0.000144,0.047599,0.045442,0.000365,0.019243,80.818363,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,9,29,"Success",0.00018,39.226861,39.205302,0.000168,0.044277,0.044822,0.001838,0.019659,78.543749,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,10,29,"Success",0.000231,40.395813,39.243571,0.000111,0.045764,0.044112,0.000153,0.022541,79.752658,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,3,9,11,29,"Success",0.000211,39.290905,40.777249,0.000183,0.046235,0.04176,0.000302,0.021159,80.178578,1296,0,648,1.6702558914e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,0,45,"Warmup",0.000238,43.83828,43.869253,0.000276,0.053204,0.052007,0.000316,0.029013,87.843049,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,1,45,"Warmup",0.000156,44.471123,45.141016,0.000422,0.052135,0.0507,0.000813,0.028339,89.745145,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,2,45,"Success",0.000209,43.669008,43.960594,0.000275,0.053014,0.051562,0.000847,0.031263,87.767362,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,3,45,"Success",0.000203,44.227076,44.173758,0.000307,0.052228,0.06847,0.000346,0.032278,88.555169,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,4,45,"Success",0.000198,44.02991,43.804308,0.000334,0.053175,0.05077,0.000341,0.031526,87.971226,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,5,45,"Success",0.000216,44.372413,46.657875,0.000303,0.051044,0.048977,0.000749,0.027396,91.159446,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,6,45,"Success",0.000177,44.577937,44.118212,0.00034,0.050025,0.049008,0.000447,0.029638,88.826255,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,7,45,"Success",0.000208,44.284163,45.118187,0.000337,0.052572,0.051627,0.000399,0.031667,89.539617,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,8,45,"Success",0.000224,44.52375,43.890507,0.000347,0.050619,0.053526,0.000502,0.028951,88.549362,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,9,45,"Success",0.000232,44.582972,44.594597,0.000306,0.052607,0.051644,0.000369,0.031921,89.315131,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,10,45,"Success",0.000155,44.077325,44.424279,0.000341,0.051546,0.0528,0.000245,0.031632,88.638826,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",5,5,5,11,45,"Success",0.000192,44.253592,43.71773,0.000318,0.050559,0.04862,0.000359,0.026155,88.097879,2000,0,1000,2.2908683539e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,0,30,"Warmup",0.000331,45.512805,45.453478,0.000389,0.049192,0.045513,0.001239,0.034864,91.098827,3888,0,1944,3.7328347862e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,1,30,"Warmup",0.000359,45.230084,40.819987,0.000201,0.049806,0.045223,0.00059,0.030578,86.177252,3888,0,1944,3.9585758807e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,2,30,"Success",0.000336,41.233253,40.913677,0.00022,0.047766,0.046071,0.000348,0.032042,82.274067,3888,0,1944,4.3155696789e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,3,30,"Success",0.000345,49.917968,45.473382,0.000433,0.046916,0.04388,0.000653,0.032885,95.517003,3888,0,1944,3.0878523952e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,4,30,"Success",0.000319,41.196742,40.890722,0.000191,0.045524,0.042363,0.00066,0.033953,82.210937,3888,0,1944,3.9585758807e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,5,30,"Success",0.000384,41.448913,45.446196,0.000208,0.050867,0.044684,0.000426,0.033809,87.025945,3888,0,1944,3.5745775513e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,6,30,"Success",0.000367,40.991998,47.774948,0.000595,0.048006,0.046034,0.00046,0.037039,88.900318,3888,0,1944,3.8527340008e-08,0
"Fftw","Outplace","Complex","float",3,"radix357",3,9,9,7,30,"Success",0.000312,41.413064,40.899651,0.000192,0.048375,0.043242,0.000443,0.032067,82.438025,3888,0,1944,3.1868509558e-08,0
