; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586067738,"CurrentTimeLocal","Sun Apr  5 08:22:18 2020","Hostname","csk004.cluster","gearshifft","0.3.0"
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,11,29,"Success",0.000106,1.070769,1.047335,0.000304,0.040251,0.037718,0.000368,0.015909,2.213737,360,0,324,2.3657635462e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,0,45,"Warmup",0.000395,0.305275,0.280756,0.000442,19.196082,0.041032,0.000513,0.021813,19.846759,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,1,45,"Warmup",0.000157,0.397817,0.409318,0.000381,0.039513,0.039342,0.000536,0.021706,0.90923,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,2,45,"Success",0.000147,0.396261,0.402766,0.000346,0.03938,0.039887,0.000505,0.021401,0.901233,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,3,45,"Success",0.000125,0.422111,0.383886,0.000369,0.039143,0.040144,0.000528,0.020336,0.907071,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,4,45,"Success",0.000118,0.422959,0.383639,0.000412,0.039613,0.03937,0.0007,0.020214,0.907493,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,5,45,"Success",0.000107,0.396586,0.385032,0.000371,0.041989,0.03999,0.000913,0.023052,0.888487,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,6,45,"Success",0.000191,0.397687,0.384881,0.000361,0.064663,0.036209,0.000604,0.020498,0.905586,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,7,45,"Success",0.000134,0.395831,0.404895,0.000414,0.040296,0.038971,0.000692,0.021846,0.90348,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,8,45,"Success",0.000119,0.397233,0.401479,0.000355,0.038964,0.040475,0.000461,0.021281,0.900788,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,9,45,"Success",0.000109,0.418252,0.386168,0.000351,0.03857,0.042183,0.000527,0.021906,0.908771,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,10,45,"Success",0.000205,0.414317,0.385569,0.000334,0.04258,0.038265,0.000452,0.021301,0.903606,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,11,45,"Success",0.00011,0.423568,0.38467,0.000341,0.038013,0.04073,0.000888,0.021906,0.910883,600,0,500,3.3564860923e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,0,30,"Warmup",0.000246,0.512625,0.474788,0.000449,0.042898,0.041408,0.000468,0.026695,1.100145,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,1,30,"Warmup",0.000184,0.508126,0.473241,0.000451,0.05857,0.040368,0.000557,0.026831,1.108792,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,2,30,"Success",0.000179,0.480579,0.489641,0.000375,0.043679,0.042144,0.000555,0.026,1.083636,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,3,30,"Success",0.000192,0.504132,0.474259,0.000441,0.044472,0.039526,0.000451,0.025551,1.089685,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,4,30,"Success",0.000177,0.49904,0.472073,0.000422,0.062449,0.040958,0.000444,0.02582,1.101835,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,5,30,"Success",0.000173,0.481463,0.487197,0.000393,0.044183,0.03914,0.00054,0.025541,1.079432,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,6,30,"Success",0.00018,0.501539,0.47291,0.000406,0.042338,0.03775,0.000503,0.025401,1.081566,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,7,30,"Success",0.000192,0.501285,0.472326,0.000377,0.038562,0.059369,0.000472,0.025851,1.09893,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,8,30,"Success",0.000215,0.479651,0.489699,0.000353,0.041984,0.038879,0.000506,0.027258,1.079091,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,9,30,"Success",0.000199,0.495007,0.471918,0.000361,0.040102,0.041383,0.000491,0.027613,1.077464,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,10,30,"Success",0.000161,0.500863,0.473046,0.00037,0.040817,0.058306,0.000416,0.024732,1.099396,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,11,30,"Success",0.000177,0.481199,0.488672,0.000388,0.042151,0.039115,0.00059,0.026939,1.0798,1080,0,972,4.5197205725e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,0,56,"Warmup",0.000337,0.457532,0.434084,0.000965,1.044325,0.042095,0.000799,0.031006,2.011499,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,1,56,"Warmup",0.000248,0.624878,0.589991,0.00057,0.043605,0.038474,0.000705,0.030995,1.330048,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,2,56,"Success",0.000238,0.598933,0.615131,0.000594,0.041979,0.042165,0.000559,0.030515,1.330587,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,3,56,"Success",0.000202,0.620063,0.590397,0.000587,0.043902,0.043802,0.000804,0.030847,1.33109,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,4,56,"Success",0.000172,0.601929,0.602305,0.000502,0.043471,0.041328,0.000768,0.031083,1.322037,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,5,56,"Success",0.000204,0.621201,0.589195,0.000525,0.061819,0.040245,0.000606,0.030659,1.344939,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,6,56,"Success",0.000201,0.601606,0.601988,0.000573,0.042963,0.039101,0.00075,0.030982,1.318703,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,7,56,"Success",0.000195,0.618548,0.621821,0.000592,0.043393,0.040882,0.000662,0.031415,1.358066,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,8,56,"Success",0.00019,0.62406,0.589364,0.000529,0.044019,0.042566,0.000556,0.030371,1.332161,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,9,56,"Success",0.000199,0.601342,0.601772,0.000569,0.044857,0.040551,0.000791,0.030946,1.321552,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,10,56,"Success",0.00019,0.630496,0.589973,0.000568,0.042719,0.062343,0.000611,0.031336,1.358712,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,11,56,"Success",0.000177,0.601548,0.61375,0.000547,0.045277,0.04077,0.000779,0.031654,1.335084,1568,0,1372,5.0023557076e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,0,46,"Warmup",0.000266,2.080487,2.056088,0.000495,0.045716,0.048032,0.000712,0.048246,4.280846,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,1,46,"Warmup",0.000228,2.062473,2.043808,0.000479,0.047024,0.043826,0.000961,0.046444,4.245657,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,2,46,"Success",0.000225,2.038647,2.052743,0.000417,0.046715,0.045207,0.000698,0.046414,4.231751,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,3,46,"Success",0.000147,2.036766,2.053691,0.000455,0.04946,0.042751,0.000774,0.048842,4.233451,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,4,46,"Success",0.000175,2.050747,2.038339,0.000433,0.046093,0.043077,0.000733,0.050401,4.230625,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,5,46,"Success",0.000195,2.040093,2.040399,0.000414,0.060258,0.044735,0.0007,0.045627,4.232982,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,6,46,"Success",0.000236,2.04342,2.037624,0.000473,0.04753,0.044688,0.000552,0.049132,4.224287,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,7,46,"Success",0.000229,2.049592,2.038523,0.000438,0.063333,0.046259,0.000598,0.047707,4.247331,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,8,46,"Success",0.000189,2.043861,2.034347,0.000536,0.04809,0.044211,0.00075,0.048583,4.221169,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,9,46,"Success",0.000168,2.049626,2.055765,0.000418,0.046435,0.058598,0.000756,0.046372,4.258701,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,10,46,"Success",0.000215,2.055089,2.044173,0.000427,0.046866,0.045147,0.000771,0.045933,4.239109,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,11,46,"Success",0.000222,2.043154,2.049987,0.000427,0.049154,0.057603,0.00066,0.048883,4.25054,2600,0,2500,6.0542145104e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,0,31,"Warmup",0.000207,1.001806,0.983053,0.000926,0.0546,0.0452,0.001147,0.051304,2.138732,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,1,31,"Warmup",0.000216,0.995161,0.984749,0.000803,0.053837,0.049227,0.001082,0.04965,2.135284,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,2,31,"Success",0.000169,1.001247,0.984218,0.000798,0.0562,0.066956,0.001095,0.052753,2.163935,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,3,31,"Success",0.000214,0.992285,0.983826,0.00075,0.057438,0.046391,0.002065,0.052968,2.136533,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,4,31,"Success",0.000192,0.995419,0.983057,0.000816,0.055763,0.045635,0.000841,0.051891,2.134326,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,5,31,"Success",0.000206,0.992417,0.986853,0.000849,0.054382,0.046673,0.001244,0.048693,2.132015,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,6,31,"Success",0.000156,0.985804,0.982397,0.000861,0.054449,0.046963,0.001048,0.050838,2.123214,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,7,31,"Success",0.000168,0.994727,0.972738,0.000784,0.056154,0.046889,0.001212,0.069316,2.142531,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,8,31,"Success",0.00021,0.992574,0.972444,0.000787,0.052861,0.04874,0.001081,0.052637,2.122603,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,9,31,"Success",0.000178,0.992567,0.98359,0.000773,0.054624,0.046475,0.001542,0.050881,2.131349,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,10,31,"Success",0.000184,0.993791,0.979027,0.000814,0.052709,0.048534,0.000916,0.053703,2.130324,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,11,31,"Success",0.000153,0.989641,0.981126,0.000772,0.056975,0.046901,0.001132,0.054601,2.132243,3240,0,2916,4.2070179369e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,0,32,"Warmup",0.000234,6.20891,6.200156,0.001073,0.156926,0.088242,0.001855,0.294552,12.952407,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,1,32,"Warmup",0.000211,6.071679,6.088811,0.001081,0.117788,0.084495,0.001742,0.293291,12.65971,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,2,32,"Success",0.000228,6.077652,6.09388,0.001032,0.123174,0.083205,0.001733,0.286412,12.668,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,3,32,"Success",0.000219,6.058337,6.086259,0.001065,0.123977,0.085594,0.001561,0.280351,12.638029,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,4,32,"Success",0.000203,6.069788,6.109159,0.001098,0.125682,0.086739,0.001604,0.317864,12.71281,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,5,32,"Success",0.000189,6.070745,6.090559,0.001034,0.121596,0.085343,0.001577,0.297897,12.669744,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,6,32,"Success",0.000218,6.080275,6.104978,0.001041,0.123886,0.086138,0.001487,0.315017,12.713689,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,7,32,"Success",0.000213,6.054778,6.081217,0.001035,0.120187,0.085495,0.0019,0.302794,12.648344,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,8,32,"Success",0.000169,6.070946,6.199721,0.001027,0.120149,0.084659,0.001708,0.309309,12.788335,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,9,32,"Success",0.000203,6.080026,6.107282,0.001048,0.12156,0.100715,0.001818,0.291405,12.704679,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,10,32,"Success",0.000183,6.080828,6.096881,0.001034,0.124374,0.098863,0.001739,0.285205,12.689685,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,11,32,"Success",0.00021,6.089436,6.095941,0.000968,0.136817,0.085074,0.001963,0.299249,12.710267,9072,0,8748,4.5763928523e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,0,57,"Warmup",0.000206,6.278795,6.264995,0.002063,0.15395,0.103621,0.001731,0.222477,13.028296,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,1,57,"Warmup",0.000294,6.26457,6.242348,0.001498,0.127619,0.102829,0.001632,0.219472,12.960828,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,2,57,"Success",0.000242,6.240819,6.209736,0.001623,0.127501,0.103393,0.00163,0.224024,12.909463,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,3,57,"Success",0.000207,6.245132,6.252981,0.001631,0.131368,0.122896,0.001576,0.220963,12.977234,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,4,57,"Success",0.000222,6.222652,6.259404,0.001652,0.132496,0.102145,0.001606,0.21838,12.939087,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,5,57,"Success",0.000225,6.259179,6.228811,0.001568,0.132211,0.10205,0.001688,0.219289,12.945575,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,6,57,"Success",0.000239,6.235398,6.21627,0.0016,0.12708,0.10237,0.001759,0.244733,12.929995,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,7,57,"Success",0.000209,6.244448,6.223573,0.002771,0.127361,0.101011,0.001648,0.222406,12.93694,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,8,57,"Success",0.000197,6.239089,6.223569,0.001591,0.129802,0.103175,0.001691,0.220215,12.92002,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,9,57,"Success",0.000224,6.247642,6.250348,0.001609,0.12939,0.104443,0.001603,0.24438,12.98026,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,10,57,"Success",0.000232,6.241375,6.228334,0.001527,0.143463,0.099937,0.001831,0.221794,12.939053,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,11,57,"Success",0.000205,6.224631,6.2468,0.001458,0.122506,0.105154,0.001813,0.225423,12.928589,9800,0,9604,6.4414885814e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,0,47,"Warmup",0.000154,2.103349,2.139115,0.001346,0.085177,0.08174,0.002204,0.128593,4.542241,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,1,47,"Warmup",0.000189,2.067961,2.083326,0.001302,0.100559,0.080892,0.002049,0.123399,4.460142,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,2,47,"Success",0.000175,2.087008,2.075067,0.001441,0.083129,0.081412,0.001968,0.123692,4.454378,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,3,47,"Success",0.000167,2.078128,2.08215,0.001364,0.086352,0.08476,0.001982,0.124494,4.459907,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,4,47,"Success",0.000178,2.090619,2.086625,0.001323,0.084967,0.083776,0.001881,0.125673,4.475638,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,5,47,"Success",0.000165,2.073127,2.081824,0.001274,0.088018,0.107277,0.002144,0.121548,4.475864,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,6,47,"Success",0.00017,2.086484,2.082199,0.001363,0.080626,0.082105,0.002046,0.124185,4.459626,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,7,47,"Success",0.000196,2.089783,2.093918,0.001314,0.084499,0.082818,0.001798,0.125437,4.480281,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,8,47,"Success",0.000157,2.104676,2.079755,0.00137,0.088096,0.082212,0.001957,0.124527,4.483389,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,9,47,"Success",0.000185,2.087429,2.09097,0.001229,0.100719,0.081192,0.001867,0.123222,4.487273,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,10,47,"Success",0.000166,2.080243,2.090329,0.0013,0.081265,0.082084,0.001872,0.124246,4.461964,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,11,47,"Success",0.00014,2.07247,2.081916,0.001314,0.086679,0.081061,0.00193,0.123932,4.449924,13000,0,12500,5.6449343816e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,0,33,"Warmup",0.000147,9.087648,8.329827,0.002266,0.389234,0.193127,0.005934,0.359851,18.368559,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,1,33,"Warmup",0.000255,9.057026,8.25103,0.002159,0.353815,0.194813,0.00454,0.339373,18.203461,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,2,33,"Success",0.000228,9.137375,8.181447,0.002203,0.388003,0.200741,0.005273,0.374569,18.290359,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,3,33,"Success",0.000167,9.109536,8.217016,0.002132,0.37274,0.20299,0.005337,0.355627,18.26602,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,4,33,"Success",0.000193,9.094364,8.30345,0.00217,0.417898,0.190014,0.00359,0.335899,18.348115,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,5,33,"Success",0.000234,9.129023,8.201384,0.002149,0.372472,0.202163,0.004902,0.362866,18.275744,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,6,33,"Success",0.000167,9.09516,8.239197,0.002244,0.347481,0.10399,0.003976,0.335427,18.128118,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,7,33,"Success",0.000187,9.077976,8.30624,0.002209,0.375684,0.234035,0.005943,0.33942,18.342234,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,8,33,"Success",0.00018,9.106539,8.176432,0.002132,0.338256,0.110668,0.003609,0.335945,18.074388,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,9,33,"Success",0.000214,9.11143,8.250804,0.002342,0.383306,0.202374,0.006063,0.347842,18.305092,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,10,33,"Success",0.000215,9.094013,8.231192,0.002239,0.374767,0.201792,0.005646,0.364527,18.274902,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,27,27,11,33,"Success",0.000242,9.082171,8.20293,0.002177,0.3989,0.108531,0.004197,0.334221,18.133956,27216,0,26244,5.2822029787e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,0,48,"Warmup",0.000367,2.034239,2.018372,0.011064,0.06395,0.069063,0.01068,0.138439,4.346658,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,1,48,"Warmup",0.000244,2.037679,2.026271,0.006657,0.072169,0.071684,0.010667,0.142727,4.368653,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,2,48,"Success",0.000256,2.035763,2.025229,0.005937,0.071796,0.065468,0.010379,0.138223,4.353587,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,3,48,"Success",0.000207,2.033154,2.018457,0.005643,0.071882,0.070639,0.01093,0.141615,4.353076,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,4,48,"Success",0.000237,2.035849,2.010111,0.005759,0.07043,0.07304,0.010097,0.136872,4.342957,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,5,48,"Success",0.000216,2.04618,2.02944,0.005585,0.07256,0.080713,0.01151,0.1406,4.387275,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,6,48,"Success",0.00021,2.038753,2.014038,0.005726,0.068727,0.071622,0.011449,0.140284,4.351639,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,7,48,"Success",0.00019,2.029991,2.025137,0.005493,0.071493,0.07385,0.010605,0.142509,4.359957,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,8,48,"Success",0.000195,2.028406,2.022634,0.005564,0.072844,0.089358,0.010676,0.137764,4.367967,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,9,48,"Success",0.000186,2.030102,2.012597,0.005731,0.066076,0.074062,0.010773,0.137095,4.33717,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,10,48,"Success",0.000212,2.030273,2.018623,0.005806,0.06976,0.074413,0.01055,0.140006,4.350933,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",25,25,25,11,48,"Success",0.000207,2.054122,2.03465,0.005748,0.068971,0.08983,0.010955,0.142043,4.407018,65000,0,62500,6.2943362161e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,0,58,"Warmup",0.000267,14.095452,10.303505,0.006144,0.381129,0.149967,0.012022,0.733405,25.682458,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,1,58,"Warmup",0.000269,14.048748,10.257976,0.006558,0.364363,0.149049,0.016575,0.658947,25.503241,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,2,58,"Success",0.000225,14.021,10.279928,0.005922,0.358857,0.155004,0.017461,0.751616,25.590498,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,3,58,"Success",0.000206,14.016156,10.29776,0.006371,0.378403,0.133549,0.012298,0.627466,25.472712,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,4,58,"Success",0.000222,14.049641,10.29844,0.005882,0.375296,0.13547,0.012734,0.715357,25.593641,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,5,58,"Success",0.000247,14.005186,10.312714,0.006297,0.40464,0.156721,0.016252,0.652026,25.554675,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,6,58,"Success",0.00023,14.014382,10.317791,0.005986,0.356058,0.133979,0.012481,0.728435,25.56984,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,7,58,"Success",0.000251,14.039773,10.311086,0.006328,0.415428,0.152979,0.01611,0.616819,25.55928,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,8,58,"Success",0.000234,14.048977,10.313847,0.005998,0.419394,0.155342,0.016391,0.741831,25.702532,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,9,58,"Success",0.000197,14.036807,10.447205,0.00599,0.356084,0.156519,0.016493,0.667712,25.687627,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,10,58,"Success",0.000244,14.02225,10.397482,0.006023,0.397692,0.132945,0.01217,0.731454,25.700681,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,49,49,11,58,"Success",0.000221,14.033144,10.292183,0.00625,0.378677,0.154401,0.016408,0.656139,25.538057,68600,0,67228,7.3718029143e-08,0
"Fftw","Inplace","Real","float",3,"radix357",27,27,27,0,34,"Warmup",0.000255,15.248595,11.100464,0.007296,0.576865,0.179672,0.01161,0.473454,27.598852,81648,0,78732,5.9961635548e-08,0
"Fftw","Inplace","Real","float",3,"radix357",27,27,27,1,34,"Warmup",0.000249,15.316728,10.996114,0.006735,0.39717,0.199832,0.020242,0.524871,27.462401,81648,0,78732,5.9961635548e-08,0
