; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529487791,"CurrentTimeLocal","Wed Jun 20 11:43:11 2018","Hostname","c01n15","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000103
; "Time_ContextDestroy [ms]", 6.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.012762,0.335487,0.321062,21.689265,46.564762,26.343349,3.206543,14.272128,112.746853,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.011512,0.347045,0.326024,21.616395,45.725084,25.686512,3.208227,14.30115,111.223225,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,2,20,"Success",0.011367,0.332602,0.33729,21.641968,44.849371,25.641112,3.206225,14.255806,110.276997,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,3,20,"Success",0.012813,0.345255,0.325741,21.619374,45.679833,27.221357,3.223455,14.307568,112.736712,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,4,20,"Success",0.011814,0.335061,0.3241,21.623831,46.278397,27.441872,3.202492,14.271862,113.490892,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,5,20,"Success",0.012509,0.335897,0.339152,21.636169,44.846591,25.559729,3.202519,14.271162,110.20496,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,6,20,"Success",0.012084,0.347402,0.324743,21.660375,43.779749,27.919284,3.218419,14.274995,111.538187,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,7,20,"Success",0.010634,0.336197,0.323804,21.41331,47.206798,27.651139,3.207312,14.285731,114.436409,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,8,20,"Success",0.011157,0.333787,0.336935,21.624767,46.864537,27.744379,3.205362,14.287252,114.409425,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,9,20,"Success",0.011234,0.34446,0.325598,21.613716,46.680073,31.98951,3.208166,14.283232,118.457378,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,10,20,"Success",0.011544,0.349432,0.325379,21.612404,61.79699,39.209228,3.211836,14.250505,140.768988,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",4194304,0,0,11,20,"Success",0.0116,0.334097,0.336471,21.613394,56.947687,28.059461,3.214577,14.308303,124.826709,67108864,0,33554432,2.5979667403e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.014143,0.498791,0.4638,43.491432,80.773507,35.050937,6.665887,28.176142,195.136358,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.013153,0.494475,0.463242,42.987294,79.831437,34.976315,6.698409,28.27711,193.743133,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,2,21,"Success",0.013385,0.484332,0.484026,43.489427,69.448222,36.179141,6.638266,28.195711,184.934298,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,3,21,"Success",0.012628,0.497372,0.462635,43.581757,68.934655,34.431428,6.644361,28.308283,182.874838,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,4,21,"Success",0.013063,0.483314,0.485739,43.518798,70.841387,34.932751,6.640625,27.997126,184.914496,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,5,21,"Success",0.013254,0.49678,0.464045,43.513726,71.208718,40.550703,6.648956,28.135324,191.033096,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,6,21,"Success",0.012346,0.496076,0.463531,42.985798,72.872648,39.429153,6.642193,28.085458,190.98902,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,7,21,"Success",0.013399,0.505706,0.464349,43.491777,70.095951,34.998878,6.643364,28.16712,184.382265,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,8,21,"Success",0.012641,0.504635,0.463249,43.49791,79.788255,34.309768,6.644833,28.152657,193.375665,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,9,21,"Success",0.013118,0.500019,0.462449,43.488835,71.10142,36.444759,6.650904,28.167807,186.830991,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,10,21,"Success",0.01164,0.486117,0.463518,43.028767,82.139864,44.372132,6.649208,28.188865,205.34198,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"powerof2",8388608,0,0,11,21,"Success",0.012976,0.49716,0.463011,43.480219,77.460815,38.5097,6.653512,28.031517,195.110663,134217728,0,67108864,2.5382012533e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,0,22,"Warmup",0.000532,0.003416,0.001256,0.000165,0.000298,0.000215,5e-05,0.001507,0.007843,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,1,22,"Warmup",0.000384,0.002334,0.001024,6e-05,0.000183,0.000194,4.8e-05,0.001303,0.005872,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,2,22,"Success",0.000372,0.002446,0.00101,6.2e-05,0.000157,0.000218,4.2e-05,0.00132,0.005968,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,3,22,"Success",0.000368,0.002287,0.000986,6.1e-05,0.000161,0.000175,4.1e-05,0.001336,0.005758,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,4,22,"Success",0.000372,0.002208,0.000985,6.2e-05,0.000163,0.000191,4.3e-05,0.001311,0.005677,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,5,22,"Success",0.00037,0.002212,0.000986,5.5e-05,0.000158,0.000186,4.3e-05,0.001312,0.005663,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,6,22,"Success",0.000369,0.00223,0.000976,6.4e-05,0.000163,0.00019,4.2e-05,0.001313,0.005685,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,7,22,"Success",0.000364,0.002206,0.000989,6.2e-05,0.000163,0.00019,4.4e-05,0.001315,0.005674,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,8,22,"Success",0.000364,0.002215,0.000996,6.1e-05,0.000158,0.000187,4.2e-05,0.001307,0.005667,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,9,22,"Success",0.000375,0.002204,0.000988,6.2e-05,0.000158,0.000191,4.2e-05,0.001299,0.005657,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,10,22,"Success",0.000366,0.002187,0.001,6.2e-05,0.000159,0.000192,4.3e-05,0.001304,0.005642,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",9,0,0,11,22,"Success",0.000363,0.0022,0.000979,6.1e-05,0.000159,0.000192,4.1e-05,0.001312,0.005642,144,0,72,3.6462810563e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,0,35,"Warmup",0.000622,0.004787,0.002017,0.00021,0.000533,0.000614,0.000136,0.001673,0.011,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,1,35,"Warmup",0.000421,0.003716,0.001827,7.5e-05,0.000298,0.000357,8e-05,0.001527,0.008643,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,2,35,"Success",0.000378,0.003531,0.001779,7.3e-05,0.000271,0.000293,9.6e-05,0.001509,0.008274,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,3,35,"Success",0.000376,0.003589,0.001733,7.1e-05,0.000265,0.000268,9.5e-05,0.001505,0.008253,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,4,35,"Success",0.000395,0.003622,0.001764,6.2e-05,0.000268,0.000276,9.5e-05,0.001503,0.008334,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,5,35,"Success",0.000358,0.003617,0.001783,7.4e-05,0.000261,0.000276,9.8e-05,0.001511,0.008319,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,6,35,"Success",0.000374,0.003577,0.00176,6.7e-05,0.000266,0.000273,9.4e-05,0.001501,0.008258,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,7,35,"Success",0.000371,0.003617,0.001759,7.2e-05,0.000262,0.000304,9.6e-05,0.001513,0.008334,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,8,35,"Success",0.000379,0.003539,0.001741,6.6e-05,0.000266,0.000284,0.000106,0.001502,0.008229,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,9,35,"Success",0.000368,0.003595,0.001755,7.3e-05,0.000259,0.000264,9.4e-05,0.001485,0.008231,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,10,35,"Success",0.000375,0.003505,0.001743,6.7e-05,0.000272,0.000263,9.5e-05,0.001514,0.008177,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",25,0,0,11,35,"Success",0.000376,0.003561,0.001762,6.7e-05,0.000272,0.000269,9.7e-05,0.00151,0.008253,400,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,0,23,"Warmup",0.000544,0.005336,0.002316,0.000201,0.000665,0.000691,0.000125,0.001893,0.012149,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,1,23,"Warmup",0.00048,0.004065,0.001964,0.000126,0.000372,0.000446,0.0001,0.001663,0.009554,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,2,23,"Success",0.00043,0.003817,0.001928,0.000113,0.000366,0.000389,0.000112,0.001639,0.009128,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,3,23,"Success",0.000402,0.003795,0.001925,7.1e-05,0.000361,0.000359,0.00011,0.001605,0.008968,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,4,23,"Success",0.000421,0.003972,0.00191,7.9e-05,0.000372,0.000405,0.0001,0.00163,0.00922,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,5,23,"Success",0.000407,0.003828,0.001905,7.5e-05,0.000366,0.000358,0.000109,0.001611,0.008997,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,6,23,"Success",0.000407,0.003748,0.001944,7.3e-05,0.000371,0.000355,0.00011,0.00164,0.008983,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,7,23,"Success",0.000413,0.00386,0.001926,7.5e-05,0.000371,0.000358,0.000111,0.001603,0.009058,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,8,23,"Success",0.000404,0.003782,0.001908,7e-05,0.000358,0.000356,0.000109,0.001623,0.008946,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,9,23,"Success",0.000406,0.003765,0.0019,7.6e-05,0.000364,0.000355,0.000111,0.0016,0.008916,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,10,23,"Success",0.000403,0.003752,0.001902,6.9e-05,0.000365,0.000355,0.00011,0.001603,0.008893,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",27,0,0,11,23,"Success",0.000412,0.003776,0.001902,7.1e-05,0.000368,0.000353,0.000109,0.00163,0.008958,432,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,0,44,"Warmup",0.000743,0.006429,0.002759,0.000229,0.00079,0.00067,0.000175,0.001765,0.013932,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,1,44,"Warmup",0.00067,0.005606,0.002556,0.000191,0.000598,0.000502,0.000108,0.001595,0.012181,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,2,44,"Success",0.000632,0.00546,0.002544,0.000194,0.000566,0.000449,8.9e-05,0.001544,0.011823,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,3,44,"Success",0.000636,0.005471,0.002529,0.000181,0.00056,0.000458,9.1e-05,0.001542,0.011808,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,4,44,"Success",0.000633,0.005501,0.002541,0.000183,0.000565,0.000453,9.2e-05,0.001548,0.011861,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,5,44,"Success",0.000635,0.005524,0.002536,0.000181,0.000561,0.000458,9e-05,0.001553,0.011881,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,6,44,"Success",0.000617,0.005577,0.002501,0.000183,0.00056,0.000453,9.1e-05,0.001544,0.011859,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,7,44,"Success",0.000616,0.005472,0.002513,0.000182,0.000559,0.000452,9.2e-05,0.001539,0.011759,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,8,44,"Success",0.000639,0.005481,0.002541,0.000181,0.000554,0.000451,9.1e-05,0.001542,0.011819,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,9,44,"Success",0.000637,0.005514,0.002499,0.000183,0.000568,0.000455,9.3e-05,0.00155,0.011833,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,10,44,"Success",0.000618,0.005469,0.002548,0.000182,0.000557,0.000461,9.5e-05,0.001547,0.01181,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",49,0,0,11,44,"Success",0.000628,0.005477,0.002546,0.000183,0.000561,0.000455,9.1e-05,0.001541,0.011812,784,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,0,24,"Warmup",0.000806,0.006196,0.004899,0.000226,0.000777,0.000813,0.000157,0.001981,0.01622,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,1,24,"Warmup",0.000537,0.004965,0.003528,0.000109,0.000488,0.000567,8.6e-05,0.001717,0.012335,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,2,24,"Success",0.000537,0.004975,0.003415,0.00013,0.000503,0.000502,7.3e-05,0.001736,0.012215,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,3,24,"Success",0.000533,0.004925,0.003408,0.000105,0.000493,0.00049,7.2e-05,0.001735,0.012105,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,4,24,"Success",0.000474,0.004924,0.003404,0.000103,0.000505,0.000509,7.3e-05,0.001697,0.012021,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,5,24,"Success",0.000452,0.004914,0.003383,0.000107,0.000504,0.00052,7.2e-05,0.001733,0.01202,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,6,24,"Success",0.00045,0.004947,0.003452,0.000111,0.0005,0.000521,7.4e-05,0.001671,0.012057,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,7,24,"Success",0.000472,0.004925,0.003387,0.000107,0.0005,0.000524,7.4e-05,0.001706,0.012025,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,8,24,"Success",0.000459,0.004875,0.003395,0.000104,0.000503,0.000523,7.1e-05,0.001705,0.011974,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,9,24,"Success",0.000463,0.004879,0.003381,0.000104,0.000499,0.000524,7.3e-05,0.001677,0.011939,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,10,24,"Success",0.000527,0.00496,0.003395,0.000108,0.0005,0.000521,7.2e-05,0.001689,0.012106,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",81,0,0,11,24,"Success",0.000451,0.0049,0.003435,0.000109,0.000503,0.000523,7.3e-05,0.001697,0.012027,1296,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,0,36,"Warmup",0.001034,0.007491,0.004876,0.000225,0.000863,0.000817,0.000117,0.001861,0.017658,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,1,36,"Warmup",0.000503,0.006215,0.004202,0.000129,0.00059,0.000526,0.000114,0.001655,0.014278,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,2,36,"Success",0.000409,0.006033,0.004153,0.000129,0.000579,0.000531,0.000114,0.001671,0.013983,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,3,36,"Success",0.000402,0.005994,0.004132,0.000138,0.000587,0.000528,0.000116,0.001614,0.013869,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,4,36,"Success",0.00041,0.005934,0.004151,0.000113,0.00057,0.000543,0.000114,0.001585,0.01377,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,5,36,"Success",0.000431,0.005918,0.004114,0.000111,0.000579,0.000526,0.000117,0.001617,0.013758,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,6,36,"Success",0.000421,0.005898,0.004149,0.000116,0.000569,0.000525,0.000117,0.001618,0.013758,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,7,36,"Success",0.000416,0.005912,0.00414,0.000106,0.000582,0.000527,0.000118,0.001611,0.013748,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,8,36,"Success",0.000419,0.005827,0.004128,0.00011,0.00058,0.000526,0.000113,0.001597,0.013642,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,9,36,"Success",0.000424,0.005908,0.004091,0.000111,0.000581,0.000527,0.00012,0.001583,0.013685,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,10,36,"Success",0.000416,0.005876,0.004155,0.000114,0.000589,0.000527,0.000116,0.001591,0.013722,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",125,0,0,11,36,"Success",0.000417,0.005888,0.004093,0.000122,0.000589,0.000523,0.000115,0.001604,0.013691,2000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,0,25,"Warmup",0.000627,0.017415,0.013628,0.000306,0.001645,0.001571,0.000191,0.001844,0.037619,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,1,25,"Warmup",0.000581,0.015601,0.012812,0.000223,0.001094,0.001088,0.000103,0.001723,0.033568,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,2,25,"Success",0.000483,0.015287,0.012728,0.00021,0.001097,0.00102,9.2e-05,0.001661,0.032919,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,3,25,"Success",0.00047,0.015176,0.012726,0.000194,0.00108,0.001035,9.3e-05,0.001658,0.032769,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,4,25,"Success",0.000472,0.015045,0.0127,0.000209,0.001072,0.001001,9.4e-05,0.001671,0.032605,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,5,25,"Success",0.000472,0.015036,0.012694,0.000201,0.00107,0.001005,9.2e-05,0.001666,0.032579,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,6,25,"Success",0.000474,0.014874,0.012716,0.000193,0.001079,0.001017,9.7e-05,0.00168,0.032474,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,7,25,"Success",0.00049,0.01494,0.012716,0.000204,0.001079,0.00102,9.2e-05,0.001676,0.032553,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,8,25,"Success",0.000472,0.014964,0.012687,0.000194,0.00108,0.001014,9.8e-05,0.001687,0.032528,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,9,25,"Success",0.000472,0.014983,0.012714,0.000202,0.001078,0.001013,9.3e-05,0.001661,0.032548,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,10,25,"Success",0.000451,0.01493,0.012704,0.000198,0.001078,0.001021,9.1e-05,0.001654,0.032461,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",243,0,0,11,25,"Success",0.000482,0.014904,0.01269,0.000199,0.001073,0.001012,9.8e-05,0.00169,0.032478,3888,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,0,45,"Warmup",0.000737,0.022469,0.018511,0.000409,0.002008,0.001644,0.00014,0.001863,0.048209,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,1,45,"Warmup",0.000626,0.021072,0.017159,0.000357,0.001559,0.001328,0.000113,0.001555,0.044129,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,2,45,"Success",0.000643,0.02095,0.017031,0.000356,0.001543,0.001248,0.00011,0.001537,0.043763,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,3,45,"Success",0.000656,0.020751,0.016859,0.000351,0.001508,0.001278,0.000109,0.001527,0.043372,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,4,45,"Success",0.000671,0.020619,0.01681,0.000355,0.001499,0.001255,0.000114,0.001503,0.043159,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,5,45,"Success",0.000667,0.020573,0.016776,0.000348,0.001501,0.001219,0.000104,0.001511,0.043034,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,6,45,"Success",0.000681,0.020696,0.016776,0.000352,0.001515,0.001229,0.000111,0.001527,0.043226,5488,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Outplace","Complex","float",1,"radix357",343,0,0,7,45,"Success",0.000678,0.020862,0.016794,0.000367,0.001466,0.001234,0.000113,0.00154,0.043389,5488,0,2744,4.186221501e-08,0
