; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529504822,"CurrentTimeLocal","Wed Jun 20 16:27:02 2018","Hostname","c01n15","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00012
; "Time_ContextDestroy [ms]", 7.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",25,125,125,8,50,"Success",0.000609,0.026847,0.020895,0.394012,16.092957,17.982989,0.45904,0.015576,34.993391,3125000,0,3125000,7.4281393086e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",25,125,125,9,50,"Success",0.000598,0.027233,0.02084,0.403468,17.739252,16.329387,0.458801,0.015187,34.995282,3125000,0,3125000,7.4281393086e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",25,125,125,10,50,"Success",0.000571,0.027002,0.019063,0.404392,17.383593,14.338769,0.459146,0.015877,32.648938,3125000,0,3125000,7.4281393086e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",25,125,125,11,50,"Success",0.000579,0.026736,0.021027,0.403281,17.711727,16.355618,0.459288,0.015192,34.993935,3125000,0,3125000,7.4281393086e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,0,37,"Warmup",0.000843,0.028884,0.019372,0.311878,0.31456,0.254927,0.636213,0.0154,1.582587,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,1,37,"Warmup",0.000757,0.027739,0.02155,0.54682,0.293369,0.260424,0.632323,0.014925,1.798383,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,2,37,"Success",0.00079,0.027151,0.021264,0.541534,13.296034,0.281973,0.633613,0.015719,14.818516,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,3,37,"Success",0.000808,0.02792,0.020347,0.547048,0.292598,0.257183,0.635546,0.014828,1.796724,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,4,37,"Success",0.000768,0.027491,0.020354,0.548013,0.292884,0.260007,0.629726,0.014593,1.794269,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,5,37,"Success",0.000749,0.027978,0.019966,0.541697,0.304815,0.255633,0.639914,0.015127,1.806353,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,6,37,"Success",0.000759,0.02764,0.022268,0.546558,12.997681,0.254241,0.63753,0.014536,14.501664,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,7,37,"Success",0.000796,0.026902,0.020405,0.548013,0.297527,0.259196,0.635545,0.014924,1.80376,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,8,37,"Success",0.000755,0.027862,0.022656,0.540511,0.296996,0.256101,0.631776,0.014678,1.791808,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,9,37,"Success",0.000775,0.026853,0.020774,0.546807,12.096217,0.256306,0.636734,0.01524,13.600149,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,10,37,"Success",0.000784,0.027291,0.021195,0.545894,0.298094,0.254719,0.63445,0.015299,1.798142,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,81,11,37,"Success",0.000744,0.025887,0.021839,0.540939,0.299243,0.254495,0.630656,0.014271,1.788479,4251528,0,4251528,5.3863411113e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,0,60,"Warmup",0.004698,0.061234,0.029671,4.291071,17.885061,16.220713,0.964676,0.014701,39.472389,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,1,60,"Warmup",0.000666,0.058069,0.032474,0.87566,12.811869,17.653682,0.957975,0.013147,32.40409,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,2,60,"Success",0.000665,0.037024,0.030411,0.86588,13.772347,17.99785,0.970154,0.013428,33.688289,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,3,60,"Success",0.000644,0.036253,0.030062,0.867317,17.006124,16.992382,0.957263,0.013749,35.904326,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,4,60,"Success",0.000687,0.035606,0.030094,0.8664,16.309495,17.690902,0.953948,0.013118,35.900752,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,5,60,"Success",0.000691,0.036337,0.030157,0.864585,17.688867,16.444584,0.963767,0.013074,36.042572,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,6,60,"Success",0.000662,0.036989,0.030037,0.862589,16.693834,17.45255,0.964361,0.014457,36.056026,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,7,60,"Success",0.000654,0.036276,0.030083,0.866852,17.61311,16.502635,0.964351,0.012964,36.027457,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,8,60,"Success",0.000665,0.036422,0.029689,0.863805,16.644815,17.494781,0.963554,0.013535,36.04781,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,9,60,"Success",0.000674,0.039892,0.044721,0.878923,17.628289,16.523757,0.964853,0.013019,36.094669,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,10,60,"Success",0.00067,0.036001,0.0302,0.864374,16.628177,17.503077,0.962446,0.013982,36.039444,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,49,343,11,60,"Success",0.000632,0.036122,0.029974,0.865689,17.691755,16.440594,0.967281,0.01352,36.046073,6588344,0,6588344,6.3799076047e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,0,38,"Warmup",0.006258,0.068799,0.0321,3.638053,16.443604,17.586867,1.720154,0.016289,39.512735,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,1,38,"Warmup",0.001337,0.074722,0.03699,1.421174,17.567898,16.655614,1.771819,0.016808,37.546977,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,2,38,"Success",0.001301,0.069861,0.036247,1.44124,17.640888,16.358919,1.761558,0.016324,37.326875,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,3,38,"Success",0.000918,0.069216,0.037771,1.436893,16.766515,17.433818,1.775444,0.014212,37.535259,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,4,38,"Success",0.001317,0.075867,0.036089,1.437493,16.96548,17.034339,1.760974,0.015749,37.327778,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,5,38,"Success",0.001399,0.070657,0.035013,1.44034,18.096184,16.116726,1.77145,0.015324,37.547571,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,6,38,"Success",0.001077,0.072612,0.036593,1.434823,16.645406,17.593911,1.764912,0.015265,37.565074,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,7,38,"Success",0.00108,0.069133,0.034946,1.438129,9.11693,0.698654,1.805725,0.016669,13.181829,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,8,38,"Success",0.001222,0.069404,0.034856,1.443166,5.644296,0.698754,1.809947,0.016891,9.719048,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,9,38,"Success",0.001313,0.070116,0.037611,1.445562,8.679575,0.700965,1.802138,0.017001,12.754784,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,10,38,"Success",0.001128,0.069499,0.037401,1.445327,8.649266,0.700176,1.80751,0.015754,12.726548,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,81,243,11,38,"Success",0.001117,0.071481,0.036114,1.433611,7.741984,0.69852,1.803649,0.015858,11.802835,12754584,0,12754584,5.760877255e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,0,51,"Warmup",0.00675,0.042886,0.029716,7.994186,17.903741,16.418538,1.942095,0.018671,44.357519,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,1,51,"Warmup",0.001261,0.050938,0.032531,1.494207,16.592229,17.731299,1.991926,0.01731,37.91231,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,2,51,"Success",0.001397,0.048602,0.032356,1.508596,17.34827,16.98032,1.998693,0.017874,37.936777,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,3,51,"Success",0.001105,0.047484,0.032638,1.514077,17.861735,16.46364,1.994752,0.017839,37.933852,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,4,51,"Success",0.001209,0.04637,0.033078,1.507598,16.526532,17.789194,1.99706,0.017089,37.918861,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,5,51,"Success",0.001083,0.061025,0.033358,1.50238,17.221152,17.103782,1.99387,0.01761,37.934878,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,6,51,"Success",0.001311,0.048454,0.03219,1.484928,17.763089,16.560794,1.994749,0.01786,37.904067,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,7,51,"Success",0.0013,0.048517,0.032577,1.509225,16.407344,17.916153,1.995791,0.017189,37.928715,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,8,51,"Success",0.001092,0.047696,0.032238,1.498818,17.097348,17.226104,1.997618,0.017497,37.919089,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,9,51,"Success",0.000971,0.046851,0.031439,1.515579,17.619489,16.699023,1.998319,0.016611,37.928762,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,10,51,"Success",0.001487,0.0472,0.032407,1.515519,13.745576,18.492129,2.000331,0.017789,35.85305,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,125,11,51,"Success",0.000762,0.063365,0.032633,1.541242,16.978745,17.325749,2.00005,0.016584,37.959776,15625000,0,15625000,8.1021363446e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,0,39,"Warmup",0.007057,0.094971,0.04783,23.091458,20.133628,17.873224,3.639047,2.208253,67.096373,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,1,39,"Warmup",0.00691,0.111034,0.049388,23.134337,18.054334,16.552665,3.624928,2.210273,63.744804,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,2,39,"Success",0.006986,0.095012,0.046626,22.740138,18.229298,16.375767,3.640297,2.206772,63.341901,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,3,39,"Success",0.006359,0.094124,0.049579,23.107566,17.620944,17.08162,3.633528,2.213602,63.80827,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,4,39,"Success",0.006254,0.093777,0.045964,23.079371,21.134548,17.529381,3.645818,2.197163,67.733541,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,5,39,"Success",0.006625,0.093154,0.050914,23.124998,18.375535,16.285458,3.641519,2.207536,63.78665,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,6,39,"Success",0.006755,0.093345,0.049896,23.054591,17.898249,16.700516,3.633506,2.20564,63.643449,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,7,39,"Success",0.006801,0.094018,0.050313,23.102676,17.244293,17.354039,3.61711,2.211922,63.682204,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,8,39,"Success",0.006462,0.094909,0.050522,23.066938,16.868986,13.318327,3.643657,2.213173,59.263832,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,9,39,"Success",0.006572,0.095206,0.050003,23.105357,21.235417,17.317995,3.63315,2.209593,67.654243,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,10,39,"Success",0.006366,0.091444,0.049057,23.067898,16.865143,17.748004,3.644154,2.196443,63.669412,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",81,243,243,11,39,"Success",0.00663,0.096199,0.061491,23.073204,18.238881,16.52272,3.623581,2.211271,63.83475,38263752,0,38263752,8.1529617385e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,0,61,"Warmup",0.006801,0.100195,0.071577,27.756144,18.621511,17.929072,4.392775,2.637438,71.516727,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,1,61,"Warmup",0.0065,0.099077,0.069573,27.731415,17.226311,17.411124,4.392066,2.634756,69.571997,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,2,61,"Success",0.006151,0.098755,0.068713,28.154037,20.885032,27.862427,4.427222,2.63309,84.13686,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,3,61,"Success",0.00606,0.09717,0.082916,28.166397,18.232581,16.432337,4.400348,2.631688,70.051087,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,4,61,"Success",0.006242,0.098977,0.069596,28.122228,18.038791,16.607215,4.404473,2.637036,69.985891,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,5,61,"Success",0.005765,0.096569,0.070028,28.202773,17.448026,17.207256,4.398825,2.640481,70.070963,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,6,61,"Success",0.006241,0.118541,0.072363,28.192446,17.880053,17.971432,4.377779,2.635693,71.256003,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,7,61,"Success",0.006201,0.11714,0.07544,28.202421,18.276094,16.359321,4.397901,2.634944,70.070904,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,8,61,"Success",0.005662,0.128021,0.075526,28.18766,18.001252,16.520132,4.39523,2.638105,69.952913,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,9,61,"Success",0.006349,0.097827,0.068665,28.160573,17.708907,16.944351,4.393083,2.633685,70.014817,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,10,61,"Success",0.006735,0.097321,0.0722,28.200065,17.26242,16.684126,4.388218,2.631202,69.343628,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",49,343,343,11,61,"Success",0.006208,0.117468,0.08682,28.161649,18.260715,16.332691,4.404552,2.634754,70.006562,46118408,0,46118408,7.3817661952e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,0,52,"Warmup",0.00669,0.08722,0.078337,49.774133,22.225976,20.525832,7.643964,7.263771,107.607418,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,1,52,"Warmup",0.006278,0.086279,0.061575,50.558351,19.659357,19.960025,7.642962,7.278237,105.25466,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,2,52,"Success",0.006056,0.085012,0.058609,50.521248,22.09126,17.832316,7.65917,7.289479,105.544896,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,3,52,"Success",0.006121,0.082428,0.060778,49.755884,18.762842,17.229043,7.653708,7.286442,100.838726,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,4,52,"Success",0.006094,0.084916,0.058788,50.556243,29.858977,26.003469,7.638948,7.284636,121.493538,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,5,52,"Success",0.00595,0.082696,0.056479,50.523194,21.55829,18.05254,7.642876,7.274208,105.19776,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,6,52,"Success",0.005656,0.086394,0.058084,50.55315,18.50741,19.350014,7.635245,7.2809,103.478631,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,7,52,"Success",0.005924,0.081517,0.05683,50.520813,18.479539,17.39363,7.650577,7.286287,101.476504,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,8,52,"Success",0.005443,0.083354,0.057808,50.555089,23.8383,16.049452,7.636694,7.279065,105.506688,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,9,52,"Success",0.006027,0.084642,0.06102,50.559963,18.60676,18.972291,7.639427,7.27875,103.210198,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,10,52,"Success",0.00582,0.081622,0.059862,50.575983,17.50649,17.949764,7.655753,7.290135,101.126857,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",125,125,625,11,52,"Success",0.005957,0.08152,0.06206,49.806584,18.309836,19.526306,7.651477,7.281419,102.726738,78125000,0,78125000,1.2615894449e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,0,40,"Warmup",0.006961,0.113399,0.066248,68.601082,30.941509,18.096962,12.018872,6.373768,136.220218,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,1,40,"Warmup",0.006796,0.11251,0.066022,69.124427,18.41467,20.418169,12.015867,6.367807,126.527873,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,2,40,"Success",0.006708,0.110981,0.06649,69.419025,20.088763,21.873681,11.990032,6.367912,129.925127,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,3,40,"Success",0.006583,0.112401,0.062612,69.382117,21.825999,21.544501,11.981907,6.364035,131.281733,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,4,40,"Success",0.006246,0.110878,0.064976,69.436804,21.192241,20.338807,11.997141,6.368323,129.516989,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,5,40,"Success",0.006383,0.111288,0.066389,68.369533,31.893219,11.583731,11.994088,6.370042,130.396373,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,6,40,"Success",0.00638,0.111449,0.062271,69.517279,11.246746,11.461722,12.012779,6.368544,110.788716,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,7,40,"Success",0.006324,0.11096,0.066313,69.327725,11.629252,11.395912,11.994095,6.375268,110.907469,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,8,40,"Success",0.006554,0.110718,0.080726,69.367298,11.214541,12.809637,11.996234,6.352158,111.939351,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,9,40,"Success",0.006454,0.110966,0.063056,69.37843,16.019658,17.029062,11.987527,6.349012,120.946023,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,10,40,"Success",0.006366,0.112291,0.061637,68.371302,14.352984,22.48585,11.998609,6.349154,123.739706,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,243,11,40,"Success",0.006581,0.113002,0.064298,69.471909,11.30616,19.455614,11.995255,6.352695,118.766991,114791256,0,114791256,8.6467398995e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,0,62,"Warmup",0.006246,0.122712,0.091797,181.174692,54.127006,54.352222,33.219473,17.485581,340.581456,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,1,62,"Warmup",0.006431,0.122158,0.091489,178.870579,54.275491,60.933709,33.200217,17.528444,345.029998,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,2,62,"Success",0.005734,0.121655,0.091104,186.369541,54.415629,59.537544,33.192488,17.551447,351.287148,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,3,62,"Success",0.006151,0.120938,0.091859,179.20497,54.089739,54.788889,33.21496,17.535116,339.054238,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,4,62,"Success",0.005348,0.120136,0.092153,181.260418,49.54925,57.663983,33.222042,17.517111,339.431999,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,5,62,"Success",0.006,0.120831,0.09015,178.756799,53.865307,58.257058,33.236371,17.52364,341.857579,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,6,62,"Success",0.005305,0.13468,0.0922,181.317072,42.697408,37.185216,33.252527,17.517826,312.203696,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,7,62,"Success",0.005671,0.120439,0.10901,178.709181,53.80752,58.421684,33.221134,17.518885,341.91499,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,8,62,"Success",0.005923,0.119544,0.092427,181.181774,53.505717,52.040917,33.232362,17.50667,337.687144,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,9,62,"Success",0.006458,0.118457,0.08995,178.76291,54.758541,50.194145,33.184306,17.502923,334.619462,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,10,62,"Success",0.005716,0.1212,0.09,181.337076,42.846335,37.395361,33.21291,17.511716,312.521826,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",343,343,343,11,62,"Success",0.006083,0.121624,0.108956,178.749476,53.507732,48.474983,33.242722,17.497111,331.710169,322828856,0,322828856,9.8851439467e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,0,41,"Warmup",0.006756,0.124622,0.077878,194.300257,44.849467,45.059209,35.114035,18.732781,338.266727,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,1,41,"Warmup",0.006204,0.121208,0.077282,192.039894,44.850404,45.237886,58.426351,35.736517,376.497239,344373768,0,344373768,9.3355893685e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"radix357",243,243,729,2,41,"Success",0.006738,0.122662,0.077615,194.381697,43.44757,43.529664,35.111429,18.692937,335.371771,344373768,0,344373768,9.3355893685e-08,0
