; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529505594,"CurrentTimeLocal","Wed Jun 20 16:39:54 2018","Hostname","c02n08","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,0,35,"Warmup",0.000523,0.008089,0.002278,0.000374,0.009517,0.01514,0.000191,0.001855,0.038471,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,1,35,"Warmup",0.00042,0.004058,0.002046,0.000104,0.000333,0.000329,0.000109,0.001538,0.009335,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,2,35,"Success",0.00039,0.003673,0.001879,0.000106,0.000242,0.000299,8.1e-05,0.001492,0.008512,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,3,35,"Success",0.000393,0.003631,0.001881,0.000101,0.000234,0.000289,8.2e-05,0.001465,0.00843,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,4,35,"Success",0.000369,0.003634,0.001884,0.000104,0.00023,0.000291,8.6e-05,0.001487,0.008441,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,5,35,"Success",0.00036,0.003666,0.001899,0.000106,0.000237,0.00028,8.3e-05,0.001454,0.008434,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,6,35,"Success",0.000358,0.003622,0.001914,0.000104,0.000228,0.000289,8.6e-05,0.001451,0.008402,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,7,35,"Success",0.000371,0.003633,0.001892,0.000102,0.000205,0.000287,8.2e-05,0.001456,0.008372,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,8,35,"Success",0.000366,0.003668,0.001883,0.000102,0.000208,0.000289,8.2e-05,0.001456,0.008399,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,9,35,"Success",0.000365,0.003682,0.001866,0.000105,0.000214,0.000287,8.2e-05,0.001457,0.008409,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,10,35,"Success",0.000378,0.003849,0.001866,0.000117,0.000287,0.000294,8.3e-05,0.0015,0.008735,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",25,0,0,11,35,"Success",0.000371,0.003632,0.001862,0.000102,0.000205,0.000287,8.1e-05,0.001448,0.008339,200,0,200,3.1040231149e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,0,23,"Warmup",0.000511,0.005258,0.002025,0.000332,0.00663,0.005627,0.000166,0.002009,0.022966,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,1,23,"Warmup",0.000397,0.003896,0.001858,0.000158,0.000403,0.000496,4.8e-05,0.001604,0.009241,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,2,23,"Success",0.000286,0.003777,0.001874,0.000174,0.000312,0.000383,5.1e-05,0.001517,0.008734,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,3,23,"Success",0.00031,0.003747,0.001885,0.000152,0.000291,0.000362,5e-05,0.001506,0.00865,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,4,23,"Success",0.000307,0.003719,0.001847,0.000176,0.00029,0.000312,5e-05,0.001515,0.008561,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,5,23,"Success",0.000309,0.008361,0.001863,0.000177,0.000377,0.000362,5e-05,0.001539,0.013379,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,6,23,"Success",0.000323,0.003815,0.001835,0.000171,0.000282,0.000313,5.2e-05,0.001536,0.008668,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,7,23,"Success",0.000298,0.00373,0.00184,0.000176,0.000277,0.000307,5e-05,0.001493,0.008514,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,8,23,"Success",0.000311,0.003695,0.001874,0.000175,0.00028,0.000318,5e-05,0.001519,0.008557,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,9,23,"Success",0.000302,0.003678,0.001834,0.000175,0.000277,0.00031,5.1e-05,0.001509,0.008474,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,10,23,"Success",0.000303,0.003668,0.00184,0.000177,0.000281,0.0003,4.9e-05,0.001508,0.008465,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",27,0,0,11,23,"Success",0.000305,0.00365,0.001838,0.000177,0.000276,0.000293,5.1e-05,0.001504,0.008431,216,0,216,1.1968113016e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,0,44,"Warmup",0.000513,0.008878,0.002837,0.00022,0.009997,0.00483,0.000155,0.00186,0.02973,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,1,44,"Warmup",0.000406,0.005093,0.002721,0.000165,0.000466,0.000582,7.9e-05,0.001538,0.011451,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,2,44,"Success",0.000333,0.004646,0.002627,0.000135,0.000364,0.000419,5.3e-05,0.001513,0.010439,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,3,44,"Success",0.000328,0.004555,0.002479,0.000141,0.000336,0.000407,5.1e-05,0.001499,0.010151,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,4,44,"Success",0.00033,0.004468,0.002511,0.00014,0.000335,0.000383,5e-05,0.001475,0.010049,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,5,44,"Success",0.00033,0.004497,0.002548,0.000142,0.000335,0.000373,5e-05,0.001497,0.010107,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,6,44,"Success",0.00032,0.004474,0.002492,0.000135,0.000337,0.000376,5e-05,0.001498,0.010023,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,7,44,"Success",0.000323,0.004484,0.002483,0.000141,0.000332,0.000372,5e-05,0.001486,0.010014,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,8,44,"Success",0.000328,0.004518,0.002531,0.000145,0.000337,0.000376,5e-05,0.001531,0.01015,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,9,44,"Success",0.000329,0.004531,0.00248,0.000139,0.000334,0.000368,4.8e-05,0.00149,0.010063,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,10,44,"Success",0.000319,0.004478,0.002507,0.00014,0.000344,0.000375,5e-05,0.001499,0.010051,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",49,0,0,11,44,"Success",0.000329,0.004455,0.002539,0.000138,0.000334,0.00037,5e-05,0.001499,0.010053,392,0,392,3.9752976365e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,0,24,"Warmup",0.000452,0.006365,0.003612,0.000257,0.001093,0.000906,7.7e-05,0.001907,0.015075,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,1,24,"Warmup",0.000382,0.005232,0.003272,0.000135,0.000576,0.000566,5.8e-05,0.001709,0.012306,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,2,24,"Success",0.000297,0.005033,0.003094,0.000149,0.000498,0.000479,4.7e-05,0.00164,0.011591,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,3,24,"Success",0.000308,0.005029,0.003093,0.000151,0.000481,0.000471,4.7e-05,0.0016,0.011532,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,4,24,"Success",0.000294,0.004994,0.008785,0.000137,0.000507,0.000471,5e-05,0.001662,0.017269,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,5,24,"Success",0.000316,0.005213,0.00313,0.000114,0.000519,0.000462,4.9e-05,0.001598,0.011742,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,6,24,"Success",0.000315,0.005012,0.003095,0.000109,0.000469,0.00045,4.7e-05,0.001584,0.01142,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,7,24,"Success",0.000306,0.005131,0.003098,0.000109,0.000478,0.000449,4.9e-05,0.001594,0.011558,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,8,24,"Success",0.000311,0.005073,0.003118,0.000106,0.000479,0.000451,4.7e-05,0.001589,0.011519,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,9,24,"Success",0.000307,0.005083,0.003142,0.000108,0.00048,0.00046,4.9e-05,0.001597,0.011571,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,10,24,"Success",0.00031,0.005089,0.003134,0.00011,0.000479,0.000453,4.7e-05,0.001595,0.011559,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",81,0,0,11,24,"Success",0.000311,0.005117,0.003106,0.00011,0.000476,0.000452,4.8e-05,0.00158,0.011543,648,0,648,4.0043538662e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,0,36,"Warmup",0.000895,0.007788,0.004996,0.000261,0.001643,0.001564,0.00014,0.001899,0.019588,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,1,36,"Warmup",0.000487,0.00638,0.004071,0.000161,0.000632,0.000655,7e-05,0.001666,0.014482,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,2,36,"Success",0.000372,0.006087,0.004071,0.000168,0.000564,0.000625,7.3e-05,0.001561,0.013873,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,3,36,"Success",0.000356,0.006065,0.003988,0.00016,0.000556,0.000621,6.3e-05,0.001543,0.013714,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,4,36,"Success",0.000416,0.006005,0.004045,0.000174,0.000553,0.000623,6.3e-05,0.001547,0.013779,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,5,36,"Success",0.000334,0.006072,0.004022,0.000162,0.000553,0.000624,6.1e-05,0.001519,0.013707,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,6,36,"Success",0.000341,0.006017,0.004011,0.000159,0.000555,0.000617,6.1e-05,0.001539,0.013657,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,7,36,"Success",0.000405,0.005949,0.008434,0.000195,0.000636,0.00067,6.2e-05,0.00154,0.018242,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,8,36,"Success",0.000335,0.006103,0.004031,0.00016,0.000551,0.000595,6.1e-05,0.001514,0.013694,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,9,36,"Success",0.000337,0.006017,0.004024,0.000159,0.000554,0.000631,6.4e-05,0.001517,0.013647,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,10,36,"Success",0.000342,0.006005,0.004004,0.000176,0.000555,0.000619,6.2e-05,0.001515,0.013624,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",125,0,0,11,36,"Success",0.000336,0.00602,0.004,0.000162,0.000559,0.000614,6.2e-05,0.001533,0.013632,1000,0,1000,3.422614755e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,0,25,"Warmup",0.000503,0.019222,0.013666,0.000309,0.007011,0.001654,0.000243,0.002027,0.045038,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,1,25,"Warmup",0.000428,0.016336,0.013049,0.00023,0.001184,0.001081,9.9e-05,0.001667,0.03444,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,2,25,"Success",0.000346,0.015482,0.012897,0.000244,0.001083,0.000961,8.7e-05,0.001654,0.033108,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,3,25,"Success",0.000336,0.015461,0.012889,0.000217,0.001058,0.00098,8.9e-05,0.001591,0.032955,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,4,25,"Success",0.000332,0.015293,0.012953,0.000213,0.001044,0.000937,8.9e-05,0.001569,0.032772,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,5,25,"Success",0.000335,0.015321,0.012868,0.000214,0.001047,0.000937,8.8e-05,0.001566,0.032713,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,6,25,"Success",0.000334,0.015289,0.012789,0.000215,0.001052,0.000941,8.8e-05,0.001604,0.032649,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,7,25,"Success",0.000328,0.015215,0.012789,0.000211,0.001044,0.000935,8.7e-05,0.001586,0.032543,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,8,25,"Success",0.000328,0.015232,0.012795,0.00021,0.001047,0.000931,8.9e-05,0.001585,0.032559,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,9,25,"Success",0.000324,0.015271,0.012786,0.000221,0.00105,0.000937,8.9e-05,0.001602,0.032613,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,10,25,"Success",0.000325,0.015264,0.012754,0.000218,0.001045,0.000937,8.8e-05,0.001578,0.032547,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",243,0,0,11,25,"Success",0.00033,0.015556,0.012794,0.000204,0.001049,0.00099,8.9e-05,0.001576,0.032923,1944,0,1944,3.6212200591e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,0,45,"Warmup",0.000465,0.023575,0.019723,0.000434,0.002111,0.002162,0.000223,0.001661,0.050761,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,1,45,"Warmup",0.000421,0.020179,0.017545,0.000266,0.001229,0.001281,0.000193,0.001421,0.042928,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,2,45,"Success",0.000387,0.020083,0.017517,0.000223,0.001206,0.001302,0.000171,0.0014,0.042661,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,3,45,"Success",0.000388,0.019817,0.017328,0.000235,0.001235,0.00126,0.000144,0.001415,0.042187,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,4,45,"Success",0.00039,0.019694,0.017164,0.000229,0.0012,0.001268,0.000141,0.001418,0.041864,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,5,45,"Success",0.000391,0.019632,0.017128,0.000232,0.00117,0.001214,0.00014,0.001438,0.041701,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,6,45,"Success",0.000386,0.019604,0.017126,0.000224,0.001166,0.001204,0.000136,0.001416,0.041621,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,7,45,"Success",0.000342,0.019703,0.017129,0.000233,0.001244,0.001312,0.000144,0.001442,0.041895,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,8,45,"Success",0.000343,0.019656,0.017102,0.000225,0.001178,0.001189,0.000142,0.001453,0.041636,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,9,45,"Success",0.000341,0.019561,0.017115,0.000225,0.001181,0.001193,0.000138,0.00146,0.041558,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,10,45,"Success",0.000344,0.019538,0.017121,0.00023,0.001169,0.001201,0.000142,0.001445,0.041538,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",343,0,0,11,45,"Success",0.000338,0.019601,0.017184,0.000218,0.001174,0.001189,0.000136,0.001415,0.0416,2744,0,2744,4.186221501e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,0,37,"Warmup",0.000429,0.035626,0.031175,0.000536,0.003227,0.002629,0.000311,0.001823,0.076157,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,1,37,"Warmup",0.000446,0.031886,0.029096,0.000506,0.002198,0.002175,0.000248,0.001583,0.068533,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,2,37,"Success",0.00042,0.031605,0.028715,0.000471,0.002164,0.00223,0.000245,0.001584,0.067796,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,3,37,"Success",0.000413,0.031104,0.028525,0.000441,0.002106,0.002144,0.000244,0.001553,0.066893,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,4,37,"Success",0.00041,0.031086,0.028573,0.00046,0.002075,0.002096,0.000249,0.001548,0.066861,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,5,37,"Success",0.000405,0.031027,0.028599,0.000452,0.002062,0.002083,0.000248,0.001529,0.066765,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,6,37,"Success",0.000409,0.031022,0.028538,0.000454,0.002064,0.002077,0.000223,0.001552,0.0667,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,7,37,"Success",0.000441,0.031523,0.02861,0.000472,0.002201,0.002096,0.000235,0.001554,0.067476,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,8,37,"Success",0.000416,0.031027,0.028579,0.000446,0.002095,0.002093,0.000238,0.001564,0.066803,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,9,37,"Success",0.000417,0.03105,0.028556,0.000463,0.002069,0.002073,0.000237,0.001554,0.066769,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,10,37,"Success",0.000416,0.031014,0.028574,0.000438,0.002063,0.002079,0.000237,0.001563,0.06673,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",625,0,0,11,37,"Success",0.000426,0.030975,0.028559,0.000452,0.002084,0.002068,0.000237,0.00153,0.066674,5000,0,5000,4.8602020854e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,0,26,"Warmup",0.000554,0.039834,0.035855,0.000624,0.003874,0.003421,0.000342,0.002114,0.087038,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,1,26,"Warmup",0.000408,0.03714,0.034363,0.000532,0.003241,0.003071,0.000253,0.001812,0.081163,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,2,26,"Success",0.000376,0.037017,0.034211,0.000506,0.003061,0.002978,0.000257,0.001769,0.080525,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,3,26,"Success",0.000328,0.036837,0.033723,0.000496,0.003081,0.002982,0.000253,0.001786,0.079821,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,4,26,"Success",0.000338,0.036429,0.033638,0.000492,0.003055,0.002983,0.000241,0.0018,0.079322,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,5,26,"Success",0.000403,0.036688,0.033643,0.000492,0.003058,0.003004,0.000246,0.001774,0.079656,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,6,26,"Success",0.000337,0.036386,0.03367,0.000482,0.00299,0.003008,0.000253,0.001753,0.079241,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,7,26,"Success",0.00041,0.036442,0.03366,0.000481,0.003073,0.002979,0.000242,0.001745,0.079383,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,8,26,"Success",0.000334,0.036482,0.033639,0.000502,0.003053,0.00299,0.000267,0.001727,0.079344,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,9,26,"Success",0.000334,0.036561,0.033622,0.00049,0.003072,0.00294,0.000252,0.001712,0.079334,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,10,26,"Success",0.000345,0.036405,0.033633,0.000501,0.003066,0.002956,0.000242,0.001695,0.079185,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",729,0,0,11,26,"Success",0.000339,0.036461,0.033581,0.0005,0.003065,0.002942,0.00025,0.001703,0.079196,5832,0,5832,5.3724696677e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,0,27,"Warmup",0.000718,0.074664,0.067316,0.001712,0.060277,0.022017,0.001562,0.00837,0.237108,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000563,0.072137,0.066339,0.001663,0.022495,0.019948,0.001754,0.007323,0.192596,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,2,27,"Success",0.000553,0.071352,0.065962,0.001984,0.023482,0.026252,0.001984,0.009756,0.201719,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,3,27,"Success",0.00043,0.071177,0.065227,0.002312,0.022071,0.019855,0.001617,0.007915,0.190979,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,4,27,"Success",0.000493,0.07107,0.06565,0.001687,0.021988,0.020679,0.001965,0.00756,0.191456,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,5,27,"Success",0.000431,0.070905,0.065678,0.00178,0.022337,0.020752,0.001343,0.007497,0.19109,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,6,27,"Success",0.000419,0.070467,0.071322,0.001528,0.021737,0.02131,0.001766,0.007704,0.196618,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,7,27,"Success",0.000441,0.070359,0.065278,0.00188,0.024501,0.021463,0.001841,0.007234,0.193347,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,8,27,"Success",0.000514,0.070302,0.06516,0.001841,0.023611,0.021571,0.002501,0.007029,0.192904,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,9,27,"Success",0.000386,0.070488,0.066699,0.001842,0.022788,0.021267,0.001648,0.008246,0.19372,17496,0,17496,5.4574073667e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",1,"radix357",2187,0,0,10,27,"Success",0.000702,0.074607,0.065307,0.001772,0.022175,0.020625,0.001458,0.007306,0.194308,17496,0,17496,5.4574073667e-08,0
