; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864239,"CurrentTimeLocal","Wed Sep 23 14:30:39 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.3e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.004425,0.217551,0.045386,1.266553,4.831671,0.42185,0.482293,0.28809,7.623176,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.007492,0.073122,0.050888,1.47524,0.271438,0.28077,0.353659,0.021089,2.556033,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.000974,0.055904,0.036159,0.393196,0.302414,0.244693,0.323502,0.019117,1.399419,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.00088,0.05114,0.033362,0.411405,0.281962,0.24754,0.329394,0.019745,1.395001,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.000924,0.052757,0.035693,0.408454,0.277274,0.242342,0.322698,0.018833,1.378308,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.000896,0.052483,0.035973,0.386285,0.285004,0.261101,0.325682,0.01898,1.386253,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.000823,0.04941,0.033335,0.380986,0.295764,0.25224,0.331296,0.018966,1.382058,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.000905,0.052018,0.03576,0.395637,0.277213,0.251815,0.346973,0.018306,1.401612,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.000882,0.073298,0.042537,0.389965,0.281066,0.258671,0.327279,0.019414,1.413306,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.000872,0.049021,0.033144,0.383389,0.286097,0.243109,0.326264,0.018595,1.359369,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.000875,0.051888,0.035563,0.40103,0.269841,0.250356,0.329232,0.019176,1.37799,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.000778,0.049825,0.033227,0.393963,0.269857,0.242331,0.351205,0.019138,1.379357,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.000916,0.051625,0.035872,0.384855,0.279601,0.261813,0.339736,0.019191,1.395365,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.000909,0.052685,0.03561,0.389396,0.289035,0.263968,0.32998,0.01939,1.401136,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.000935,0.052057,0.035537,0.404347,0.274073,0.248682,0.35721,0.018888,1.411975,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.000905,0.051104,0.035891,0.39417,0.28184,0.256245,0.321342,0.019316,1.381457,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.000929,0.051809,0.035532,0.393476,0.283461,0.253374,0.302257,0.018947,1.359945,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.000904,0.051723,0.035606,0.399615,0.287487,0.25122,0.306775,0.019113,1.374673,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.000951,0.052406,0.035594,0.403027,0.282192,0.255497,0.324411,0.019095,1.393694,2612288,0,2593080,1.2513699244e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.000938,0.051919,0.035705,0.389184,0.282899,0.256998,0.301996,0.019193,1.359034,2612288,0,2593080,1.2513699244e-16,0
