; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864221,"CurrentTimeLocal","Wed Sep 23 14:30:21 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004116,0.208009,0.058455,1.014491,12.74044,0.323939,0.337311,0.20833,14.895661,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.006717,0.07366,0.041559,1.057195,0.241358,0.232823,0.238366,0.020111,1.912222,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000857,0.056961,0.036428,0.290938,0.246103,0.219451,0.230778,0.019105,1.101042,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000848,0.053136,0.035971,0.304284,0.244299,0.222337,0.223623,0.019178,1.104077,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.00074,0.052902,0.035658,0.303992,0.231422,0.234342,0.2213,0.018538,1.099285,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000771,0.052819,0.035554,0.294069,0.245468,0.227972,0.221162,0.018391,1.09659,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000715,0.053497,0.035894,0.295625,0.249427,0.223049,0.219709,0.018409,1.096699,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.00072,0.053081,0.035619,0.295433,0.244554,0.22386,0.21884,0.018299,1.090787,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000731,0.053432,0.035593,0.301517,0.235475,0.220333,0.224294,0.01889,1.090647,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000736,0.058197,0.035118,0.295076,0.253924,0.220957,0.226693,0.018736,1.109808,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000749,0.053086,0.03532,0.307225,0.229714,0.221058,0.219905,0.01813,1.085686,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000732,0.052479,0.035446,0.298992,0.248286,0.222394,0.220138,0.018469,1.097314,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000752,0.052313,0.035142,0.29578,0.246782,0.219722,0.217965,0.018513,1.087396,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000731,0.052482,0.035383,0.295204,0.246219,0.226174,0.218273,0.018495,1.093402,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000688,0.052435,0.035558,0.292859,0.242046,0.227649,0.21951,0.018537,1.089661,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000657,0.052019,0.03539,0.294261,0.242335,0.224074,0.225476,0.018825,1.09342,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000751,0.052721,0.04205,0.29293,0.246903,0.221534,0.218359,0.023284,1.098929,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000703,0.05147,0.035443,0.299993,0.232407,0.218564,0.220192,0.018109,1.077282,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000751,0.052001,0.035136,0.293004,0.255895,0.223164,0.219787,0.018406,1.09852,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000681,0.053135,0.03539,0.293109,0.248392,0.221952,0.217022,0.018293,1.088345,2041200,0,2025000,1.5669007079e-16,0
