; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864228,"CurrentTimeLocal","Wed Sep 23 14:30:28 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.7e-05
; "Time_ContextDestroy [ms]", 4.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004514,0.226039,0.052577,0.946598,7.621113,0.337029,0.326859,0.21909,9.79161,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005048,0.070768,0.04182,1.058829,0.245672,0.224941,0.25178,0.021472,1.941405,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.001018,0.057994,0.036923,0.296931,0.243083,0.222469,0.239882,0.020441,1.141941,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000902,0.054052,0.042588,0.294914,0.242264,0.222006,0.235687,0.019852,1.131662,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000852,0.053164,0.036384,0.303101,0.246032,0.220204,0.228085,0.020046,1.12738,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.001001,0.053264,0.036072,0.302299,0.247954,0.221141,0.226604,0.01986,1.127038,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000907,0.053031,0.036038,0.294428,0.239723,0.222524,0.223811,0.02001,1.109591,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.000916,0.053033,0.036007,0.294015,0.251607,0.225293,0.225361,0.019874,1.128383,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000878,0.053246,0.036033,0.293386,0.246887,0.227246,0.22545,0.019963,1.12219,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000867,0.053445,0.035923,0.292876,0.247537,0.225855,0.226315,0.019607,1.12114,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000933,0.052886,0.035736,0.295686,0.24626,0.222766,0.228373,0.019977,1.121162,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000935,0.058796,0.036217,0.293282,0.243374,0.228103,0.231012,0.019654,1.130476,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000923,0.052909,0.036035,0.299312,0.233888,0.220642,0.219667,0.019965,1.104091,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000895,0.053469,0.035938,0.305448,0.245101,0.21768,0.216579,0.019727,1.113487,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.000976,0.053809,0.036004,0.295365,0.249447,0.218334,0.215375,0.019918,1.108071,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000963,0.053732,0.036023,0.295206,0.23898,0.218477,0.215149,0.02003,1.09716,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000984,0.05271,0.036317,0.294685,0.238023,0.234661,0.21631,0.019559,1.112008,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000846,0.052859,0.036239,0.294645,0.2486,0.223292,0.214128,0.020217,1.111499,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000869,0.058644,0.0363,0.29574,0.244885,0.223268,0.224442,0.019767,1.123237,2041200,0,2025000,1.5669007079e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000893,0.052685,0.036071,0.304115,0.247674,0.22046,0.215223,0.019537,1.115865,2041200,0,2025000,1.5669007079e-16,0
