; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404309733376,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1603178553,"CurrentTimeLocal","Tue Oct 20 09:22:33 2020","Hostname","csk097.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.5e-05
; "Time_ContextDestroy [ms]", 3.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,6,26,"Success",0.010595,34318.352234,33036.954357,596.765948,208.713432,205.839062,481.179437,6.561918,68854.379383,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,7,26,"Success",0.010285,33913.994595,32163.921639,411.723171,241.503241,224.693181,442.753703,6.503835,67405.105572,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,8,26,"Success",0.00897,32955.495314,32675.619801,427.733129,241.878828,241.236017,483.071517,6.989706,67032.035563,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,9,26,"Success",0.010782,33139.360584,33182.631696,571.888055,241.004463,260.506546,432.866486,6.568247,67834.839206,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,10,26,"Success",0.01106,36054.809399,33777.739944,502.640038,233.405824,216.510969,406.284462,6.523893,71197.927998,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",512,1024,1024,11,26,"Success",0.010022,32709.831974,33769.471455,405.993932,224.344392,225.211139,408.512922,6.50302,67749.881475,2151677952,0,2147483648,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,0,27,"Warmup",0.010647,56256.545525,55340.944085,895.450862,487.232519,470.67947,1086.115862,10.623147,114547.60363,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,1,27,"Warmup",0.009474,57216.70193,57618.503689,1152.221819,494.390979,467.084603,940.84344,10.847987,117900.60578,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,2,27,"Success",0.010551,57514.30034,58196.945297,857.53952,481.629683,497.267148,949.674857,11.353076,118508.72289,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,3,27,"Success",0.010257,54574.556389,60015.318225,1114.934704,416.999216,400.194146,881.551049,11.684307,117415.25082,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,4,27,"Success",0.009256,52663.44632,53361.967486,863.163812,475.14573,467.672418,974.65046,10.462547,108816.51999,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,5,27,"Success",0.009002,63982.275213,57235.835671,834.836496,431.614325,418.912206,878.414229,11.167971,123793.06727,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,6,27,"Success",0.008596,56174.65617,56927.414776,951.678019,490.128895,459.895033,817.533184,10.686714,115832.00417,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,7,27,"Success",0.009812,55226.703821,56784.088817,842.886999,479.323572,481.395533,800.536074,10.607582,114625.55466,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,8,27,"Success",0.009227,58839.410816,56876.965009,926.272686,484.796845,487.823034,1112.700447,11.401769,118739.38165,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,9,27,"Success",0.010524,56301.362975,61320.027589,824.672799,404.911292,391.094678,852.162739,11.602068,120105.84662,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,10,27,"Success",0.010094,58551.646077,58020.943423,860.654075,437.231484,439.383678,814.597356,11.088097,119135.55695,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"powerof2",1024,1024,1024,11,27,"Success",0.010071,57041.304652,57678.305204,821.283202,482.589421,484.608516,798.429265,10.68594,117317.21876,4303355904,0,4294967296,0,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,0,28,"Warmup",0.000306,186.539098,22.121352,0.000538,0.020782,0.02206,0.000223,0.007239,208.712213,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,1,28,"Warmup",0.000215,22.495909,22.182733,0.000486,0.020998,0.023469,0.000239,0.005327,44.729846,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,2,28,"Success",0.000183,22.650534,22.238015,0.000489,0.022726,0.022434,0.000202,0.005012,44.939987,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,3,28,"Success",0.000175,24.800829,22.183928,0.000396,0.022237,0.021695,0.000189,0.008542,47.03846,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,4,28,"Success",0.000174,22.649431,22.166795,0.000391,0.022637,0.022738,0.000179,0.007929,44.870687,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,5,28,"Success",0.000177,22.556791,22.206115,0.0004,0.021467,0.02379,0.000152,0.007132,44.816597,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,6,28,"Success",0.000176,22.593399,22.334519,0.000423,0.023162,0.022302,0.000201,0.00596,44.980559,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,7,28,"Success",0.000177,22.551389,22.158371,0.000405,0.022647,0.035954,0.000204,0.007205,44.776762,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,8,28,"Success",0.00024,22.593257,22.182596,0.000361,0.022374,0.021674,0.000173,0.006568,44.827668,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,9,28,"Success",0.000176,22.527181,22.135945,0.000383,0.0206,0.02226,0.000178,0.005066,44.712221,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,10,28,"Success",0.000159,22.588788,22.152417,0.000329,0.023194,0.02242,0.000194,0.004635,44.792579,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,3,11,28,"Success",0.00018,22.527575,22.195773,0.000355,0.022598,0.024657,0.000155,0.006232,44.777934,144,0,108,1.3442132835e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,0,29,"Warmup",0.000249,63.839996,63.188787,0.000413,0.048315,0.049866,0.000209,0.018695,127.147016,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,1,29,"Warmup",0.000228,64.449878,63.658334,0.000422,0.047374,0.051365,0.000187,0.021029,128.229282,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,2,29,"Success",0.000223,64.334726,63.615437,0.000407,0.046807,0.064067,0.000195,0.02047,128.082975,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,3,29,"Success",0.000226,64.047376,66.390298,0.000437,0.04821,0.067349,0.00018,0.007485,130.561963,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,4,29,"Success",0.000221,64.645876,63.294601,0.000411,0.045398,0.047993,0.000198,0.019681,128.054823,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,5,29,"Success",0.0003,64.426082,63.677649,0.00046,0.049245,0.048719,0.000199,0.019449,128.222574,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,6,29,"Success",0.000231,63.854274,63.317156,0.000427,0.046998,0.048539,0.000204,0.019151,127.2875,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,7,29,"Success",0.000235,63.953074,63.754405,0.000402,0.046863,0.06956,0.000234,0.022623,127.847873,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,8,29,"Success",0.000208,64.187953,63.280496,0.000405,0.048261,0.048468,0.000175,0.020818,127.587185,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,9,29,"Success",0.000191,64.318893,63.289957,0.000396,0.044986,0.048947,0.000189,0.018519,127.722483,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,10,29,"Success",0.000232,64.708829,63.776119,0.000436,0.048503,0.047751,0.00018,0.018406,128.600985,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,3,9,11,29,"Success",0.00023,63.92162,89.796873,0.000473,0.047793,0.051352,0.000171,0.021758,153.840828,360,0,324,2.6359809096e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,0,45,"Warmup",0.000299,50.497818,42.222331,0.000638,0.047181,0.0487,0.000311,0.02001,92.837796,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,1,45,"Warmup",0.000222,42.459583,42.44901,0.000613,0.048989,0.048534,0.000347,0.019449,85.02726,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,2,45,"Success",0.000226,42.144384,42.363284,0.000527,0.047761,0.048898,0.000347,0.020656,84.626787,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,3,45,"Success",0.000225,42.122923,42.254879,0.000525,0.048894,0.048901,0.000368,0.02069,84.498013,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,4,45,"Success",0.000226,49.240177,42.877545,0.000512,0.049612,0.051285,0.000339,0.022508,92.242764,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,5,45,"Success",0.000281,43.004281,44.418367,0.000529,0.050588,0.051004,0.000352,0.021368,87.547234,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,6,45,"Success",0.000199,44.73708,44.693918,0.000632,0.048001,0.087591,0.000415,0.013185,89.581546,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,7,45,"Success",0.000214,43.143042,42.952087,0.00051,0.048627,0.052343,0.000349,0.021778,86.219458,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,8,45,"Success",0.000222,44.577827,45.784907,0.00052,0.048938,0.049406,0.000307,0.018398,90.480969,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,9,45,"Success",0.000218,42.932071,42.810574,0.000585,0.04805,0.051519,0.000347,0.020313,85.864144,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,10,45,"Success",0.000219,42.872655,42.855978,0.000527,0.050907,0.052245,0.000363,0.019181,85.852504,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,5,11,45,"Success",0.000224,44.100166,44.277754,0.000697,0.050774,0.08938,0.000455,0.011158,88.531053,600,0,500,5.3679734762e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,0,30,"Warmup",0.003845,50.996435,50.577695,0.000591,0.056083,0.053357,0.000348,0.062457,101.751346,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,1,30,"Warmup",0.003784,50.73429,51.282944,0.000557,0.08586,0.06571,0.000352,0.055363,102.229449,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,2,30,"Success",0.003835,56.975383,52.336439,0.000492,0.103574,0.05336,0.00032,0.047852,109.521703,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,3,30,"Success",0.003787,50.544061,50.851235,0.000509,0.087057,0.059267,0.000861,0.053996,101.601196,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,4,30,"Success",0.003821,55.790192,50.95557,0.0005,0.08526,0.056237,0.000327,0.047934,106.940266,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,5,30,"Success",0.003823,50.634951,50.582339,0.000513,0.086077,0.057029,0.000525,0.05765,101.423313,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,6,30,"Success",0.003809,50.393049,50.81778,0.0005,0.082617,0.054804,0.000345,0.058491,101.411973,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,7,30,"Success",0.003778,50.665753,50.867945,0.000513,0.090552,0.057769,0.000535,0.05626,101.743563,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,8,30,"Success",0.003747,53.656916,50.715691,0.00054,0.084398,0.055122,0.001043,0.052479,104.570373,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,9,30,"Success",0.004012,50.597109,50.810727,0.000525,0.084532,0.055698,0.000329,0.054424,101.607833,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,10,30,"Success",0.003875,51.113047,52.734486,0.000526,0.058122,0.053112,0.000337,0.062957,104.026902,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",3,9,9,11,30,"Success",0.003826,50.562614,50.727864,0.000545,0.087931,0.054017,0.000326,0.050342,101.487901,1080,0,972,4.0779248105e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,0,56,"Warmup",0.003719,101.904243,33.71762,0.000895,0.0516,0.054053,0.000534,0.041523,135.774578,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,1,56,"Warmup",0.004052,36.158087,33.719394,0.000768,0.052497,0.055351,0.000539,0.041952,70.033126,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,2,56,"Success",0.003916,34.373557,33.612678,0.00075,0.051706,0.052267,0.000497,0.049088,68.144899,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,3,56,"Success",0.004343,34.398846,33.763282,0.000722,0.050903,0.052561,0.00052,0.041873,68.313576,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,4,56,"Success",0.003988,34.353891,33.796861,0.000692,0.052697,0.050968,0.000571,0.044112,68.304214,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,5,56,"Success",0.003988,34.765939,33.791635,0.000647,0.051994,0.072403,0.000576,0.042208,68.729809,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,6,56,"Success",0.00401,34.4549,33.797514,0.000764,0.052095,0.137066,0.000544,0.014789,68.462446,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,7,56,"Success",0.003962,36.124574,33.628817,0.000706,0.04917,0.058491,0.000509,0.047489,69.914121,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,8,56,"Success",0.003969,34.514456,33.87893,0.000811,0.051931,0.054474,0.000511,0.042767,68.548318,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,9,56,"Success",0.003941,34.447317,33.696941,0.000758,0.052218,0.054526,0.000509,0.033443,68.290107,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,10,56,"Success",0.003928,37.440688,33.859751,0.000812,0.050036,0.056685,0.000493,0.041909,71.454758,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,7,11,56,"Success",0.003982,34.386289,33.650329,0.000753,0.051431,0.051117,0.000522,0.042376,68.187323,1568,0,1372,3.0457663885e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,0,46,"Warmup",0.003956,130.844762,122.453378,0.000726,0.060173,0.16467,0.000328,0.045225,253.573721,2600,0,2500,5.9716080407e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,1,46,"Warmup",0.003782,131.745853,194.332209,0.000923,0.071632,0.184666,0.00051,0.036074,326.376245,2600,0,2500,5.9716080407e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,2,46,"Success",0.004118,141.25646,145.482509,0.00133,0.134105,0.061207,0.000353,0.090273,287.030776,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,3,46,"Success",0.003864,143.880058,123.645755,0.000852,0.138172,0.063683,0.000892,0.104693,267.838533,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,4,46,"Success",0.003793,127.47848,123.625791,0.000652,0.152514,0.059533,0.000749,0.095424,251.417481,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,5,46,"Success",0.003856,127.597928,125.114531,0.000856,0.122794,0.060891,0.000358,0.084793,252.986461,2600,0,2500,5.8774404726e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,6,46,"Success",0.004219,134.177525,128.781698,0.000893,0.133983,0.061976,0.000359,0.093028,263.254176,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,7,46,"Success",0.003806,131.436182,230.760687,0.001065,0.137593,0.062691,0.00089,0.097967,362.501398,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,8,46,"Success",0.00394,139.324625,122.943256,0.000815,0.134304,0.064011,0.001626,0.117845,262.590924,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,9,46,"Success",0.003778,392.864286,132.127666,0.001498,0.058999,0.063345,0.00038,0.066971,525.187387,2600,0,2500,5.8665109864e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,10,46,"Success",0.004117,128.799945,128.263072,0.00131,0.134366,0.060936,0.000872,0.109361,257.374571,2600,0,2500,5.8535726472e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,5,25,11,46,"Success",0.003862,127.311299,122.861288,0.001084,0.059245,0.061553,0.000339,0.064981,250.36414,2600,0,2500,5.8665109864e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,0,31,"Warmup",0.003826,45.898498,44.778545,0.001228,0.079503,0.062057,0.001628,0.125678,90.951434,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,1,31,"Warmup",0.003835,44.574215,44.724074,0.001017,0.080748,0.063214,0.001799,0.126894,89.576263,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,2,31,"Success",0.003775,44.567539,44.628923,0.001074,0.088432,0.061325,0.001191,0.120475,89.473179,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,3,31,"Success",0.003837,44.58676,44.688605,0.001248,0.128705,0.060552,0.001202,0.110959,89.58232,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,4,31,"Success",0.003786,44.429309,44.858112,0.001052,0.086172,0.062623,0.001477,0.117519,89.560501,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,5,31,"Success",0.003772,45.841129,44.854937,0.001085,0.118377,0.064112,0.001577,0.111609,90.997032,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,6,31,"Success",0.00381,55.862836,44.88063,0.001014,0.082961,0.071612,0.001173,0.122717,101.027219,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,7,31,"Success",0.004115,44.533538,44.847271,0.001087,0.090174,0.06425,0.001424,0.124981,89.667261,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,8,31,"Success",0.003857,45.176131,44.775093,0.00111,0.122946,0.061552,0.001691,0.109757,90.252576,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,9,31,"Success",0.00382,44.500801,44.659718,0.000987,0.083058,0.063128,0.001293,0.118358,89.431642,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,10,31,"Success",0.003741,44.686209,44.873242,0.001006,0.082919,0.065275,0.00173,0.122955,89.837538,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,9,11,31,"Success",0.00377,45.699712,44.967307,0.001495,0.08652,0.064778,0.001405,0.123184,90.948751,3240,0,2916,4.3835534928e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,0,32,"Warmup",0.003867,79.895139,75.97249,0.001973,0.512131,0.071388,0.002274,0.459055,156.918802,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,1,32,"Warmup",0.003825,76.204953,75.806727,0.00236,0.170935,0.072238,0.002114,0.634798,152.898775,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,2,32,"Success",0.003797,76.326331,75.763896,0.001953,0.509,0.07069,0.003616,0.478362,153.158051,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,3,32,"Success",0.003753,76.117122,75.697886,0.002357,0.169667,0.072538,0.002075,0.54143,152.607288,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,4,32,"Success",0.004046,79.374463,75.891034,0.002247,0.145296,0.085436,0.002568,0.522789,156.028299,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,5,32,"Success",0.003806,75.530203,75.082591,0.002371,0.389017,0.070755,0.003983,0.463937,151.547058,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,6,32,"Success",0.003837,75.421245,77.326946,0.002473,0.427927,0.070475,0.002701,0.432841,153.688849,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,7,32,"Success",0.003731,76.099383,75.884094,0.002202,0.525707,0.08437,0.00251,0.456963,153.05945,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,8,32,"Success",0.003749,76.215348,75.609349,0.001878,0.495604,0.078004,0.003267,0.486985,152.894804,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,9,32,"Success",0.003833,76.443193,76.012853,0.002033,0.172802,0.071994,0.00368,0.525073,153.23594,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,10,32,"Success",0.003804,76.416582,77.975088,0.002006,0.254091,0.069635,0.002737,0.446846,155.171327,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",9,9,27,11,32,"Success",0.004096,76.467854,75.787509,0.002089,0.512569,0.072392,0.003679,0.455538,153.306188,9072,0,8748,4.6921974409e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,0,57,"Warmup",0.003843,125.381838,122.154885,0.002113,0.15949,0.094149,0.001991,0.291733,248.090528,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,1,57,"Warmup",0.004107,125.199168,122.870459,0.001848,0.16096,0.086009,0.001965,0.294485,248.619674,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,2,57,"Success",0.003827,128.379596,125.655826,0.004782,0.210019,0.08566,0.002454,0.32227,254.664982,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,3,57,"Success",0.003902,124.38496,125.230871,0.001708,0.15674,0.084963,0.001961,0.292336,250.158022,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,4,57,"Success",0.003823,124.551879,121.638317,0.001978,0.151835,0.08566,0.001997,0.309315,246.745329,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,5,57,"Success",0.004117,124.587896,120.159507,0.001788,0.145696,0.087008,0.001983,0.283936,245.272599,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,6,57,"Success",0.003842,127.27092,125.668563,0.00465,0.21451,0.083504,0.001969,0.314793,253.563413,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,7,57,"Success",0.003998,124.164201,121.816445,0.001783,0.090739,0.101786,0.001957,0.324713,246.506077,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,8,57,"Success",0.003891,124.259648,121.432674,0.00177,0.154988,0.084838,0.001768,0.313378,246.253817,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,9,57,"Success",0.004122,124.78231,121.188665,0.001769,0.170315,0.086732,0.002211,0.317088,246.553715,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,10,57,"Success",0.00393,127.088967,121.429297,0.001788,0.161653,0.084062,0.001984,0.312927,249.085602,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",7,7,49,11,57,"Success",0.003846,124.577519,123.004427,0.001802,0.252617,0.08472,0.002082,0.27613,248.203828,9800,0,9604,4.9832648493e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,0,47,"Warmup",0.004217,224.505102,195.400298,0.003458,0.074222,0.062666,0.003311,0.151916,420.205703,13000,0,12500,6.8674653101e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,1,47,"Warmup",0.003745,251.697943,194.127731,0.006897,0.075858,0.065179,0.003643,0.145621,446.127066,13000,0,12500,6.8674653101e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,2,47,"Success",0.003886,239.459533,194.129993,0.003469,0.076506,0.060974,0.003068,0.138676,433.876545,13000,0,12500,6.8674653101e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,3,47,"Success",0.004104,226.493165,192.473368,0.003846,0.073775,0.064717,0.00282,0.151179,419.267391,13000,0,12500,6.8674653101e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,4,47,"Success",0.003742,246.023781,192.535272,0.002932,0.076873,0.081504,0.002654,0.143279,438.870462,13000,0,12500,6.8674653101e-08,0
"Fftw","Inplace","Real","float",3,"radix357",5,25,25,5,47,"Success",0.004074,241.535111,192.270254,0.003844,0.077956,0.065479,0.00261,0.142859,434.102771,13000,0,12500,6.8674653101e-08,0
